token,label,source of relation
VIGNOLA,[36748]DBPEDIA,
.,,
I,,
carabinieri,[36743]NER_ORG,
della,,
tenenza,,
di,,
Vignola,[36744]NER_LOC,
mercoledì,,
sera,,
",",,
hanno,,
denunciato,,
in,,
stato,,
di,,
libertà,,
S,,
.,,
B,,
.,,
",",,
29enne,,
originario,,
del,,
Lazio,"[36745]NER_LOC, [36749]DBPEDIA",
ma,,
domiciliato,,
a,,
Savignano,[36746]NER_LOC,
",",,
per,,
furto,,
aggravato,,
.,,
L,,
',,
uomo,,
",",,
entrato,,
nell,,
',,
ipermercato,,
Sigma,,
di,,
via,[36747]NER_LOC,
Resistenza,"[36747]NER_LOC, [36750]DBPEDIA",
",",,
dopo,,
aver,,
rubato,,
vari,,
generi,,
alimentari,,
",",,
è,,
stato,,
bloccato,,
all,,
',,
altezza,,
delle,,
casse,,
dal,,
personale,,
antitacheggio,,
.,,
Il,,
responsabile,,
dell,,
',,
ipermercato,,
",",,
contattato,,
il,,
112,,
",",,
ha,,
consegnato,,
ai,,
militari,,
il,,
soggetto,,
.,,
La,,
refurtiva,,
recuperata,,
è,,
stata,,
subito,,
restituita,,
.,,
L,,
',,
uomo,,
dovrà,,
così,,
rispondere,,
di,,
quanto,,
commesso,,
dinanzi,,
all,,
',,
autorità,,
giudiziaria,,
.,,
