token,label,source of relation
Valutare,,
l,,
',,
attivazione,,
di,,
zone,,
“,,
car,,
free,,
”,,
in,,
prossimità,,
delle,,
scuole,,
",",,
limitando,,
alle,,
auto,,
la,,
possibilità,,
di,,
avvicinarsi,,
agli,,
istituti,,
e,,
favorendo,,
",",,
invece,,
",",,
il,,
tragitto,,
a,,
piedi,,
degli,,
studenti,,
verso,,
i,,
plessi,,
",",,
anche,,
con,,
l,,
',,
obiettivo,,
di,,
contribuire,,
a,,
ridurre,,
il,,
traffico,,
in,,
città,,
.,,
È,,
l,,
',,
invito,,
",",,
rivolto,,
all,,
',,
Amministrazione,,
",",,
contenuto,,
nell,,
',,
ordine,,
del,,
giorno,,
approvato,,
dal,,
Consiglio,[139036]NER_ORG,
comunale,[139036]NER_ORG,
di,,
Modena,"[139037]NER_LOC, [139051]DBPEDIA",
nella,,
seduta,,
di,,
giovedì,,
1,[139034]TE,
luglio,[139034]TE,
.,,
La,,
mozione,,
",",,
che,,
suggerisce,,
inoltre,,
di,,
coinvolgere,,
i,,
genitori,,
degli,,
alunni,,
e,,
",",,
più,,
in,,
generale,,
",",,
la,,
comunità,,
nel,,
percorso,,
verso,,
la,,
creazione,,
di,,
nuove,,
“,,
aree,,
di,,
quiete,,
”,,
",",,
è,,
stata,,
sottoscritta,,
da,,
Verdi,[139038]NER_ORG,
(,,
prima,,
firmataria,,
Paola,[139039]NER_PER,
Aime,[139039]NER_PER,
),,
",",,
Pd,[139040]NER_ORG,
",",,
Sinistra,[139041]NER_ORG,
per,[139041]NER_ORG,
Modena,"[139041]NER_ORG, [139052]DBPEDIA",
e,,
Modena,"[139042]NER_LOC, [139053]DBPEDIA",
civica,,
ed,,
è,,
stata,,
approvata,,
col,,
voto,,
dei,,
proponenti,,
e,,
del,,
Movimento,[139054]DBPEDIA,
5,[139054]DBPEDIA,
stelle,[139054]DBPEDIA,
.,,
Astenuti,,
Fratelli,,
d,,
',,
Italia,"[139043]NER_LOC, [139055]DBPEDIA",
–,,
Popolo,,
della,,
famiglia,,
e,,
la,,
consigliera,,
Moretti,[139044]NER_PER,
di,,
Lega,[139045]NER_ORG,
Modena,"[139045]NER_ORG, [139056]DBPEDIA",
",",,
mentre,,
hanno,,
espresso,,
voto,,
contrario,,
gli,,
altri,,
consiglieri,,
del,,
gruppo,,
Lega,[139046]NER_ORG,
Modena,"[139046]NER_ORG, [139057]DBPEDIA",
e,,
Forza,[139047]NER_ORG,
Italia,[139047]NER_ORG,
.,,
La,,
mozione,,
ricorda,,
che,,
molti,,
genitori,,
hanno,,
l,,
',,
abitudine,,
di,,
accompagnare,,
i,,
figli,,
a,,
scuola,,
utilizzando,,
l,,
',,
auto,,
e,,
posizionandosi,,
il,,
più,,
vicino,,
possibile,,
agli,,
ingressi,,
degli,,
istituti,,
",",,
un,,
comportamento,,
che,,
crea,,
“,,
pericolo,,
per,,
pedoni,,
e,,
ciclisti,,
”,,
e,,
provoca,,
“,,
disagi,,
alla,,
circolazione,,
stradale,,
",",,
con,,
ricadute,,
anche,,
in,,
termini,,
ambientali,,
a,,
causa,,
delle,,
emissioni,,
dei,,
veicoli,,
”,,
",",,
concorrendo,,
",",,
quindi,,
",",,
allo,,
sforamento,,
dei,,
limiti,,
delle,,
Pm10,,
.,,
L,,
',,
ordine,,
del,,
giorno,,
sollecita,,
perciò,,
“,,
una,,
necessaria,,
svolta,,
ambientale,,
",",,
a,,
maggior,,
ragione,,
dopo,,
l,,
',,
emergenza,,
Covid,,
”,,
",",,
come,,
ha,,
affermato,,
in,,
aula,,
la,,
consigliera,,
Aime,[139048]NER_ORG,
",",,
e,,
in,,
questo,,
contesto,,
vengono,,
richiamate,,
le,,
indicazioni,,
contenute,,
nel,,
Pums,,
“,,
sull,,
',,
attivazione,,
di,,
percorsi,,
sicuri,,
casa,,
-,,
scuola,,
per,,
gli,,
alunni,,
e,,
di,,
zone,,
quiete,,
”,,
",",,
ovvero,,
spazi,,
",",,
entro,,
un,,
raggio,,
di,,
300,,
metri,,
attorno,,
agli,,
istituti,,
scolastici,,
",",,
caratterizzati,,
dalla,,
pedonalizzazione,,
della,,
viabilità,,
e,,
dall,,
',,
istituzione,,
di,,
Ztl,,
almeno,,
temporanee,,
.,,
Citando,,
dunque,,
l,,
',,
esperienza,,
di,,
via,[139049]NER_LOC,
Simonazzi,[139049]NER_LOC,
",",,
dove,,
dallo,,
scorso,[139035]TE,
novembre,[139035]TE,
è,,
in,,
vigore,,
lo,,
stop,,
al,,
traffico,,
negli,,
orari,,
di,,
ingresso,,
e,,
uscita,,
dei,,
bambini,,
dalle,,
scuole,,
",",,
la,,
mozione,,
suggerisce,,
di,,
ampliare,,
questo,,
progetto,,
nel,,
solco,,
di,,
un,,
',,
analisi,,
condivisa,,
.,,
Il,,
documento,,
",",,
inoltre,,
",",,
sollecita,,
maggiori,,
controlli,,
della,,
Polizia,[139050]NER_ORG,
locale,,
davanti,,
alle,,
scuole,,
",",,
in,,
maniera,,
da,,
sanzionare,,
eventuali,,
fenomeni,,
di,,
sosta,,
o,,
fermata,,
in,,
doppia,,
fila,,
o,,
sulla,,
carreggiata,,
dei,,
mezzi,,
.,,
Nel,,
corso,,
del,,
dibattito,,
sono,,
emerse,,
alcune,,
critiche,,
ma,,
anche,,
proposte,,
a,,
partire,,
al,,
chiedere,,
ai,,
datori,,
di,,
lavoro,,
una,,
certa,,
flessibilità,,
per,,
chi,,
ha,,
figli,,
in,,
età,,
scolastica,,
da,,
accompagnare,,
.,,
—,,
