token,label,source of relation
Nascondevano,,
la,,
droga,,
all,,
',,
interno,,
di,,
una,,
mascherina,,
",",,
nascosta,,
nel,,
bidone,,
dell,,
',,
immondizia,,
.,,
E,,
aspettavano,,
il,,
momento,,
propizio,,
",",,
all,,
',,
arrivo,,
del,,
cliente,,
",",,
per,,
estrarla,,
dal,,
nascondiglio,,
.,,
Sono,,
finiti,,
in,,
manette,,
due,,
spacciatori,,
ventenni,,
",",,
maghrebini,,
",",,
irregolari,,
",",,
nel,,
corso,,
di,,
un,,
blitz,,
dei,,
carabinieri,,
in,,
piazza,[149662]NER_LOC,
Tien,[149662]NER_LOC,
an,,
men,,
",",,
vicino,,
alla,,
stazione,,
delle,,
corriere,,
.,,
I,,
due,,
erano,,
seduti,,
al,,
bar,,
:,,
in,,
tutto,,
avevano,,
circa,,
30,,
grammi,,
tra,,
hascisc,,
e,,
cocaina,,
.,,
Uno,,
dei,,
due,,
era,,
nelle,,
vicinanze,,
del,,
bidone,,
dell,,
',,
immondizia,,
in,,
cui,,
era,,
stato,,
nascosto,,
l,,
',,
hascisc,,
",",,
in,,
attesa,,
di,,
venderlo,,
agli,,
acquirenti,,
.,,
Il,,
blitz,,
dei,,
militari,,
si,,
è,,
verificato,,
alle,,
14,,
di,,
giovedì,,
pomeriggio,,
.,,
Sono,,
intervenute,,
due,,
pattuglie,,
del,,
nucleo,,
operativo,,
in,,
borghese,,
e,,
un,,
',,
altra,,
del,,
nucleo,,
radiomobile,,
.,,
Uno,,
dei,,
due,,
spacciatori,,
",",,
inoltre,,
",",,
è,,
stato,,
sorpreso,,
mentre,,
stava,,
tentando,,
di,,
ingerire,,
tre,,
ovuli,[149668]DBPEDIA,
di,,
cocaina,,
.,,
I,,
militari,,
lo,,
hanno,,
quindi,,
portato,,
all,,
',,
ospedale,,
dov,,
',,
è,,
stato,,
piantonato,,
tutta,,
la,,
notte,,
.,,
Ieri,[149661]TE,
mattina,[149661]TE,
i,,
due,,
sono,,
stati,,
processati,,
per,,
direttissima,,
in,,
tribunale,,
a,,
Modena,"[149663]NER_LOC, [149669]DBPEDIA",
.,,
Il,,
giudice,,
ha,,
stabilito,,
per,,
loro,,
il,,
divieto,,
di,,
dimora,,
:,,
un,,
provvedimento,,
che,,
vale,,
sia,,
per,,
la,,
provincia,[149664]NER_LOC,
di,[149664]NER_LOC,
Modena,"[149664]NER_LOC, [149670]DBPEDIA",
",",,
sia,,
per,,
quella,,
di,,
Reggio,[149665]NER_LOC,
Emilia,[149665]NER_LOC,
.,,
I,,
due,,
spacciatori,,
",",,
infatti,,
",",,
secondo,,
le,,
testimonianze,,
raccolte,,
in,,
fase,,
di,,
arresto,,
nel,,
pomeriggio,,
di,,
giovedì,,
",",,
davano,,
appuntamento,,
per,,
vendere,,
le,,
dosi,,
ad,,
alcuni,,
clienti,,
a,,
Veggia,[149666]NER_LOC,
",",,
nel,,
Reggiano,,
",",,
come,,
dichiarato,,
da,,
alcuni,,
acquirenti,,
.,,
S,[149667]NER_PER,
.,[149667]NER_PER,
A,[149667]NER_PER,
.,[149667]NER_PER,
