token,label,source of relation
VIGNOLA,[109838]DBPEDIA,
.,,
Ieri,[109831]TE,
pomeriggio,[109831]TE,
(,,
mercoledì,,
24,[109832]TE,
giugno,[109832]TE,
),,
",",,
nell,,
',,
ambito,,
delle,,
attività,,
di,,
controllo,,
del,,
territorio,,
finalizzata,,
al,,
contrasto,,
allo,,
spaccio,,
di,,
sostanze,,
stupefacenti,,
",",,
i,,
Carabinieri,[109839]DBPEDIA,
della,,
Tenenza,[109833]NER_ORG,
di,,
Vignola,[109834]NER_LOC,
hanno,,
arrestato,,
in,,
flagranza,,
di,,
reato,,
un,,
64enne,,
del,,
posto,,
",",,
sorpreso,,
mentre,,
cedeva,,
una,,
dose,,
di,,
sostanza,,
stupefacente,,
ad,,
57enne,,
modenese,,
",",,
residente,,
nel,,
reggiano,,
.,,
L,,
',,
uomo,,
veniva,,
notato,,
aggirarsi,,
con,,
fare,,
sospetto,,
in,,
via,,
per,,
il,,
Cimitero,[109835]NER_LOC,
",",,
dove,,
i,,
carabinieri,,
hanno,,
deciso,,
di,,
effettuare,,
un,,
controllo,,
",",,
mentre,,
incontrava,,
con,,
un,,
',,
altra,,
persona,,
",",,
e,,
hanno,,
notato,,
lo,,
scambio,,
tra,,
di,,
loro,,
di,,
un,,
piccolo,,
involucro,,
",",,
risultato,,
poi,,
contenere,,
una,,
dose,,
di,,
cocaina,,
.,,
La,,
successiva,,
perquisizione,,
eseguita,,
presso,,
il,,
suo,,
domicilio,,
",",,
ha,,
consentito,,
il,,
rinvenimento,,
di,,
ulteriori,,
cinque,,
dosi,,
di,,
cocaina,,
",",,
già,,
confezionata,,
e,,
pronta,,
ad,,
essere,,
ceduta,,
",",,
la,,
somma,,
di,,
€,,
450,,
in,,
contanti,,
e,,
di,,
alcuni,,
strumenti,,
utili,,
alla,,
pesatura,,
e,,
confezionamento,,
dello,,
stupefacente,,
.,,
Quanto,,
rinvenuto,,
è,,
stato,,
sottoposto,,
a,,
sequestro,,
e,,
l,,
',,
arrestato,,
",",,
è,,
stato,,
trattenuto,,
presso,,
le,,
camere,,
di,,
sicurezza,,
della,,
Tenenza,[109836]NER_ORG,
",",,
a,,
disposizione,,
della,,
Procura,[109837]NER_ORG,
per,,
essere,,
giudicato,,
con,,
rito,,
direttissimo,,
.,,
Per,,
l,,
',,
acquirente,,
",",,
invece,,
",",,
è,,
scattata,,
la,,
segnalazione,,
amministrativa,,
alla,,
locale,,
Prefettura,,
