token,label,source of relation
MODENA,,
Il,,
questore,,
di,,
Modena,"[96174]NER_LOC, [96176]DBPEDIA",
ha,,
disposto,,
la,,
chiusura,,
per,,
10,,
giorni,,
di,,
un,,
negozio,,
etnico,,
nella,,
zona,,
della,,
stazione,,
",",,
in,,
via,[96175]NER_LOC,
Piave,"[96175]NER_LOC, [96177]DBPEDIA",
",",,
un,,
luogo,,
in,,
cui,,
sono,,
stati,,
segnalati,,
episodi,,
di,,
spaccio,,
e,,
liti,,
.,,
Il,,
provvedimento,,
",",,
notificato,,
dalla,,
polizia,,
amministrativa,,
al,,
titolare,,
",",,
è,,
stato,,
preso,,
dopo,,
i,,
controlli,,
delle,,
forze,,
dell,,
',,
ordine,,
che,,
hanno,,
rilevato,,
la,,
presenza,,
di,,
pregiudicati,,
.,,
La,,
situazione,,
era,,
stata,,
segnalata,,
da,,
un,,
esposto,,
dei,,
residenti,,
.,,
