token,label,source of relation
CASTELFRANCO,[6510]NER_LOC,
.,,
Estorsioni,,
coperte,,
da,,
false,,
riscossioni,,
di,,
crediti,,
:,,
tornata,,
di,,
arresti,,
di,,
presunti,,
camorristi,,
in,,
Romagna,"[6511]NER_LOC, [6544]DBPEDIA",
e,,
nelle,,
Marche,[6512]NER_LOC,
.,,
Nove,,
i,,
campani,,
in,,
custodia,,
cautelare,,
in,,
carcere,,
",",,
due,,
dei,,
quali,,
sono,,
residenti,,
a,,
Castelfranco,[6513]NER_LOC,
.,,
E,,
altri,,
due,,
",",,
entrambi,,
di,,
San,,
Cipriano,,
d,,
',,
Aversa,"[6514]NER_LOC, [6545]DBPEDIA",
",",,
sono,,
soggetti,,
alle,,
stesse,,
restrizioni,,
pur,,
essendo,,
già,,
in,,
carcere,,
:,,
sono,,
Salvatore,"[6515]NER_PER, [6546]DBPEDIA",
Lionetti,[6515]NER_PER,
",",,
detto,,
',,
O,,
Zingarone,,
",",,
residente,,
a,,
Castelfranco,[6516]NER_LOC,
",",,
e,,
Pasquale,[6517]NER_PER,
Perrone,[6517]NER_PER,
",",,
domiciliato,,
a,,
Mirandola,[6518]NER_LOC,
.,,
Nell,,
',,
operazione,,
",",,
condotta,,
ieri,[6505]TE,
dai,,
Gico,[6547]DBPEDIA,
della,,
guardia,,
di,,
finanza,,
di,,
Bologna,"[6519]NER_LOC, [6548]DBPEDIA",
",",,
sono,,
infatti,,
finiti,,
in,,
carcere,,
due,,
residenti,,
a,,
Castelfranco,[6520]NER_LOC,
:,,
Vincenzo,[6521]NER_PER,
Salomone,"[6521]NER_PER, [6549]DBPEDIA",
",",,
che,,
in,,
realtà,,
gravita,,
attorno,,
a,,
Rimini,"[6522]NER_LOC, [6550]DBPEDIA",
",",,
e,,
soprattutto,,
Lucia,"[6523]NER_PER, [6551]DBPEDIA",
Esposito,"[6523]NER_PER, [6551]DBPEDIA",
che,,
risulta,,
la,,
compagna,,
di,,
Francesco,[6524]NER_PER,
Vallefuoco,[6524]NER_PER,
.,,
È,,
il,,
capo,,
del,,
gruppo,,
di,,
estorsori,,
campani,,
che,,
faceva,,
riferimento,,
alla,,
riminese,,
Ises,,
",",,
agenzia,[6552]DBPEDIA,
di,,
recupero,[6553]DBPEDIA,
crediti,[6553]DBPEDIA,
che,,
in,,
realtà,,
",",,
secondo,,
la,,
Dda,[6525]NER_ORG,
di,,
Bologna,"[6526]NER_LOC, [6554]DBPEDIA",
",",,
era,,
un,,
paravento,,
per,,
ingannare,,
gli,,
imprenditori,,
in,,
cattive,,
acque,,
.,,
Per,,
tutti,,
e,,
nove,,
gli,,
episodi,,
contestati,,
sono,,
pesanti,,
:,,
si,,
riferiscono,,
non,,
solo,,
a,,
minacce,,
ma,,
anche,,
a,,
percosse,,
",",,
aggressioni,,
fisiche,,
e,,
ricatti,,
.,,
I,,
nove,,
arrestati,,
ieri,[6506]TE,
sono,,
tutti,,
accusati,,
di,,
estorsione,,
con,,
l,,
',,
aggravante,,
di,,
associazione,,
mafiosa,,
.,,
Per,,
tutti,,
il,,
gip,,
di,,
Bologna,"[6527]NER_LOC, [6555]DBPEDIA",
-,,
su,,
richiesta,,
dei,,
pm,,
Roberto,[6528]NER_PER,
Alfonso,[6528]NER_PER,
della,,
Dda,[6529]NER_ORG,
e,,
Enrico,[6530]NER_PER,
Cieri,[6530]NER_PER,
della,,
Procura,[6531]NER_ORG,
di,,
Bologna,"[6532]NER_LOC, [6556]DBPEDIA",
-,,
ha,,
emesso,,
ordinanze,,
di,,
custodia,,
cautelare,,
in,,
carcere,,
.,,
Tra,,
quelli,,
già,,
in,,
cella,,
",",,
Vallefuoco,[6533]NER_PER,
è,,
stato,,
già,,
al,,
centro,,
di,,
un,,
identica,,
indagine,,
conclusa,,
il,[6507]TE,
22,[6507]TE,
febbraio,[6507]TE,
con,,
dieci,,
arresti,,
(,,
Operazione,,
Vulcano,,
),,
.,,
Vallefuoco,,
risulta,,
in,,
contatto,,
con,,
importanti,,
esponenti,,
della,,
camorra,"[6534]NER_ORG, [6557]DBPEDIA",
napoletana,[6534]NER_ORG,
e,,
casalese,,
.,,
Le,,
vittime,,
erano,,
costrette,,
a,,
pagare,,
ampi,,
interessi,,
per,,
chiedere,,
prestiti,,
di,,
salvataggio,,
.,,
In,,
definitiva,,
",",,
secondo,,
la,,
Dda,[6535]NER_ORG,
di,,
Bologna,"[6536]NER_LOC, [6558]DBPEDIA",
",",,
quella,,
attuata,,
dal,,
gruppo,,
di,,
riscossori,,
dietro,,
la,,
Ises,,
era,,
una,,
condotta,,
ricattatoria,,
a,,
pieno,,
titolo,,
.,,
Inoltre,,
",",,
i,,
campani,,
utilizzavano,,
due,,
manovali,,
come,,
Lionetti,[6537]NER_PER,
e,,
Perrone,[6538]NER_PER,
",",,
in,,
contatto,,
diretto,,
con,,
Vallefuoco,[6539]NER_PER,
.,,
Questa,,
nuova,,
inchiesta,,
è,,
partita,,
con,,
la,,
denuncia,,
di,,
un,,
commerciante,,
di,,
Urbino,[6540]NER_LOC,
che,,
ha,,
raccontato,,
agli,,
investigatori,,
di,,
essere,,
stato,,
costretto,,
con,,
botte,,
e,,
minacce,,
a,,
versare,,
70,,
mila,,
euro,,
per,,
chiudere,,
un,,
debito,,
di,,
40mila,,
euro,,
contratto,,
con,,
un,,
arredatore,,
:,,
gli,,
altri,,
30mila,,
euro,,
servivano,,
a,,
ripagare,,
i,,
“,,
riscossori,,
”,,
.,,
Dati,,
e,,
circostanze,,
di,,
questa,,
indagine,,
si,,
sovrappongono,,
all,,
',,
Operazione,,
Vulcano,,
di,,
febbraio,[6508]TE,
e,,
anche,,
in,,
parte,,
all,,
',,
Operazione,,
San,,
Cipriano,,
del,,
marzo,[6509]TE,
2010,[6509]TE,
.,,
In,,
questa,,
ultima,,
occasione,,
",",,
i,,
Gico,,
arrestarono,,
estorsori,,
del,,
paese,,
campano,,
che,,
taglieggiavano,,
imprenditori,,
edili,,
anche,,
nel,,
Modenese,[6541]NER_LOC,
:,,
venti,,
ordinanze,,
di,,
custodia,,
cautelare,,
e,,
5,,
arrestati,,
tra,,
i,,
quali,,
Alfonso,[6542]NER_PER,
Perrone,[6542]NER_PER,
e,,
Salvatore,[6543]NER_PER,
Lionetti,[6543]NER_PER,
.,,
