token,label,source of relation
Condannato,,
con,,
due,,
complici,,
furto,,
in,,
un,,
santuario,,
.,,
Sereno,[20731]NER_PER,
Vezzani,[20731]NER_PER,
",",,
65enne,,
di,,
Sassuolo,"[20732]NER_LOC, [20744]DBPEDIA",
",",,
Gaetano,[20733]NER_PER,
Beneveli,[20733]NER_PER,
",",,
64,,
anni,,
",",,
e,,
Piersandro,[20734]NER_PER,
Nicoli,[20734]NER_PER,
",",,
65,,
",",,
di,,
Reggio,[20735]NER_LOC,
erano,,
accusati,,
del,,
furto,,
nel,,
santuario,,
di,,
Velva,"[20736]NER_LOC, [20745]DBPEDIA",
",",,
a,,
Castiglione,"[20737]NER_LOC, [20746]DBPEDIA",
Chiavarese,"[20737]NER_LOC, [20746]DBPEDIA",
(,,
Genova,"[20738]NER_LOC, [20747]DBPEDIA",
),,
.,,
Il,,
processo,,
si,,
è,,
svolto,,
ieri,[20730]TE,
:,,
Benevelli,[20739]NER_PER,
è,,
stato,,
condannato,,
a,,
4,,
anni,,
.,,
Pene,,
più,,
lievi,,
per,,
gli,,
altri,,
due,,
:,,
due,,
anni,,
a,,
Vezzani,[20740]NER_LOC,
",",,
un,,
anno,,
e,,
8,,
mesi,,
a,,
Nicoli,[20741]NER_PER,
.,,
«,,
Impugneremo,,
la,,
sentenza,,
–,,
è,,
il,,
commento,,
dell,,
',,
avvocato,,
di,,
Benevelli,[20742]NER_PER,
–,,
non,,
si,,
comprende,,
perché,,
",",,
se,,
tutti,,
e,,
tre,,
erano,,
accusati,,
dello,,
stesso,,
reato,,
",",,
le,,
pene,,
siano,,
così,,
diverse,,
»,,
.,,
I,,
fatti,,
contestati,,
risalgono,,
a,,
un,,
anno,,
fa,,
",",,
quando,,
vennero,,
rubate,,
due,,
pale,,
",",,
una,,
del,,
Seicento,,
di,,
Giuseppe,[20743]NER_PER,
Passano,[20743]NER_PER,
e,,
una,,
del,,
Settecento,,
oltre,,
a,,
tre,,
dipinti,,
.,,
