token,label,source of relation
Un,,
residente,,
",",,
probabilmente,,
esasperato,,
dai,,
continui,,
furti,,
",",,
dai,,
borseggi,,
",",,
dagli,,
scippi,,
",",,
da,,
questi,,
reati,,
che,,
vengono,,
commessi,,
in,,
ogni,,
parte,,
della,,
nostra,,
città,,
",",,
ha,,
reagito,,
:,,
ha,,
preso,,
una,,
bottiglia,,
e,,
l,,
',,
ha,,
lanciata,,
contro,,
l,,
',,
auto,,
dei,,
ladri,,
che,,
stava,,
scappando,,
dopo,,
aver,,
rubato,,
all,,
',,
interno,,
di,,
una,,
borsetta,,
di,,
una,,
signora,,
.,,
E,,
ha,,
centrato,,
l,,
',,
obiettivo,,
:,,
la,,
bottiglia,,
ha,,
colpito,,
in,,
pieno,,
il,,
lunotto,,
posteriore,,
che,,
è,,
andato,,
in,,
frantumi,,
.,,
Pomeriggio,,
movimentato,,
e,,
momenti,,
di,,
tensione,,
verso,,
le,,
17,,
in,,
via,[57080]NER_LOC,
Pergolesi,"[57080]NER_LOC, [57084]DBPEDIA",
.,,
Una,,
signora,,
",",,
che,,
aveva,,
con,,
sé,,
una,,
borsetta,,
in,,
pelle,,
di,,
coccodrillo,,
",",,
aveva,,
appena,,
raggiunto,,
la,,
propria,,
auto,,
dopo,,
aver,,
preso,,
del,,
pane,,
da,,
un,,
fornaio,,
",",,
pane,,
avanzato,,
che,,
lei,,
avrebbe,,
portato,,
alla,,
Caritas,[57081]NER_ORG,
.,,
Vi,,
è,,
salita,,
",",,
appoggiando,,
la,,
borsa,,
.,,
In,,
quell,,
',,
istante,,
un,,
ladro,,
è,,
entrato,,
in,,
azione,,
:,,
ha,,
infilato,,
il,,
braccio,,
nel,,
finestrino,,
lato,,
passeggero,,
ed,,
è,,
riuscito,,
ad,,
impossessarsi,,
della,,
borsa,,
.,,
Poi,,
",",,
di,,
corsa,,
",",,
è,,
risalito,,
in,,
auto,,
",",,
una,,
Peugeot,[57085]DBPEDIA,
206,[57085]DBPEDIA,
",",,
alla,,
cui,,
guida,,
c,,
',,
era,,
il,,
complice,,
",",,
un,,
uomo,,
",",,
come,,
hanno,,
asserito,,
i,,
testimoni,,
",",,
senza,,
capelli,,
.,,
I,,
due,,
probabilmente,,
avevano,,
seguito,,
la,,
donna,,
",",,
che,,
in,,
zona,,
ha,,
pure,,
un,,
',,
attività,,
.,,
La,,
vettura,,
dei,,
malviventi,,
si,,
è,,
allontanata,,
in,,
tutta,,
fretta,,
",",,
la,,
donna,,
ha,,
urlato,,
",",,
qualcuno,,
tra,,
i,,
presenti,,
ha,,
afferrato,,
una,,
bottiglia,,
e,,
l,,
',,
ha,,
lanciata,,
contro,,
l,,
',,
auto,,
dei,,
fuggitivi,,
spaccando,,
il,,
vetro,,
posteriore,,
.,,
La,,
Peugeot,[57086]DBPEDIA,
dei,,
banditi,,
ha,,
proseguito,,
la,,
sua,,
corsa,,
",",,
dietro,,
",",,
come,,
sembra,,
",",,
anche,,
la,,
signora,,
sulla,,
propria,,
auto,,
",",,
decisa,,
a,,
dare,,
del,,
filo,,
da,,
torcere,,
ai,,
malviventi,,
.,,
Ma,,
i,,
banditi,,
",",,
ben,,
presto,,
",",,
dopo,,
aver,,
cambiato,,
direzione,,
perchè,,
via,,
Pergolesi,[57087]DBPEDIA,
è,,
chiusa,,
",",,
sono,,
riusciti,,
ad,,
imboccare,,
via,[57082]NER_LOC,
Pelusia,[57082]NER_LOC,
e,,
a,,
far,,
perdere,,
le,,
proprie,,
tracce,,
alla,,
polizia,[57083]NER_ORG,
",",,
che,,
nel,,
frattempo,,
era,,
sopraggiunta,,
e,,
aveva,,
iniziato,,
le,,
ricerche,,
.,,
La,,
borsa,,
è,,
stata,,
lanciata,,
fuori,,
dal,,
finestrino,,
.,,
La,,
donna,,
che,,
dopo,,
la,,
brutta,,
esperienza,,
era,,
visibilmente,,
scossa,,
e,,
si,,
era,,
rifugiata,,
dentro,,
ad,,
una,,
tabaccheria,,
.,,
Il,,
furto,,
?,,
Nel,,
portafogli,,
aveva,,
a,,
soltanto,,
pochi,,
spiccioli,,
.,,
(,,
s,,
.,,
to,,
),,
