token,label,source of relation
Riusciva,,
a,,
bloccare,,
i,,
telecomandi,,
per,,
la,,
chiusura,,
delle,,
portiere,,
delle,,
auto,,
:,,
le,,
vetture,,
restavano,,
aperte,,
e,,
chi,,
di,,
dovere,,
provvedeva,,
a,,
ripulirle,,
.,,
E,,
',,
stato,,
denunciato,,
dalla,,
polizia,,
un,,
nomade,,
ventisettenne,,
con,,
precedenti,,
per,,
furto,,
.,,
I,,
proprietari,,
delle,,
automobili,,
saccheggiate,,
",",,
quando,,
scoprivano,,
la,,
visita,,
",",,
non,,
riuscivano,,
a,,
capire,,
:,,
non,,
c,,
',,
era,,
nessuna,,
effrazione,,
",",,
serrature,,
",",,
vetri,,
",",,
guarnizioni,,
",",,
carrozzeria,,
",",,
insomma,,
tutto,,
era,,
in,,
perfetto,,
ordine,,
.,,
C,,
',,
è,,
anche,,
chi,,
ha,,
pensato,,
a,,
"""",,
campi,,
elettromagnetici,,
"""",,
in,,
zona,,
che,,
in,,
qualche,,
modo,,
",",,
come,,
in,,
un,,
film,,
di,,
fantascenza,,
",",,
potevano,,
aver,,
interferito,,
causando,,
l,,
',,
apertura,,
degli,,
sportelli,,
delle,,
vetture,,
.,,
Vetture,,
chi,,
di,,
fatto,,
venivano,,
ritrovate,,
aperte,,
.,,
Il,,
soprannaturale,,
non,,
c,,
',,
entra,,
:,,
si,,
trattava,,
di,,
alcuni,,
telecomandi,,
che,,
",",,
con,,
il,,
loro,,
"""",,
impulso,,
"""",,
e,,
azionati,,
al,[250]TE,
momento,[250]TE,
giusto,,
",",,
non,,
facevano,,
chiudere,,
automaticamente,,
l,,
',,
automobile,,
.,,
L,,
',,
auto,,
restava,,
aperta,,
e,,
inoltre,,
",",,
per,,
quanto,,
si,,
provasse,,
col,,
telecomando,,
",",,
non,,
si,,
chiudeva,,
più,,
.,,
Da,,
qualche,,
tempo,,
infatti,,
alcuni,,
clienti,,
del,,
Frozen,[251]NER_ORG,
si,,
erano,,
rivolti,,
al,,
proprietario,,
del,,
locale,,
per,,
chiedere,,
se,,
per,,
caso,,
c,,
',,
era,,
in,,
zona,,
un,,
ripetitore,,
o,,
un,,
',,
altra,,
apparecchiatura,,
a,,
onde,[253]DBPEDIA,
radio,[253]DBPEDIA,
che,,
poteva,,
creare,,
interferenza,,
.,,
Parcheggiavano,,
l,,
',,
auto,,
chiusa,,
e,,
la,,
trovavano,,
aperta,,
e,,
ripulita,,
di,,
ogni,,
oggetto,,
di,,
valore,,
.,,
E,,
inoltre,,
",",,
non,,
riuscivano,,
più,,
a,,
chiuderla,,
con,,
la,,
chiave,,
elettronica,,
.,,
La,,
polizia,,
ha,,
subito,,
notato,,
che,,
in,,
zona,,
",",,
ultimamente,,
",",,
si,,
erano,,
verificati,,
vari,,
furti,,
su,,
vetture,,
e,,
anche,,
di,,
auto,,
.,,
L,,
',,
altra,,
sera,,
la,,
Volante,,
ha,,
attivato,,
un,,
apposito,,
servizio,,
di,,
controllo,,
",",,
e,,
nel,,
parcheggio,,
incriminato,,
ha,,
trovato,,
",",,
seduto,,
in,,
un,,
veicolo,,
un,,
po,,
',,
nascosto,,
",",,
un,,
nomade,,
di,,
27,,
anni,,
",",,
pregiudicato,,
",",,
che,,
teneva,,
in,,
mano,,
ben,,
tre,,
telecomandi,,
",",,
di,,
quelli,,
che,,
azionano,,
i,,
cancelli,,
.,,
Gli,,
agenti,,
hanno,,
scoperto,,
che,,
tenendoli,,
attivati,,
interferivano,,
con,,
le,,
chiavi,,
elettroniche,,
delle,,
auto,,
",",,
impedendo,,
il,,
loro,,
corretto,,
funzionamento,,
.,,
Gli,,
automobilisti,,
",",,
quindi,,
",",,
se,,
non,,
si,,
accorgevano,,
di,,
non,,
aver,,
ben,,
chiuso,,
la,,
macchina,,
finivano,,
con,,
lasciarla,,
aperta,,
per,,
ore,,
",",,
in,,
balia,,
dei,,
ladri,,
.,,
Il,,
giovane,,
è,,
stato,,
denunciato,,
per,,
possesso,,
ingiustificato,,
di,,
arnesi,,
atti,,
a,,
commettere,,
reati,,
.,,
La,,
polizia,[252]NER_ORG,
",",,
inoltre,,
ha,,
svolto,,
vari,,
controlli,,
nei,,
parcheggi,,
cittadini,,
e,,
ha,,
allontanato,,
un,,
altro,,
gruppo,,
di,,
nomadi,,
dalla,,
zona,,
fiera,,
:,,
stavano,,
setacciando,,
gli,,
"""",,
esterni,,
"""",,
di,,
Metro,,
",",,
GrandEmilia,,
e,,
le,,
altre,,
grandi,,
attivitá,,
commerciali,,
aperte,,
di,,
recente,,
.,,
(,,
s,,
.,,
to,,
),,
