token,label,source of relation
MODENA,,
.,,
La,,
Squadra,[136938]NER_ORG,
Mobile,"[136938]NER_ORG, [136948]DBPEDIA",
di,[136938]NER_ORG,
Modena,"[136938]NER_ORG, [136949]DBPEDIA",
",",,
interviene,,
contro,,
lo,,
spaccio,,
grazie,,
a,,
diverse,,
segnalazioni,,
da,,
parte,,
degli,,
addetti,,
alla,,
sicurezza,,
di,,
un,,
centro,,
commerciale,,
nella,,
zona,,
sud,,
-,,
est,,
della,,
città,,
.,,
Tutto,,
nasce,,
dalla,,
presenza,,
di,,
un,,
soggetto,,
che,,
",",,
accompagnandosi,,
con,,
una,,
donna,,
",",,
era,,
solito,,
essere,,
avvicinato,,
",",,
con,,
fare,,
sospetto,,
",",,
da,,
avventori,,
occasionali,,
nelle,,
zone,,
pertinenti,,
al,,
predetto,,
esercizio,,
commerciale,,
.,,
I,,
servizi,,
di,,
controllo,,
trovavano,,
riscontro,,
alle,,
segnalazioni,,
tant,,
',,
è,,
che,,
nella,,
mattinata,,
del,,
9,[136936]TE,
giugno,[136936]TE,
scorso,[136936]TE,
l,,
',,
uomo,,
",",,
K,,
.,,
E,,
.,,
nato,,
in,,
Albania,[136939]NER_LOC,
classe,,
84,,
",",,
in,,
compagnia,,
della,,
sua,,
compagna,,
S,,
.,,
S,,
.,,
I,,
.,,
rumena,,
di,,
anni,,
36,,
",",,
dopo,,
aver,,
incontrato,,
e,,
ceduto,,
un,,
involucro,,
ad,,
una,,
persona,,
",",,
si,,
allontanavano,,
a,,
bordo,,
della,,
loro,,
autovettura,[136950]DBPEDIA,
.,,
Fermati,,
prontamente,,
dal,,
personale,,
operante,,
",",,
sull,,
',,
uomo,,
venivano,,
rinvenuti,,
34,,
involucri,,
termosaldati,,
di,,
sostanza,,
stupefacente,,
del,,
tipo,,
cocaina,,
dal,,
peso,,
complessivo,,
di,,
gr,,
.,,
45,,
.,,
La,,
successiva,,
perquisizione,,
domiciliare,,
",",,
ha,,
consentito,,
di,,
recuperare,,
altri,,
650,,
gr,,
.,,
di,,
cocaina,,
e,,
la,,
somma,,
in,,
contanti,,
di,,
€,,
3,,
.,,
500,,
come,,
provento,,
dell,,
',,
attività,,
illecita,,
.,,
I,,
due,,
in,,
accordo,,
con,,
il,,
magistrato,,
Claudia,[136940]NER_PER,
Ferretti,[136940]NER_PER,
venivano,,
tratti,,
in,,
arresto,,
e,,
tradotti,,
presso,,
la,,
locale,,
casa,,
circondariale,,
.,,
A,,
seguito,,
del,,
giudizio,,
di,,
convalida,,
per,,
l,,
',,
uomo,,
è,,
stata,,
confermata,,
la,,
permanenza,,
in,,
carcere,,
mentre,,
per,,
la,,
sua,,
compagna,,
è,,
stata,,
applicata,,
la,,
misura,,
dell,,
',,
obbligo,,
di,,
firma,,
.,,
L,,
',,
acquirente,,
invece,,
",",,
trovato,,
in,,
possesso,,
di,,
una,,
dose,,
di,,
cocaina,,
del,,
peso,,
di,,
circa,,
1,,
gr,,
.,,
veniva,,
segnalato,,
alla,,
locale,,
Prefettura,,
.,,
Nella,,
giornata,,
del,,
10,[136937]TE,
giugno,[136937]TE,
sempre,,
personale,,
della,,
