token,label,source of relation
SESTOLA,[78500]DBPEDIA,
.,,
È,,
indagato,,
nell,,
',,
ambito,,
di,,
una,,
maxi,,
inchiesta,,
della,,
Procura,[78468]NER_ORG,
di,,
Roma,"[78469]NER_LOC, [78501]DBPEDIA",
il,,
40enne,,
sestolese,,
(,,
ma,,
originario,,
di,,
Sassuolo,"[78470]NER_LOC, [78502]DBPEDIA",
),,
P,,
.,,
M,,
.,,
arrestato,,
lunedì,,
dai,,
carabinieri,[78471]NER_ORG,
della,,
locale,,
stazione,,
e,,
da,,
quelli,,
del,,
Norm,[78472]NER_ORG,
di,,
Pavullo,[78473]NER_LOC,
per,,
la,,
detenzione,,
di,,
un,,
passaporto,,
falso,,
del,,
Congo,[78474]NER_LOC,
.,,
La,,
perquisizione,,
domiciliare,,
era,,
stata,,
delegata,,
dalla,,
Procura,[78475]NER_ORG,
di,,
Roma,"[78476]NER_LOC, [78503]DBPEDIA",
proprio,,
nell,,
',,
ambito,,
di,,
questa,,
vasta,,
indagine,,
denominata,,
“,,
Prova,[78504]DBPEDIA,
a,[78504]DBPEDIA,
prendermi,[78504]DBPEDIA,
”,,
condotta,,
dai,,
carabinieri,[78477]NER_ORG,
della,,
stazione,,
Roma,"[78478]NER_LOC, [78505]DBPEDIA",
San,[78506]DBPEDIA,
Lorenzo,,
in,,
Lucina,[78479]NER_LOC,
",",,
i,,
cui,,
elementi,,
principali,,
sono,,
stati,,
resi,,
noti,,
ieri,[78466]TE,
.,,
Quella,,
di,,
Sestola,"[78480]NER_LOC, [78507]DBPEDIA",
è,,
stata,,
l,,
',,
unica,,
perquisizione,,
disposta,,
(,,
sotto,,
l,,
',,
egida,,
della,,
Dda,[78481]NER_ORG,
),,
nel,,
Modenese,[78482]NER_ORG,
",",,
le,,
altre,,
hanno,,
riguardato,,
le,,
province,,
di,,
Roma,"[78483]NER_LOC, [78508]DBPEDIA",
",",,
Napoli,"[78484]NER_LOC, [78509]DBPEDIA",
",",,
Caserta,"[78485]NER_LOC, [78510]DBPEDIA",
",",,
Grosseto,"[78486]NER_LOC, [78511]DBPEDIA",
",",,
Bologna,"[78487]NER_LOC, [78512]DBPEDIA",
",",,
Novara,"[78488]NER_ORG, [78513]DBPEDIA",
e,,
Brescia,"[78489]NER_LOC, [78514]DBPEDIA",
.,,
Gli,,
indagati,,
sono,,
26,,
",",,
a,,
vario,,
titolo,,
per,,
i,,
reati,,
di,,
associazione,,
a,,
delinquere,,
finalizzata,,
alla,,
commissione,,
di,,
truffe,,
nazionali,,
e,,
internazionali,,
",",,
furto,,
",",,
falsi,,
in,,
atto,,
pubblico,,
e,,
privato,,
",",,
riciclaggio,,
internazionale,,
.,,
Si,,
fingevano,,
vicino,,
al,,
Vaticano,,
e,,
a,,
fondi,,
lussemburghesi,,
",",,
sono,,
accusati,,
di,,
23,,
truffe,,
consumate,,
e,,
45,,
tentate,,
",",,
per,,
guadagni,,
illeciti,,
di,,
oltre,,
10,,
milioni,,
.,,
Non,,
è,,
ancora,,
chiaro,,
il,,
ruolo,,
avuto,,
da,,
P,[78490]NER_PER,
.,[78490]NER_PER,
M,[78490]NER_PER,
.,[78490]NER_PER,
",",,
che,,
dai,,
primi,,
riscontri,,
non,,
parrebbe,,
di,,
primo,,
piano,,
:,,
l,,
',,
arresto,,
di,,
lunedì,,
(,,
peraltro,,
seguito,,
da,,
scarcerazione,,
a,,
