token,label,source of relation
Rinviati,,
a,,
giudizio,,
per,,
abuso,,
di,,
potere,,
e,,
violenza,,
privata,,
.,,
In,,
gennaio,,
quattro,,
agenti,,
della,,
polizia,,
municipale,,
compariranno,,
davanti,,
al,,
giudice,,
Federico,[56323]NER_PER,
Maria,[56323]NER_PER,
Meriggi,[56323]NER_PER,
con,,
questi,,
capi,,
di,,
imputazione,,
descritti,,
nell,,
',,
atto,,
di,,
citazione,,
in,,
giudizio,,
del,,
pm,,
Francesca,[56324]NER_PER,
Graziano,[56324]NER_PER,
.,,
Il,,
caso,,
",",,
piuttosto,,
spinoso,,
",",,
presenta,,
due,,
versioni,,
contrastanti,,
.,,
Secondo,,
l,,
',,
accusatore,,
",",,
gli,,
agenti,,
lo,,
avrebbero,,
fermato,,
ammanettandolo,,
ai,,
polsi,,
in,,
maniera,,
violenta,,
",",,
lo,,
avrebbero,,
perquisito,,
con,,
metodi,,
a,,
dir,,
poco,,
spicci,,
e,,
lo,,
avrebbero,,
trattato,,
in,,
malomodo,,
omettendo,,
di,,
spiegare,,
cosa,,
accadeva,,
e,,
se,,
avesse,,
avuto,,
necessità,,
di,,
chiamare,,
un,,
difensore,,
.,,
Infine,,
",",,
non,,
sarebbe,,
stato,,
scritto,,
neppure,,
un,,
verbale,,
per,,
spiegare,,
il,,
motivo,,
della,,
perquisizione,,
e,,
come,,
questa,,
era,,
stata,,
svolta,,
.,,
Nel,,
racconto,,
della,,
presunta,,
vittima,,
",",,
ora,[56322]TE,
parte,,
offesa,,
(,,
assistita,,
dall,,
',,
avvocato,,
Gianluca,[56325]NER_PER,
Barbiero,[56325]NER_PER,
),,
",",,
gli,,
agenti,,
avrebbero,,
messo,,
le,,
mani,,
in,,
tasca,,
mentre,,
era,,
ammanettato,,
",",,
prelevando,,
denaro,,
e,,
cellulare,,
e,,
poi,,
lo,,
avrebbero,,
portato,,
alla,,
centrale,,
in,,
via,[56326]NER_LOC,
Galilei,[56326]NER_LOC,
senza,,
dargli,,
spiegazioni,,
.,,
Opposta,,
la,,
versione,,
della,,
municipale,,
.,,
Gli,,
agenti,,
erano,,
stati,,
chiamati,,
sul,,
posto,,
dopo,,
un,,
furto,,
e,,
proprio,,
nei,,
paraggi,,
avevano,,
notato,,
il,,
40enne,,
.,,
Questi,,
si,,
sarebbe,,
diretto,,
proprio,,
sul,,
luogo,,
del,,
furto,,
e,,
così,,
lo,,
hanno,,
fermato,,
e,,
perquisito,,
.,,
Non,,
gli,,
sarebbe,,
stata,,
fatta,,
alcuna,,
violenza,,
:,,
lo,,
dimostra,,
il,,
fatto,,
che,,
si,,
lamenta,,
solo,,
delle,,
manette,,
troppo,,
strette,,
;,,
inoltre,,
non,,
esiste,,
alcun,,
referto,,
medico,,
di,,
ecchimosi,[56327]DBPEDIA,
o,,
lesioni,,
.,,
Insomma,,
",",,
in,,
aula,,
sarà,,
battaglia,,
.,,
