token,label,source of relation
FIORANO,[4099]NER_LOC,
.,,
Centoventi,,
segnalazioni,,
da,,
parte,,
dei,,
cittadini,,
al,,
vigile,,
di,,
quartiere,,
",",,
o,,
di,,
prossimitá,,
come,,
viene,,
altrimenti,,
definito,,
",",,
in,,
meno,,
di,,
un,,
anno,,
di,,
sperimentazione,,
.,,
Ce,,
n,,
',,
è,,
abbastanza,,
per,,
passare,,
dalla,,
fase,,
sperimentale,,
a,,
quella,,
stabile,,
",",,
con,,
probabile,,
incremento,,
anche,,
delle,,
ore,,
di,,
servizio,,
su,,
questo,,
tipo,,
di,,
attivitá,,
.,,
Il,,
successo,,
dell,,
',,
iniziativa,,
partita,,
all,,
',,
inizio,,
dell,,
',,
estate,,
2010,,
è,,
stato,,
confermato,,
dall,,
',,
assessore,,
alla,,
sicurezza,,
Alessandro,[4100]NER_PER,
Borghetti,[4100]NER_PER,
durante,,
la,,
presentazione,,
della,,
nuova,,
sede,,
della,,
polizia,,
municipale,,
di,,
Fiorano,[4101]NER_LOC,
.,,
«,,
Da,,
subito,,
la,,
cittadinanza,,
ha,,
mostrato,,
di,,
gradire,,
il,,
servizio,,
;,,
anzi,,
",",,
quasi,,
di,,
averlo,,
atteso,,
-,,
dice,[4106]DBPEDIA,
Borghetti,[4102]NER_PER,
-,,
L,,
',,
apprezzamento,,
per,,
questa,,
novitá,,
ci,,
è,,
stato,,
manifestato,,
in,,
modo,,
palese,,
e,,
poi,,
è,,
stato,,
anche,,
confermato,,
dal,,
numero,,
di,,
segnalazioni,,
pervenute,,
:,,
centoventi,,
",",,
di,,
diverso,,
tipo,,
e,,
gravitá,,
.,,
Si,,
va,,
dal,,
semplice,,
disservizio,,
",",,
dalla,,
panchina,,
rotta,,
o,,
tombino,,
instabile,,
fino,,
a,,
situazioni,,
di,,
ordine,,
pubblico,,
e,,
spaccio,,
.,,
Credo,,
che,,
tante,,
piccole,,
cose,,
contribuiscano,,
tutte,,
insieme,,
a,,
migliorare,,
l,,
',,
ordine,,
",",,
la,,
sicurezza,,
effettiva,,
delle,,
persone,,
e,,
anche,,
la,,
loro,,
percezione,,
di,,
sicurezza,,
.,,
Inoltre,,
va,,
detto,,
che,,
alcune,,
situazioni,,
particolari,,
mpresenti,,
sul,,
territorio,,
fioranese,,
abbiamo,,
potuto,,
conoscerle,,
meglio,,
proprio,,
grazie,,
alle,,
segnalazioni,,
e,,
spiegazioni,,
dei,,
residenti,,
al,,
vigile,,
di,,
quartiere,,
»,,
.,,
Gli,,
agenti,,
impegnati,,
in,,
questa,,
mansione,,
attualmente,[4098]TE,
sono,,
due,,
",",,
uno,,
dedicato,,
in,,
prevalenza,,
a,,
Fiorano,[4103]NER_LOC,
",",,
l,,
',,
altro,,
a,,
Spezzano,"[4104]NER_LOC, [4107]DBPEDIA",
",",,
ogni,,
giorno,,
tranne,,
le,,
occasioni,,
prestabilite,,
in,,
cui,,
si,,
spostano,,
nelle,,
altre,,
frazioni,,
del,,
territorio,,
.,,
A,,
contribuire,,
a,,
questo,,
tipo,,
di,,
servizio,,
sono,,
anche,,
i,,
volontari,,
della,,
sicurezza,,
",",,
presenti,,
in,,
molti,,
parchi,,
e,,
zone,,
importanti,,
della,,
cittá,,
.,,
Il,,
loro,,
compito,,
è,,
quello,,
di,,
vigilare,,
e,,
in,,
caso,,
di,,
problemi,,
avvertire,,
appunto,,
l,,
',,
agente,,
di,,
prossimitá,,
.,,
«,,
La,,
presenza,,
delle,,
divise,,
-,,
aggiunge,,
Borghetti,[4105]NER_PER,
-,,
serve,,
comunque,,
fin,,
da,,
subito,,
a,,
dare,,
più,,
fiducia,,
alla,,
gente,,
e,,
a,,
far,,
da,,
deterrente,,
per,,
situazioni,,
potenzialmente,,
pericolose,,
»,,
.,,
Ecco,,
perchè,,
a,,
fianco,,
della,,
nuova,,
sede,,
della,,
polizia,,
municipale,,
è,,
stata,,
aperta,,
anche,,
una,,
sede,,
per,,
i,,
volontari,,
.,,
Un,,
nuovo,,
corso,,
per,,
la,,
loro,,
formazione,,
comincerá,,
a,,
breve,,
.,,
Va,,
anche,,
ricordato,,
che,,
il,,
dato,,
delle,,
120,,
segnalazioni,,
fa,,
riferimento,,
al,,
solo,,
2010,,
e,,
quindi,,
ai,,
primi,,
sei,,
mesi,,
di,,
servizio,,
dei,,
vigili,,
di,,
quartiere,,
.,,
Il,,
dato,,
è,,
ovviamente,,
cresciuto,,
se,,
si,,
considerano,,
gli,,
altri,,
quattro,,
mesi,,
trascorsi,,
",",,
che,,
hanno,,
visto,,
gli,,
agenti,,
ancora,,
impegnati,,
sul,,
territorio,,
.,,
Oltre,,
all,,
',,
incremento,,
di,,
volontari,,
e,,
di,,
agenti,,
impegnati,,
nel,,
servizio,,
di,,
quartiere,,
",",,
dovrebbe,,
arrivare,,
anche,,
un,,
aumento,,
dell,,
',,
organico,,
complessivo,,
della,,
polizia,,
municipale,,
.,,
