token,label,source of relation
MODENA,,
.,,
Un,,
ufficiale,,
dei,,
carabinieri,[156345]NER_ORG,
in,,
servizio,,
nel,,
Modenese,,
è,,
stato,,
punito,,
dal,,
comandante,,
della,,
Legione,[156346]NER_ORG,
carabinieri,[156346]NER_ORG,
“,,
Emilia,"[156347]NER_LOC, [156353]DBPEDIA",
Romagna,"[156347]NER_LOC, [156353]DBPEDIA",
”,,
con,,
un,,
giorno,,
di,,
consegna,,
",",,
punizione,,
confermata,,
anche,,
dai,,
giudici,,
del,,
Tar,[156348]NER_ORG,
a,,
cui,,
si,,
era,,
rivolto,,
.,,
La,,
decisione,,
era,,
arrivata,,
a,,
causa,,
di,,
una,,
risposta,,
data,,
su,,
facebook,,
ad,,
un,,
',,
altra,,
utente,,
.,,
Quanto,,
avvenuto,,
è,,
stato,,
minuziosamente,,
ricotruito,,
nelle,,
motivazioni,,
della,,
decisione,,
amministrativa,,
.,,
La,,
donna,,
",",,
scrivono,,
i,,
giudici,,
",",,
ha,,
criticato,,
",",,
peraltro,,
con,,
ragione,,
ed,,
esprimendosi,,
in,,
termini,,
e,,
modi,,
civili,,
ed,,
educati,,
",",,
alcune,,
immagini,,
divulgate,,
su,,
“,,
facebook,,
”,,
dal,,
militare,,
.,,
«,,
Una,,
di,,
tali,,
fotografie,,
ritraeva,,
il,,
medesimo,,
mentre,,
era,,
insieme,,
ad,,
altri,,
colleghi,,
della,,
stessa,,
Compagnia,[156349]NER_ORG,
",",,
in,,
abiti,,
borghesi,,
",",,
senza,,
indossare,,
il,,
dispositivo,,
di,,
protezione,,
individuale,,
(,,
mascherina,,
a,,
coprire,,
naso,,
e,,
bocca,,
),,
e,,
senza,,
nemmeno,,
rispettare,,
il,,
distanziamento,,
sociale,,
disposto,,
ex,,
lege,,
",",,
visto,,
che,,
tale,,
episodio,,
è,,
avvenuto,,
in,,
pieno,,
periodo,,
di,,
espansione,,
dell,,
',,
epidemia,,
da,,
Covid,,
-,,
19,,
in,,
Italia,"[156350]NER_LOC, [156354]DBPEDIA",
e,,
dopo,,
l,,
',,
entrata,,
in,,
vigore,,
della,,
relativa,,
normativa,,
emergenziale,,
»,,
.,,
La,,
donna,,
aveva,,
quindi,,
fatto,,
notare,,
la,,
mancanza,,
di,,
sicurezza,,
ma,,
“,,
a,,
tale,,
giusta,,
critica,,
”,,
l,,
',,
ufficiale,,
rispondeva,,
sempre,,
sul,,
suo,,
facebook,,
con,,
la,,
frase,,
:,,
«,,
Cara,,
signora,,
le,,
suggerisco,,
di,,
scaricare,,
l,,
',,
app,,
.,,
-,,
vedi,,
che,,
ortaggio,,
sei,,
-,,
;,,
la,,
troverà,,
forse,,
più,,
interessante,,
dei,,
miei,,
post,,
ma,,
certamente,,
più,,
confacente,,
alle,,
sue,,
capacità,,
intellettive,,
”,,
.,,
Il,,
collegio,,
di,,
giudici,,
",",,
nel,,
respingere,,
il,,
ricorso,,
",",,
“,,
denota,,
quanto,,
meno,,
un,,
comportamento,,
del,,
ricorrente,,
gravemente,,
negligente,,
",",,
superficiale,,
e,,
oggettivamente,,
scortese,,
nei,,
confronti,,
di,,
un,,
',,
utente,,
“,,
facebook,,
”,,
",",,
che,,
",",,
oltretutto,,
",",,
con,,
piena,,
ragione,,
",",,
ne,,
aveva,,
criticato,,
la,,
condotta,,
in,,
quanto,,
tenuta,,
in,,
palese,,
violazione,,
della,,
normativa,,
emergenziale,,
entrata,,
in,,
vigore,,
a,,
seguito,,
del,,
diffondersi,,
dell,,
',,
epidemia,,
da,,
Covid,[156351]NER_LOC,
19,[156351]NER_LOC,
.,,
Tale,,
comportamento,,
",",,
risulta,,
ancor,,
più,,
grave,,
in,,
quanto,,
posto,,
in,,
essere,,
da,,
un,,
ufficiale,,
dei,,
carabinieri,[156352]NER_ORG,
che,,
",",,
in,,
via,,
dello,,
status,,
ricoperto,,
",",,
per,,
primo,,
avrebbe,,
dovuto,,
dare,,
l,,
',,
esempio,,
alla,,
cittadinanza,,
di,,
rispettare,,
la,,
suddetta,,
normativa,,
emergenziale,,
.,,
Il,,
comportamento,,
tenuto,,
nell,,
',,
occasione,,
risulta,,
pertanto,,
oggettivamente,,
non,,
consono,,
al,,
suo,,
status,,
di,,
appartenente,,
all,,
',,
Arma,,
",",,
risultando,,
altresì,,
pregiudizievole,,
sia,,
per,,
il,,
prestigio,,
personale,,
dello,,
stesso,,
ufficiale,,
sia,,
per,,
il,,
prestigio,,
dell,,
',,
Arma,,
»,,
.,,
