token,label,source of relation
È,,
risaputo,,
che,,
la,,
periferia,,
è,,
terra,,
fertile,,
per,,
le,,
razzie,,
",",,
per,,
il,,
poco,,
passaggio,,
di,,
auto,,
e,,
di,,
persone,,
",",,
per,,
il,,
fatto,,
che,,
vi,,
sorgono,,
insediamenti,,
artigianali,,
e,,
produttivi,,
",",,
per,,
il,,
fatto,,
che,,
nelle,,
immediate,,
vicinanze,,
c,,
',,
è,,
quasi,,
sempre,,
una,,
strada,,
a,,
rapido,,
scorrimento,,
o,,
una,,
tangenziale,,
.,,
C,,
',,
è,,
un,,
lembo,,
di,,
periferia,,
che,,
è,,
tra,,
i,,
più,,
tartassati,,
dai,,
malviventi,,
:,,
è,,
costituito,,
da,,
una,,
laterale,,
della,,
Vignolese,[34139]NER_ORG,
dopo,,
la,,
rotonda,,
del,,
grappolo,,
e,,
prima,,
di,,
arrivare,,
a,,
San,"[34140]NER_LOC, [34149]DBPEDIA",
Damaso,[34140]NER_LOC,
.,,
Una,,
laterale,,
",",,
all,,
',,
altezza,,
del,,
numero,,
1100,,
",",,
che,,
è,,
un,,
rivolo,[34150]DBPEDIA,
della,,
stessa,,
Vignolese,[34141]NER_ORG,
",",,
tant,,
',,
è,,
che,,
ne,,
mantiene,,
il,,
nome,,
.,,
Ieri,[34138]TE,
sera,[34138]TE,
un,,
',,
abitazione,,
di,,
un,,
artigiano,,
è,,
stata,,
saccheggiata,,
di,,
soldi,,
",",,
oro,,
e,,
di,,
due,,
televisori,,
Samsung,"[34142]NER_ORG, [34151]DBPEDIA",
da,,
40,,
pollici,,
.,,
Giusto,,
per,,
far,,
capire,,
in,,
zona,,
che,,
non,,
è,,
certo,,
tempo,,
di,,
abbassare,,
la,,
guardia,,
:,,
perché,,
i,,
ladri,,
",",,
qualche,,
giorno,,
prima,,
",",,
avevano,,
fatto,,
piazza,[34152]DBPEDIA,
pulita,[34152]DBPEDIA,
da,,
Melotti,,
caldaie,,
-,,
assistenza,,
",",,
la,,
ditta,,
conosciuta,,
in,,
città,,
e,,
attiva,,
da,,
generazioni,,
:,,
un,,
colpo,,
da,,
almeno,,
50mila,,
euro,,
.,,
È,,
lo,,
