token,label,source of relation
MODENA,,
.,,
La,,
notte,,
-,,
si,,
dice,[51839]DBPEDIA,
-,,
ispira,,
i,,
poeti,,
ma,,
",",,
pare,,
che,,
anche,,
altre,,
“,,
figure,,
”,,
approfittino,,
del,,
favore,,
delle,,
tenebre,,
per,,
dar,,
sfogo,,
alla,,
loro,,
vena,,
creativa,,
.,,
Di,,
poetico,,
",",,
però,,
",",,
c,,
',,
è,,
davvero,,
poco,,
nelle,,
scritte,,
apparse,,
",",,
da,,
qualche,,
mese,,
a,,
questa,,
parte,,
",",,
in,,
via,[51815]NER_LOC,
Belle,[51815]NER_LOC,
Arti,[51815]NER_LOC,
",",,
nel,,
centro,,
storico,,
di,,
Modena,"[51816]NER_LOC, [51840]DBPEDIA",
",",,
vicino,,
all,,
',,
Accademia,,
.,,
Ed,,
è,,
proprio,,
nei,,
confronti,,
degli,,
appartenenti,,
alle,,
forze,[51817]NER_ORG,
armate,[51817]NER_ORG,
che,,
anonimi,,
hanno,,
lanciato,,
i,,
loro,,
strali,,
.,,
L,,
',,
ultimo,,
episodio,,
risale,,
a,,
venerdì,,
scorso,,
quando,,
ancora,,
una,,
volta,,
sono,,
state,,
le,,
facciate,,
in,,
travertino,,
del,,
negozio,,
di,,
“,[51818]NER_ORG,
Forniture,[51819]NER_ORG,
Militari,"[51819]NER_ORG, [51841]DBPEDIA",
e,,
Civili,[51820]NER_PER,
”,,
",",,
ad,,
essere,,
prese,,
di,,
mira,,
e,,
utilizzate,,
come,,
bianche,,
lavagne,,
da,,
imbrattare,,
con,,
frasi,,
anche,,
ingiuriose,,
.,,
Luigi,[51821]NER_PER,
e,,
Stefano,[51822]NER_PER,
Iotti,[51822]NER_PER,
",",,
titolari,,
del,,
negozio,,
F,,
.,,
M,,
.,,
C,,
.,,
sono,,
esasperati,,
.,,
«,,
La,,
nostra,,
società,,
-,,
hanno,,
spiegato,,
in,,
una,,
lettera,,
indirizzata,,
al,,
sindaco,,
Muzzarelli,[51823]NER_PER,
-,,
svolge,,
da,,
anni,,
attività,,
commerciale,,
di,,
vendita,,
al,,
minuto,,
con,,
forniture,,
principalmente,,
nel,,
settore,,
delle,,
Forze,[51824]NER_ORG,
Armate,[51824]NER_ORG,
e,,
da,,
vent,,
',,
anni,,
siamo,,
ubicati,,
in,,
via,[51825]NER_LOC,
Belle,[51825]NER_LOC,
Arti,[51825]NER_LOC,
angolo,,
via,,
Rismondo,[51842]DBPEDIA,
quasi,,
di,,
fronte,,
all,,
',,
istituto,,
Venturi,[51826]NER_PER,
.,,
La,,
situazione,,
sicurezza,,
nella,,
zona,,
",",,
è,,
sempre,,
stata,,
abbastanza,,
sotto,,
controllo,,
anche,,
perché,,
il,,
nostro,,
negozio,,
è,,
frequentato,,
spesso,,
da,,
appartenenti,,
a,,
forze,[51827]NER_ORG,
di,[51827]NER_ORG,
polizia,[51827]NER_ORG,
",",,
però,,
le,,
cose,,
stanno,,
peggiorando,,
»,,
.,,
Parlare,,
di,,
peggioramento,,
è,,
un,,
eufemismo,[51843]DBPEDIA,
se,,
si,,
considera,,
che,,
nel,,
2015,,
sono,,
stati,,
tre,,
