token,label,source of relation
CASTELFRANCO,[30109]NER_LOC,
.,,
Un,,
furto,,
da,,
circa,,
35,,
.,,
000,,
euro,,
è,,
stato,,
compiuto,,
nella,,
notte,,
facendo,,
esplodere,,
uno,,
sportello,,
bancomat,,
a,,
Castelfranco,"[30110]NER_LOC, [30112]DBPEDIA",
Emilia,"[30110]NER_LOC, [30112]DBPEDIA",
.,,
Il,,
colpo,,
è,,
stato,,
messo,,
a,,
segno,,
intorno,,
alle,,
5,,
ai,,
danni,,
della,,
filiale,,
del,,
Monte,,
dei,,
Paschi,,
di,,
Siena,"[30111]NER_LOC, [30113]DBPEDIA",
.,,
Lo,,
scoppio,,
provocato,,
da,,
un,,
ordigno,,
rudimentale,,
ha,,
danneggiato,,
completamente,,
lo,,
sportello,,
e,,
parzialmente,,
l,,
',,
androne,,
e,,
le,,
vetrate,,
vicini,,
.,,
Gli,,
autori,,
del,,
furto,,
",",,
che,,
con,,
ogni,,
probabilità,,
hanno,,
utilizzato,,
gas,,
acetilene,[30114]DBPEDIA,
",",,
sono,,
fuggiti,,
con,,
il,,
bottino,,
facendo,,
perdere,,
le,,
proprie,,
tracce,,
.,,
Indagano,,
i,,
carabinieri,,
.,,
