token,label,source of relation
Il,,
provvidenziale,,
intervento,,
di,,
un,,
residente,,
",",,
che,,
ha,,
notato,,
due,,
uomini,,
impegnati,,
ad,,
arrampicarsi,,
sfruttando,,
la,,
grondaia,,
per,,
arrivare,,
fino,,
al,,
terrazzo,,
del,,
primo,,
piano,,
",",,
ha,,
permesso,,
di,,
evitare,,
un,,
furto,,
in,,
via,[50823]NER_LOC,
Bach,"[50823]NER_LOC, [50825]DBPEDIA",
",",,
quartiere,,
Modena,"[50824]NER_LOC, [50826]DBPEDIA",
Est,[50824]NER_LOC,
.,,
L,,
',,
episodio,,
venerdì,,
in,,
serata,,
.,,
L,,
',,
uomo,,
si,,
è,,
affacciato,,
alla,,
finestra,,
e,,
ha,,
notato,,
due,,
persone,,
nell,,
',,
oscurità,,
.,,
Uno,,
era,,
già,,
impegnato,,
nella,,
salita,,
.,,
L,,
',,
altro,,
controllava,,
da,,
sotto,,
.,,
È,,
bastato,,
urlare,,
:,,
«,,
Ehi,,
cosa,,
state,,
facendo,,
?,,
»,,
che,,
i,,
due,,
si,,
sono,,
subito,,
allontanati,,
.,,
