token,label,source of relation
Furto,,
fallito,,
per,,
la,,
banda,,
delle,,
attrezzature,,
edili,,
.,,
Questa,,
volta,,
avevano,,
preso,,
di,,
mira,,
un,,
furgone,,
che,,
l,,
',,
altra,,
notte,,
era,,
parcheggiato,,
in,,
una,,
zona,,
residenziale,,
",",,
vicino,,
a,,
un,,
condominio,,
.,,
I,,
ladri,,
",",,
mentre,,
scappavano,,
con,,
la,,
refurtiva,,
",",,
a,,
piedi,,
",",,
sono,,
stati,,
intercettati,,
da,,
una,,
pattuglia,,
della,,
Squadra,[35992]NER_ORG,
Volante,[35992]NER_ORG,
della,[35992]NER_ORG,
Polizia,[35992]NER_ORG,
di,[35992]NER_ORG,
Stato,[35992]NER_ORG,
di,[35992]NER_ORG,
Carpi,"[35992]NER_ORG, [35995]DBPEDIA",
",",,
che,,
li,,
ha,,
inseguiti,,
costringendoli,,
ad,,
abbandonare,,
tutto,,
e,,
a,,
fuggire,,
.,,
Nonostante,,
sul,,
posto,,
per,,
le,,
ricerche,,
siano,,
arrivati,,
anche,,
i,,
rinforzi,,
",",,
i,,
ladri,,
sono,,
riusciti,,
a,,
dileguarsi,,
nel,,
buio,,
.,,
In,,
zona,,
c,,
',,
era,,
probabilmente,,
un,,
complice,,
che,,
li,,
attendeva,,
a,,
bordo,,
di,,
un,,
mezzo,,
per,,
la,,
fuga,,
.,,
La,,
Polizia,,
è,,
risalita,,
al,,
proprietario,,
delle,,
attrezzature,,
",",,
titolare,,
di,,
una,,
impresa,[35996]DBPEDIA,
artigiana,[35996]DBPEDIA,
a,,
Carpi,"[35993]NER_ORG, [35997]DBPEDIA",
",",,
che,,
ha,,
ringraziato,,
gli,,
agenti,,
",",,
in,,
quanto,,
l,,
',,
asportazione,,
del,,
materiale,,
gli,,
avrebbe,,
impedito,,
di,,
onorare,,
gli,,
impegni,,
lavorativi,,
causando,,
un,,
danno,,
economico,,
rilevante,,
.,,
«,,
Il,,
fenomeno,,
dei,,
furti,,
nei,,
cantieri,,
-,,
spiega,,
la,,
dirigente,,
del,,
commissariato,,
",",,
Emanuela,[35994]NER_PER,
Ori,[35994]NER_PER,
-,,
è,,
diventato,,
un,,
business,,
che,,
vede,,
“,,
autori,,
”,,
spesso,,
seriali,,
occuparsi,,
quasi,,
esclusivamente,,
in,,
questo,,
settore,,
illegale,,
.,,
Gli,,
obiettivi,,
più,,
frequenti,,
sono,,
appunto,,
le,,
attrezzature,,
",",,
il,,
rame,[35998]DBPEDIA,
delle,,
grondaie,,
e,,
dei,,
cavi,,
elettrici,,
",",,
e,,
il,,
gasolio,[35999]DBPEDIA,
»,,
.,,
