token,label,source of relation
CASTELFRANCO,[149363]NER_LOC,
.,,
Poteva,,
trasformarsi,,
in,,
un,,
pomeriggio,,
tragico,,
quello,,
di,,
un,,
pensionato,,
pescatore,,
che,,
",",,
per,,
passione,,
",",,
era,,
impegnato,,
nei,,
pressi,,
di,,
Castelfranco,[149364]NER_LOC,
.,,
Diversi,,
minuti,,
di,,
apprensione,,
per,,
l,,
',,
anziano,,
che,,
si,,
trovava,,
",",,
canna,,
da,,
pesca,,
alla,,
mano,,
",",,
nei,,
pressi,,
di,,
un,,
fossato,,
tra,,
Bazzano,[149375]DBPEDIA,
e,,
Castelfranco,[149365]NER_PER,
",",,
proprio,,
lungo,,
via,[149366]NER_LOC,
Muzza,[149366]NER_LOC,
Corona,[149366]NER_LOC,
.,,
L,,
',,
uomo,,
",",,
di,,
poco,,
più,,
di,,
70,,
anni,,
e,,
residente,,
nel,,
Modenese,[149367]NER_ORG,
",",,
è,,
all,,
',,
improvviso,,
scivolato,,
ed,,
è,,
caduto,,
all,,
',,
interno,,
del,,
piccolo,,
canale,,
che,,
costeggia,,
la,,
strada,,
e,,
che,,
caratterizza,,
la,,
zona,,
a,,
confine,,
tra,,
le,,
due,,
provincie,,
.,,
L,,
',,
acqua,,
fortunatamente,,
non,,
era,,
alta,,
",",,
ma,,
il,,
pescatore,,
è,,
ugualmente,,
rimasto,,
intrappolato,,
.,,
Spaventato,,
",",,
impantanato,,
e,,
al,,
buio,,
considerata,,
l,,
',,
ora,,
del,,
tardo,,
pomeriggio,,
",",,
l,,
',,
anziano,,
ha,,
cercato,,
inutilmente,,
di,,
risalire,,
.,,
I,,
passanti,,
",",,
notata,,
le,,
difficoltà,,
di,,
quella,,
persona,,
",",,
hanno,,
così,,
attivato,,
i,,
vigili,,
del,,
fuoco,,
.,,
Sul,,
posto,,
le,,
squadre,,
di,,
Vignola,[149368]NER_LOC,
e,,
Bazzano,"[149369]NER_PER, [149376]DBPEDIA",
oltre,,
ai,,
sommozzatori,,
di,,
Bologna,"[149370]NER_LOC, [149377]DBPEDIA",
.,,
In,,
volo,,
",",,
per,,
maggiore,,
sicurezza,,
",",,
è,,
stato,,
fatto,,
alzare,,
anche,,
l,,
',,
elicottero,,
del,,
115,,
.,,
Una,,
volta,,
arrivato,,
sul,,
posto,,
",",,
e,,
considerata,,
una,,
situazione,,
che,,
si,,
stava,,
risolvendo,,
con,,
il,,
passare,,
dei,,
minuti,,
",",,
il,,
velivolo,,
è,,
stato,,
quindi,,
fatto,,
rientrare,,
verso,,
Bologna,"[149371]NER_LOC, [149378]DBPEDIA",
.,,
Nel,,
frattempo,,
",",,
gli,,
operatori,,
arrivati,,
sul,,
confine,,
tra,,
Casale,[149372]NER_ORG,
California,"[149372]NER_ORG, [149379]DBPEDIA",
e,,
Bazzano,"[149373]NER_PER, [149380]DBPEDIA",
si,,
sono,,
adoperati,,
per,,
riportare,,
all,,
',,
asciutto,,
l,,
',,
anziano,,
pescatore,,
.,,
Una,,
volta,,
recuperato,,
",",,
l,,
',,
uomo,,
è,,
stato,,
medicato,,
nell,,
',,
ambulanza,,
del,,
118,[149374]NER_ORG,
arrivata,,
tempestivamente,,
.,,
Non,,
c,,
',,
è,,
stato,,
il,,
bisogno,,
di,,
un,,
ricovero,,
in,,
ospedale,,
:,,
solo,,
un,,
grande,,
spavento,,
e,,
qualche,,
graffio,,
causato,,
dallo,,
scivolone,,
che,,
gli,,
è,,
costato,,
la,,
rovinosa,,
caduta,,
all,,
',,
interno,,
del,,
piccolo,,
fossato,,
.,,
©,,
RIPRODUZIONE,,
RISERVATA,,
