token,label,source of relation
E,,
mentre,,
a,,
Modena,"[32469]NER_LOC, [32473]DBPEDIA",
est,,
e,,
a,,
Saliceto,"[32470]NER_LOC, [32474]DBPEDIA",
c,,
',,
era,,
chi,,
si,,
accaniva,,
in,,
strada,,
per,,
portare,,
via,,
le,,
caditoie,,
in,,
ghisa,[32475]DBPEDIA,
lungo,,
la,,
strada,,
",",,
ad,,
Albareto,"[32471]NER_LOC, [32476]DBPEDIA",
c,,
',,
era,,
chi,,
rubava,,
lo,,
scarico,,
di,,
un,,
lavandino,,
del,,
bagno,,
.,,
Non,,
c,,
',,
è,,
da,,
stupirsi,,
purtroppo,,
",",,
perché,,
il,,
furto,,
è,,
stato,,
consumato,,
all,,
',,
interno,,
del,,
cimitero,,
nuovo,,
di,,
Albareto,"[32472]NER_LOC, [32477]DBPEDIA",
.,,
Un,,
cittadino,,
ieri,[32467]TE,
mattina,[32467]TE,
si,,
è,,
recato,,
nel,,
camposanto,,
",",,
è,,
andato,,
in,,
bagno,,
per,,
rinfrescarsi,,
",",,
ha,,
aperto,,
il,,
rubinetto,,
del,,
lavandino,,
e,,
si,,
è,,
lav,,
ato,,
...,,
..,,
anche,,
i,,
piedi,,
.,,
L,,
',,
acqua,,
gli,,
è,,
finta,,
addosso,,
dal,,
basso,[32478]DBPEDIA,
perché,,
",",,
come,,
detto,,
",",,
i,,
ladri,,
erano,,
entrati,,
in,,
azione,,
portandosi,,
via,,
il,,
",",,
tubo,,
",",,
il,,
sifone,,
",",,
tutto,,
il,,
collegamento,,
necessario,,
.,,
Dunque,,
non,,
solo,,
grondaie,,
in,,
rame,[32479]DBPEDIA,
",",,
non,,
solo,,
caditoie,,
",",,
lapidi,,
e,,
vasetti,,
",",,
ora,[32468]TE,
portano,,
via,,
anche,,
i,,
tubi,,
dalle,,
toilette,,
.,,
Cimiteri,,
sempre,,
più,,
terra,,
di,,
nessuno,,
.,,
