token,label,source of relation
MODENA,,
Proseguono,,
i,,
controlli,,
dei,,
carabinieri,[153053]NER_ORG,
nelle,,
attività,,
di,,
affittacamere,,
e,,
Bed,[153061]DBPEDIA,
and,[153061]DBPEDIA,
breakfast,[153061]DBPEDIA,
modenesi,,
.,,
Nel,,
corso,,
di,,
questi,,
controlli,,
sono,,
emerse,,
irregolarità,,
che,,
hanno,,
portato,,
alla,,
denuncia,,
di,,
6,,
gestori,,
.,,
Queste,,
persone,,
sono,,
accusate,,
di,,
aver,,
omesso,,
di,,
comunicare,,
le,,
persone,,
alloggiate,,
.,,
In,,
un,,
caso,,
",",,
nel,,
corso,,
del,,
controllo,,
",",,
una,,
coppia,,
di,,
clienti,,
stranieri,,
",",,
irregolari,,
sul,,
territorio,,
nazionale,,
",",,
sono,,
stati,,
trovati,,
anche,,
in,,
possesso,,
di,,
una,,
dose,,
di,,
cocaina,,
e,,
3,,
grammi,,
di,,
hashish,[153062]DBPEDIA,
.,,
Per,,
loro,,
è,,
scattata,,
la,,
segnalazione,,
amministrativa,,
alla,,
Prefettura,,
per,,
detenzione,,
per,,
uso,,
personale,,
di,,
sostanze,,
stupefacenti,,
",",,
con,,
deferimento,,
alla,,
Procura,[153054]NER_ORG,
della,[153054]NER_ORG,
Repubblica,[153054]NER_ORG,
per,,
l,,
',,
inosservanza,,
delle,,
norme,,
sulla,,
permanenza,,
dello,,
straniero,,
nel,,
territorio,,
dello,,
Stato,,
.,,
Le,,
denunce,,
sono,,
arrivate,,
nel,,
corso,,
della,,
nuova,,
campagna,,
di,,
controlli,,
mirati,[153063]DBPEDIA,
dei,,
carabinieri,[153055]NER_ORG,
",",,
condotta,,
dal,,
15,[153051]TE,
al,,
22,[153052]TE,
novembre,[153052]TE,
2021,[153052]TE,
in,,
tutta,,
la,,
provincia,[153056]NER_LOC,
",",,
al,,
fine,,
di,,
verificare,,
il,,
rispetto,,
delle,,
norme,,
previste,,
per,,
la,,
gestione,,
delle,,
attività,,
in,,
argomento,,
",",,
prima,,
tra,,
tutte,,
l,,
',,
obbligo,,
per,,
i,,
gestori,,
di,,
comunicare,,
all,,
',,
Autorità,,
di,,
Pubblica,[153057]NER_ORG,
Sicurezza,[153057]NER_ORG,
le,,
generalità,,
delle,,
persone,,
alloggiate,,
.,,
Il,,
Testo,[153058]NER_ORG,
Unico,[153058]NER_ORG,
delle,[153058]NER_ORG,
Leggi,[153058]NER_ORG,
di,[153058]NER_ORG,
Pubblica,[153058]NER_ORG,
Sicurezza,[153058]NER_ORG,
impone,[153058]NER_ORG,
",",,
per,,
tutti,,
i,,
gestori,,
di,,
strutture,,
ricettive,,
",",,
di,,
registrare,,
i,,
propri,,
clienti,,
i,,
quali,,
",",,
all,,
',,
arrivo,,
",",,
compilano,,
un,,
modulo,,
con,,
i,,
dati,,
personali,,
",",,
presentando,,
all,,
',,
accoglienza,,
un,,
documento,,
in,,
corso,,
di,,
validità,,
.,,
La,,
trasmissione,,
delle,,
schede,,
",",,
prima,,
inviate,,
in,,
formato,,
cartaceo,,
alle,,
Autorità,,
di,,
P,[153059]NER_PER,
.,[153059]NER_PER,
S,[153059]NER_PER,
.,[153059]NER_PER,
",",,
dal,,
2006,[153064]DBPEDIA,
è,,
stato,,
informatizzato,,
",",,
con,,
conseguente,,
obbligo,,
di,,
adempiere,,
on,,
-,,
line,,
.,,
I,,
gestori,,
che,,
non,,
osservano,,
l,,
',,
obbligo,,
di,,
registrazione,,
rischiano,,
una,,
sanzione,,
penale,,
",",,
ai,,
sensi,,
dell,,
',,
art,,
.,,
17,,
del,,
TULPS,,
(,,
che,,
prevede,,
",",,
per,,
il,,
legale,,
rappresentante,,
",",,
l,,
',,
arresto,,
fino,,
a,,
tre,,
mesi,,
o,,
l,,
',,
ammenda,,
fino,,
a,,
206,,
Euro,,
),,
.,,
Nella,,
settimana,,
appena,,
trascorsa,,
",",,
in,,
tutta,,
la,,
provincia,[153060]NER_LOC,
di,[153060]NER_LOC,
Modena,[153060]NER_LOC,
",",,
i,,
Carabinieri,,
hanno,,
proceduto,,
al,,
controllo,,
di,,
92,,
esercizi,,
ricettivi,,
",",,
