token,label,source of relation
Ruba,,
una,,
costosa,,
bici,,
da,,
corsa,,
",",,
la,,
mette,,
in,,
vendita,,
su,,
internet,,
e,,
al,[153416]TE,
momento,[153416]TE,
della,,
consegna,,
trova,,
i,,
carabinieri,,
.,,
Qualche,,
giorno,,
fa,,
un,,
ciclista,,
si,,
è,,
fermato,,
nei,,
pressi,,
di,,
un,,
negozio,,
e,,
dopo,,
aver,,
appoggiato,,
la,,
sua,,
bicicletta,,
",",,
quando,,
è,,
uscito,,
non,,
l,,
',,
ha,,
più,,
trovata,,
.,,
Non,,
trattandosi,,
di,,
un,,
mezzo,,
qualsiasi,,
",",,
ma,,
di,,
una,,
bici,,
da,,
corsa,,
di,,
almeno,,
mille,,
euro,,
",",,
ha,,
deciso,,
di,,
denunciarne,,
il,,
furto,,
ai,,
carabinieri,,
i,,
quali,,
hanno,,
individuato,,
un,,
annuncio,,
di,,
vendita,,
su,,
un,,
noto,,
sito,,
di,,
acquisti,,
online,,
.,,
Così,,
",",,
dopo,,
aver,,
concordato,,
col,,
venditore,,
un,,
appuntamento,,
",",,
i,,
carabinieri,,
si,,
sono,,
presentati,,
nel,,
luogo,,
convenuto,,
.,,
Ad,,
attenderli,,
c,,
',,
era,,
un,,
ragazzo,,
del,,
posto,,
",",,
minorenne,,
",",,
con,,
la,,
bicicletta,,
in,,
questione,,
",",,
il,,
quale,,
è,,
stato,,
fermato,,
.,,
Il,,
mezzo,,
è,,
stato,,
sequestrato,,
per,,
essere,,
poi,,
riconsegnato,,
al,,
proprietario,,
.,,
Il,,
giovane,,
risponderà,,
per,,
ricettazione,,
.,,
—,,
