token,label,source of relation
A,,
volte,,
il,,
banco,,
non,,
vince,,
.,,
I,,
noleggiatori,,
di,,
videopoker,,
",",,
di,,
slot,,
e,,
di,,
luccicanti,,
macchinette,,
mangiasoldi,,
sono,,
attaccati,,
su,,
due,,
fronti,,
e,,
senza,,
tregua,,
.,,
Dai,,
ladri,,
e,,
dal,,
fisco,,
.,,
E,,
i,,
loro,,
due,,
"""",,
nemici,,
"""",,
non,,
mollano,,
mai,,
:,,
«,,
Mettiamo,,
in,,
conto,,
almeno,,
un,,
colpo,,
e,,
un,,
relativo,,
"""",,
buco,,
"""",,
di,,
5mila,,
euro,,
ogni,,
due,,
o,,
tre,,
giorni,,
.,,
Questo,,
per,,
fare,,
una,,
media,,
",",,
perchè,,
a,,
volte,,
subiamo,,
delle,,
vere,,
e,,
proprie,,
razzie,,
»,,
.,,
Uno,,
dei,,
più,,
importanti,,
noleggiatori,,
che,,
opera,,
in,,
cittá,,
e,,
in,,
provincia,[1134]NER_LOC,
spiega,,
:,,
«,,
Sono,,
razzie,,
",",,
con,,
parecchie,,
macchinette,,
e,,
scambiasoldi,,
che,,
scompaiono,,
in,,
un,,
colpo,,
solo,,
.,,
Ma,,
",",,
furti,,
piccoli,,
o,,
grandi,,
",",,
alla,,
fine,,
",",,
puntuale,,
",",,
c,,
',,
è,,
l,,
',,
Agenzia,"[1135]NER_ORG, [1138]DBPEDIA",
delle,"[1135]NER_ORG, [1138]DBPEDIA",
entrate,"[1135]NER_ORG, [1138]DBPEDIA",
che,,
presenta,,
il,,
conto,,
.,,
Le,,
giocate,,
vengono,,
registrate,,
",",,
ogni,,
entrata,,
è,,
visibile,,
e,,
riscontrabile,,
.,,
E,,
su,,
queste,,
entrate,,
",",,
siano,,
poi,,
spartiti,,
i,,
soldi,,
o,,
meno,,
",",,
noi,,
dobbiamo,,
pagare,,
le,,
tasse,,
.,,
L,,
',,
assicurazione,[1139]DBPEDIA,
?,,
Copre,,
il,,
danno,,
"""",,
fisico,,
"""",,
all,,
',,
impianto,,
non,,
copre,,
il,,
mancato,,
incasso,,
:,,
abbiamo,,
un,,
rimborso,,
sulle,,
riparazioni,,
delle,,
macchinette,,
e,,
non,,
è,,
un,,
rimborso,,
completo,,
»,,
.,,
Insomma,,
",",,
i,,
videopoker,,
si,,
presentano,,
come,,
rose,,
tentatrici,,
di,,
fortuna,,
ma,,
con,,
numerosissime,,
spine,,
per,,
tutti,,
quelli,,
che,,
vi,,
hanno,,
a,,
che,,
fare,,
.,,
Dal,,
giocatore,,
che,,
in,,
casi,,
estremi,,
deve,,
disintossicarsi,,
dalla,,
dipendenza,,
",",,
affrontando,,
i,,
gruppi,,
di,,
recupero,,
",",,
ai,,
noleggiatori,,
che,,
devono,,
recuperare,,
i,,
loro,,
impianto,,
rubati,,
e,,
gettati,,
nei,,
fossi,,
della,,
periferia,,
cittadina,,
.,,
Sono,,
due,,
i,,
tipi,,
di,,
furto,,
che,,
noleggiatore,,
e,,
cliente,,
",",,
ovvero,,
il,,
barista,,
",",,
devono,,
subire,,
:,,
il,,
colpo,,
motorizzato,,
o,,
il,,
colpo,,
a,,
piedi,,
.,,
«,,
Ci,,
sono,,
bande,,
che,,
per,,
settimane,,
tengono,,
in,,
scacco,,
cittá,,
e,,
provincia,[1136]NER_LOC,
",",,
variando,,
le,,
zone,,
dei,,
saccheggi,,
dopo,,
aver,,
esaurito,,
i,,
luoghi,,
utili,,
-,,
spiega,,
il,,
noleggiatore,,
che,,
puó,,
vantare,,
su,,
tutto,,
il,,
nostro,,
territorio,,
circa,,
un,,
centinaio,,
di,,
locali,,
-,,
si,,
tratta,,
di,,
albanesi,,
o,,
rumeni,,
",",,
di,,
gente,,
dell,,
',,
Est,[1137]NER_LOC,
.,,
Questi,,
rubano,,
un,,
furgone,,
",",,
vanno,,
davanti,,
al,,
bar,,
e,,
poi,,
a,,
marcia,,
indietro,,
spaccano,,
la,,
vetrina,,
.,,
In,,
quattro,,
o,,
cinque,,
scendono,,
",",,
entrano,,
",",,
caricano,,
le,,
macchinette,,
e,,
la,,
scambiasoldi,,
e,,
poi,,
se,,
ne,,
vanno,,
.,,
Fanno,,
fracasso,,
spaccando,,
le,,
vetrate,,
",",,
girano,,
a,,
bordo,,
di,,
furgoni,,
rubati,,
e,,
spesso,,
con,,
le,,
insegne,,
della,,
ditta,,
a,,
cui,,
è,,
stato,,
prelevato,,
",",,
non,,
si,,
curano,,
dei,,
sistemi,,
di,,
allarme,,
e,,
se,,
qualcuno,,
si,,
affaccia,,
e,,
azzarda,,
qualcosa,,
da,,
dire,,
",",,
viene,,
affrontato,,
a,,
male,,
parole,,
e,,
minacciato,,
»,,
.,,
E,,
alla,,
fine,,
migliaia,,
di,,
danni,,
al,,
locale,,
.,,
«,,
L,,
',,
altro,,
furto,,
",",,
più,,
frequente,,
e,,
più,,
a,,
macchia,,
di,,
leopardo,,
-,,
spiega,,
il,,
distributore,,
-,,
è,,
quello,,
compiuto,,
all,,
',,
interno,,
del,,
bar,,
.,,
Niente,,
spaccate,,
",",,
ma,,
porta,,
forzata,,
oppure,,
una,,
finestra,,
e,,
poi,,
le,,
macchinette,,
vengono,,
svuotate,,
»,,
.,,
Ogni,,
video,,
parte,,
con,,
700,,
euro,,
e,,
nei,,
locali,,
vengono,,
piazzate,,
in,,
coppia,,
",",,
l,,
',,
apparecchio,,
scambiasoldi,,
è,,
carico,,
di,,
2mila,,
.,,
Poi,,
ogni,,
scasso,,
od,,
asporto,,
ha,,
i,,
suoi,,
costi,,
",",,
da,,
qua,,
il,,
"""",,
buco,,
"""",,
per,,
il,,
gestore,,
di,,
almeno,,
5mila,,
euro,,
.,,
Non,,
sono,,
mancati,,
poi,,
