token,label,source of relation
Si,,
terrà,,
oggi,[71319]TE,
la,,
convalida,,
del,,
fermo,,
dei,,
tre,,
ragazzi,,
",",,
bloccati,,
dai,,
carabinieri,[71323]NER_ORG,
per,,
l,,
',,
omicidio,,
di,,
Mirella,[71324]NER_PER,
Ansaloni,[71324]NER_PER,
.,,
I,,
giovani,,
si,,
presenteranno,,
con,,
i,,
loro,,
avvocati,,
davanti,,
al,,
giudice,,
per,,
le,,
indagini,,
preliminari,,
",",,
Andrea,[71325]NER_PER,
Romito,[71325]NER_PER,
",",,
che,,
li,,
ascolterà,,
e,,
valuterà,,
se,,
ci,,
siano,,
gli,,
estremi,,
per,,
l,,
',,
arresto,,
e,,
il,,
trasferimento,,
in,,
carcere,,
oppure,,
se,,
non,,
ci,,
sia,,
né,,
pericolo,,
di,,
fuga,,
né,,
di,,
reiterazione,,
del,,
reato,,
e,,
allora,,
la,,
misura,,
potrebbe,,
essere,,
più,,
leggera,,
",",,
quantomeno,,
per,,
i,,
due,,
indagati,,
che,,
hanno,,
la,,
famiglia,,
a,,
Finale,,
.,,
I,,
tre,,
",",,
finora,[71320]TE,
",",,
sono,,
stati,,
piuttosto,,
collaborativi,,
:,,
«,,
hanno,,
praticamente,,
confessato,,
»,,
",",,
ha,,
detto,,
un,,
investigatore,,
.,,
Quantomeno,,
hanno,,
circoscritto,,
la,,
situazione,,
iniziale,,
",",,
proponendo,,
ai,,
carabinieri,,
un,,
quadro,,
che,,
ora,[71321]TE,
andrà,,
riempito,,
con,,
i,,
dettagli,,
.,,
Perché,[71326]NER_PER,
se,,
l,,
',,
intenzione,,
di,,
commettere,,
un,,
furto,,
a,,
casa,,
della,,
79enne,,
finalese,,
è,,
ormai,,
stato,,
assodato,,
andrà,,
accertato,,
le,,
singole,,
responsabilità,,
per,,
quanto,,
avvenuto,,
intorno,,
all,,
',,
ora,,
di,,
pranzo,,
",",,
ossia,,
da,,
quando,,
sono,,
entrati,,
nell,,
',,
appartamento,,
di,,
via,[71327]NER_LOC,
Orazio,"[71327]NER_LOC, [71328]DBPEDIA",
Vecchi,"[71327]NER_LOC, [71328]DBPEDIA",
.,,
I,,
tre,,
",",,
infatti,,
",",,
si,,
rimpallano,,
le,,
varie,,
colpe,,
",",,
tutti,,
allontano,,
da,,
sé,,
il,,
sospetto,,
di,,
essere,,
gli,,
autori,,
materiali,,
delle,,
bottigliate,,
letali,,
e,,
c,,
',,
è,,
chi,,
ha,,
raccontato,,
di,,
essere,,
uscito,,
di,,
casa,,
al,[71322]TE,
momento,[71322]TE,
dell,,
',,
omicidio,,
.,,
Soltanto,,
incrociando,,
le,,
dichiarazioni,,
sarà,,
possibile,,
verificare,,
la,,
dinamica,,
esatta,,
.,,
(,,
fd,,
),,
