token,label,source of relation
MODENA,,
.,,
«,,
Le,,
telecamere,,
al,,
Policlinico,,
?,,
Non,,
servono,,
",",,
meglio,,
attrezzarsi,,
con,,
una,,
cassaforte,,
»,,
.,,
Da,,
via,[64622]NER_LOC,
Campi,[64622]NER_LOC,
giunge,,
una,,
nuova,,
denuncia,,
per,,
furto,,
.,,
A,,
presentarla,,
un,,
paziente,,
del,,
pronto,,
soccorso,,
",",,
ricoverato,,
",",,
da,,
lunedì,,
a,,
mercoledì,,
.,,
«,,
Siamo,,
arrivati,,
alle,,
17,,
del,,
lunedì,,
-,,
ha,,
raccontato,,
l,,
',,
intervistato,,
che,,
dell,,
',,
episodio,,
ha,,
presentato,,
regolare,,
denuncia,,
-,,
e,,
alle,,
19,,
siamo,,
saliti,,
in,,
camera,,
.,,
Il,,
fatto,,
è,,
successo,,
martedì,,
mattina,,
.,,
La,,
mia,,
ragazza,,
era,,
andata,,
un,,
attimo,,
in,,
bagno,,
perché,,
non,,
c,,
',,
era,,
nella,,
camera,,
.,,
Si,,
sarà,,
assentata,,
per,,
sette,,
od,,
otto,,
minuti,,
.,,
Non,,
ha,,
trovato,,
più,,
il,,
portafogli,,
.,,
Allora,,
ho,,
chiamato,,
in,,
ospedale,,
per,,
vedere,,
se,,
per,,
caso,,
c,,
',,
era,,
ancora,,
",",,
poi,,
ho,,
telefonato,,
in,,
banca,,
per,,
richiedere,,
il,,
blocco,,
del,,
bancomat,,
.,,
Sono,,
andato,,
in,,
questura,,
mentre,,
lei,,
è,,
andata,,
in,,
ospedale,,
",",,
andando,,
nel,,
piano,,
in,,
cui,,
eravamo,,
ospitati,,
per,,
vedere,,
se,,
era,,
rimasto,,
nell,,
',,
armadietto,,
.,,
Andando,,
via,,
ha,,
parlato,,
con,,
l,,
',,
infermiera,,
",",,
che,,
le,,
ha,,
detto,,
“,,
Noi,,
diciamo,,
sempre,,
di,,
tenerlo,,
sottomano,,
ai,,
pazienti,,
”,,
.,,
Lunedì,,
però,,
appena,,
siamo,,
arrivati,,
una,,
di,,
loro,,
parlava,,
con,,
una,,
guardia,,
giurata,,
.,,
Secondo,,
me,,
era,,
già,,
successo,,
»,,
.,,
Nel,,
portafogli,,
c,,
',,
era,,
il,,
bancomat,,
",",,
che,,
è,,
stato,,
usato,,
per,,
prelevare,,
denaro,,
.,,
«,,
Sono,,
stati,,
prelevati,,
cinquecento,,
euro,,
-,,
ha,,
spiegato,,
l,,
',,
uomo,,
-,,
con,,
una,,
transazione,,
avvenuta,,
martedì,,
alle,,
13,,
.,,
10,,
.,,
Il,,
furto,,
deve,,
essere,,
avvenuto,,
tra,,
le,,
10,,
e,,
le,,
12,,
.,,
30,,
del,,
giorno,,
stesso,,
.,,
Non,,
c,,
',,
è,,
modo,,
di,,
recuperare,,
quei,,
soldi,,
perché,,
non,,
c,,
',,
è,,
un,,
',,
assicurazione,[64625]DBPEDIA,
sulla,,
carta,,
.,,
Poi,,
ci,,
sono,,
tutte,,
le,,
questioni,,
dei,,
documenti,,
e,,
delle,,
denunce,,
»,,
.,,
L,,
',,
ex,,
ospite,,
del,,
Policlinico,,
ha,,
il,,
sospetto,,
si,,
possa,,
trattare,,
di,,
una,,
persona,,
che,,
conosce,,
bene,,
il,,
policlinico,,
e,,
sa,,
come,,
muoversi,,
.,,
«,,
La,,
borsa,,
è,,
rimasta,,
lì,,
-,,
ha,,
aggiunto,,
l,,
',,
intervistato,,
-,,
e,,
c,,
',,
erano,,
anche,,
i,,
contanti,,
",",,
che,,
non,,
sono,,
stati,,
toccati,,
»,,
.,,
Lo,[64620]TE,
scorso,[64620]TE,
agosto,[64620]TE,
al,,
Policlinico,,
era,,
stato,,
lanciato,,
un,,
piano,,
sicurezza,,
che,,
prevedeva,,
l,,
',,
implementazione,,
del,,
numero,,
di,,
telecamere,,
.,,
«,,
Nella,,
nostra,,
stanza,,
non,,
c,,
',,
erano,,
-,,
ha,,
ribadito,,
l,,
',,
uomo,,
-,,
mentre,,
nel,,
corridoio,,
non,,
ci,,
ho,,
fatto,,
caso,,
",",,
non,,
ricordo,,
.,,
Tre,,
anni,,
fa,,
però,,
ce,,
n,,
',,
era,,
una,,
in,,
ogni,,
stanza,,
.,,
Mi,,
sembra,,
un,,
',,
assurdità,,
che,,
possano,,
accadere,,
episodi,,
così,,
.,,
Ho,,
fatto,,
la,,
denuncia,,
alla,,
polizia,[64623]NER_ORG,
",",,
ma,,
ormai,,
rubano,,
anche,,
nelle,,
chiese,,
e,,
nei,,
cimiteri,,
.,,
Uno,,
va,,
in,,
ospedale,,
perché,,
ci,,
sono,,
dei,,
problemi,,
e,,
se,,
ne,,
aggiungono,,
altri,,
.,,
Quando,,
abbiamo,,
chiesto,,
spiegazioni,,
in,,
sala,,
c,,
',,
è,,
stato,,
detto,,
che,,
è,,
già,,
il,,
quinto,,
episodio,,
",",,
non,,
so,,
se,,
a,,
marzo,[64621]TE,
o,,
quest,,
',,
anno,,
.,,
Bisognerebbe,,
attrezzarsi,,
con,,
una,,
cassaforte,,
in,,
cui,,
chiudere,,
a,,
chiave,,
gli,,
oggetti,,
personali,,
»,,
.,,
Gabriele,[64624]NER_PER,
Farina,[64624]NER_PER,
