token,label,source of relation
GUIGLIA,"[27918]NER_LOC, [27923]DBPEDIA",
.,,
Si,,
era,,
introdotto,,
all,,
',,
interno,,
di,,
un,,
cantiere,[27924]DBPEDIA,
edile,[27924]DBPEDIA,
a,,
Samone,[27919]NER_LOC,
e,,
aveva,,
rubato,,
una,,
cassette,,
contenente,,
vari,,
attrezzi,,
da,,
lavoro,,
e,,
minuteria,,
per,,
un,,
valore,,
di,,
duecento,,
euro,,
.,,
Il,,
proprietario,,
",",,
un,,
35enne,,
residente,,
a,,
Montese,[27920]NER_LOC,
",",,
ha,,
denunciato,,
il,,
furto,,
ai,,
carabinieri,[27921]NER_ORG,
e,,
i,,
militari,,
grazie,,
alle,,
indicazioni,,
della,,
vittima,,
del,,
furto,,
",",,
sono,,
riusciti,,
a,,
risalire,,
al,,
ladro,,
.,,
Si,,
tratta,,
di,,
un,,
uomo,,
di,,
Zocca,[27922]NER_LOC,
che,,
aveva,,
nascosto,,
la,,
refurtiva,,
in,,
casa,,
.,,
L,,
',,
uomo,,
è,,
stato,,
denunciato,,
per,,
il,,
reato,,
di,,
furto,,
aggravato,,
.,,
