token,label,source of relation
L,,
',,
Acetaia,"[57834]NER_PER, [57838]DBPEDIA",
Paltrinieri,[57834]NER_PER,
di,,
Sorbara,"[57835]NER_PER, [57839]DBPEDIA",
non,,
ha,,
subito,,
alcun,,
furto,,
di,,
botti,,
",",,
che,,
invece,,
ha,,
interessato,,
la,,
Cantina,[57836]NER_ORG,
Paltrinieri,[57836]NER_ORG,
di,,
Sorbara,"[57837]NER_PER, [57840]DBPEDIA",
.,,
Ci,,
chiedono,,
di,,
precisarlo,,
i,,
titolari,,
dell,,
',,
Acetaia,[57841]DBPEDIA,
",",,
con,,
particolare,,
riferimento,,
alla,,
foto,,
pubblicata,,
ieri,[57833]TE,
in,,
prima,,
pagina,,
.,,
Ci,,
scusiamo,,
dell,,
',,
errore,,
.,,
