token,label,source of relation
CARPI,[119987]NER_ORG,
I,[119987]NER_ORG,
carabinieri,[119987]NER_ORG,
della,,
Compagnia,[119988]NER_ORG,
di,[119988]NER_ORG,
Carpi,"[119988]NER_ORG, [119997]DBPEDIA",
",",,
hanno,,
arrestato,,
-,,
con,,
il,,
beneficio,,
degli,,
arresti,,
domiciliari,,
-,,
due,,
persone,,
",",,
un,,
uomo,,
di,,
35,,
anni,,
",",,
originario,,
di,,
Correggio,"[119989]NER_LOC, [119998]DBPEDIA",
",",,
ed,,
una,,
donna,,
di,,
62,,
anni,,
",",,
originaria,,
di,,
Gonzaga,[119990]NER_PER,
",",,
entrambi,,
nomadi,,
pluripregiudicati,,
.,,
I,,
due,,
",",,
il,[119984]TE,
15,[119984]TE,
ottobre,[119984]TE,
2020,[119984]TE,
ed,,
il,[119985]TE,
3,[119985]TE,
novembre,[119985]TE,
2020,[119985]TE,
",",,
fingendosi,,
operatori,,
sanitari,,
dell,,
',,
ospedale,,
di,,
Carpi,"[119991]NER_LOC, [119999]DBPEDIA",
con,,
funzioni,,
di,,
controllo,,
igienico,,
dei,,
locali,,
",",,
sarebbero,,
riusciti,,
fraudolentemente,,
ad,,
ottenere,,
l,,
',,
accesso,,
nell,,
',,
abitazione,,
di,,
due,,
anziane,,
signore,,
di,,
Soliera,[119992]NER_LOC,
con,,
la,,
scusa,,
di,,
sanificare,,
le,,
stanze,,
e,,
",",,
dopo,,
averle,,
distratte,,
",",,
si,,
sarebbero,,
impossessati,,
dell,,
',,
oro,,
e,,
dei,,
soldi,,
che,,
le,,
donne,,
custodivano,,
in,,
casa,,
.,,
Nel,,
primo,,
caso,,
",",,
uno,,
ha,,
suonato,,
al,,
citofono,,
",",,
qualificandosi,,
come,,
operatore,,
dell,,
',,
ospedale,,
di,,
Carpi,"[119993]NER_LOC, [120000]DBPEDIA",
",",,
chiedendo,,
alla,,
donna,,
di,,
entrare,,
in,,
casa,,
per,,
fare,,
la,,
sanificazione,,
all,,
',,
interno,,
dell,,
',,
abitazione,,
.,,
La,,
vittima,,
ha,,
acconsentito,,
accompagnandoli,,
nelle,,
stanze,,
della,,
propria,,
abitazione,,
e,,
mentre,,
uno,,
la,,
distraeva,,
",",,
l,,
',,
altro,,
complice,,
si,,
è,,
impossessato,,
dei,,
valori,,
.,,
Nel,,
secondo,,
caso,,
gli,,
autori,,
si,,
erano,,
qualificati,,
come,,
incaricati,,
di,,
aiutare,,
l,,
',,
anziana,,
nella,,
deambulazione,,
;,,
in,,
quest,,
',,
ultimo,,
caso,,
",",,
l,,
',,
anziana,,
signora,,
",",,
insospettitasi,,
poiché,,
d,,
',,
un,,
tratto,,
non,,
aveva,,
più,,
visto,,
uno,,
dei,,
due,,
",",,
ha,,
deciso,,
di,,
chiamare,,
i,,
carabinieri,[119994]NER_ORG,
.,,
Da,,
lì,,
sono,,
state,,
avviate,,
le,,
indagini,,
che,,
in,,
poco,,
tempo,,
hanno,,
permesso,,
di,,
identificare,,
e,,
raccogliere,,
elementi,,
sul,,
conto,,
dei,,
due,,
indagati,,
",",,
per,,
i,,
quali,,
la,,
Procura,[119995]NER_ORG,
della,[119995]NER_ORG,
Repubblica,[119995]NER_ORG,
ha,,
ottenuto,,
l,,
',,
emissione,,
delle,,
due,,
misure,,
cautelari,,
che,,
stamattina,[119986]TE,
",",,
alle,,
prime,,
luci,,
dell,,
',,
alba,,
",",,
sono,,
state,,
eseguite,,
dai,,
carabinieri,[119996]NER_ORG,
.,,
