token,label,source of relation
L,,
',,
altro,,
pomeriggio,,
",",,
verso,,
le,,
15,,
",",,
una,,
pattuglia,,
dei,,
vigili,,
a,,
piedi,,
",",,
che,,
stava,,
svolgendo,,
il,,
giro,,
di,,
controllo,,
nella,,
zona,,
di,,
corso,,
Adriano,,
e,,
via,[36622]NER_LOC,
Gallucci,[36622]NER_LOC,
",",,
è,,
stata,,
avvicinata,,
da,,
due,,
commesse,,
di,,
un,,
negozio,,
in,,
via,"[36623]NER_LOC, [36625]DBPEDIA",
Emilia,"[36623]NER_LOC, [36625]DBPEDIA",
che,,
aveva,,
subito,,
il,,
furto,,
di,,
quattro,,
capi,,
di,,
abbigliamento,,
.,,
Le,,
giovani,,
hanno,,
fornito,,
una,,
accurata,,
descrizione,,
:,,
gli,,
agenti,,
prima,,
intercettano,,
i,,
due,,
in,,
centro,,
poi,,
li,,
inseguono,,
con,,
l,,
',,
auto,,
di,,
servizio,,
sino,,
a,,
bloccarli,,
nella,,
zona,,
di,,
via,[36624]NER_LOC,
Carlo,"[36624]NER_LOC, [36626]DBPEDIA",
Sigonio,"[36624]NER_LOC, [36626]DBPEDIA",
.,,
Si,,
tratta,,
di,,
due,,
tunisini,,
",",,
con,,
precedenti,,
",",,
che,,
sono,,
stati,,
denunciati,,
a,,
piede,,
libero,,
:,,
avevano,,
con,,
sé,,
gran,,
parte,,
della,,
merce,,
rubata,,
che,,
è,,
stata,,
restituita,,
al,,
negozio,,
.,,
