token,label,source of relation
Era,,
evaso,,
dai,,
domiciliari,,
",",,
dove,,
si,,
trovava,,
dopo,,
aver,,
rubato,,
mezzi,,
Seta,,
e,,
danneggiato,,
pesantemente,,
l,,
',,
istituto,,
scolastico,,
Meucci,[98546]NER_PER,
.,,
Gli,,
agenti,,
del,,
Commissariato,[98547]NER_ORG,
di,[98547]NER_ORG,
Carpi,"[98547]NER_ORG, [98553]DBPEDIA",
hanno,,
arrestato,,
in,,
esecuzione,,
di,,
un,,
',,
ordinanza,,
di,,
custodia,,
cautelare,,
in,,
carcere,,
il,,
senegalese,,
",",,
ormai,,
20enne,,
",",,
che,,
faceva,,
parte,,
della,,
banda,,
dei,,
“,,
vandali,,
del,,
bus,[98554]DBPEDIA,
”,,
.,,
L,,
',,
arrestato,,
",",,
infatti,,
",",,
è,,
uno,,
degli,,
autori,,
del,,
furto,,
dei,,
mezzi,,
di,,
Seta,[98548]NER_PER,
",",,
che,,
erano,,
stati,,
poi,,
utilizzati,,
come,,
“,,
ariete,,
”,,
contro,,
il,,
Meucci,[98549]NER_PER,
il,[98543]TE,
21,[98543]TE,
aprile,[98543]TE,
2017,[98543]TE,
.,,
Il,,
20enne,,
era,,
stato,,
sottoposto,,
agli,,
arresti,,
domiciliari,,
a,,
seguito,,
di,,
un,,
accumulo,,
di,,
pene,,
per,,
i,,
fatti,,
sopra,,
descritti,,
e,,
per,,
una,,
serie,,
di,,
altri,,
reati,,
",",,
da,,
ultimo,,
la,,
rapina,,
ai,,
danni,,
di,,
una,,
tabaccheria,,
di,,
Cortile,[98550]NER_ORG,
",",,
perpetrata,,
il,[98544]TE,
13,[98544]TE,
ottobre,[98544]TE,
2018,[98544]TE,
",",,
per,,
la,,
quale,,
era,,
stato,,
arrestato,,
in,,
flagranza,,
.,,
Il,,
giovane,,
era,,
evaso,,
più,,
volte,,
dal,,
regime,,
di,,
detenzione,,
a,,
cui,,
era,,
sottoposto,,
.,,
Il,,
20enne,,
è,,
stato,,
rintracciato,,
presso,,
la,,
propria,,
abitazione,,
",",,
è,,
stato,,
accompagnato,,
in,,
carcere,,
al,,
Sant,,
',,
Anna,,
di,,
Modena,"[98551]NER_LOC, [98555]DBPEDIA",
.,,
Nel,,
frattempo,,
",",,
i,,
carabinieri,[98552]NER_ORG,
hanno,,
sgombrato,,
sette,,
camper,,
con,,
una,,
trentina,,
di,,
nomadi,,
arrivati,,
in,,
città,,
ieri,[98545]TE,
mattina,[98545]TE,
.,,
Le,,
roulotte,,
sono,,
state,,
scortate,,
fino,,
al,,
casello,,
dell,,
',,
autostrada,,
.,,
—,,
