token,label,source of relation
Quasi,,
due,,
anni,,
di,,
colpi,,
",",,
molti,,
sventati,,
",",,
un,,
paio,,
portati,,
a,,
termine,,
e,,
un,,
piano,,
criminale,,
che,,
ha,,
portato,,
ad,,
ipotizzare,,
un,,
',,
associazione,,
a,,
delinquere,,
.,,
All,,
',,
alba,,
di,,
ieri,[133200]TE,
è,,
scattata,,
una,,
imponente,,
operazione,,
della,,
polizia,[133203]NER_ORG,
di,[133203]NER_ORG,
Stato,[133203]NER_ORG,
del,[133203]NER_ORG,
commissariato,[133203]NER_ORG,
di,[133203]NER_ORG,
Carpi,"[133203]NER_ORG, [133228]DBPEDIA",
",",,
supportata,,
anche,,
dall,,
',,
elicottero,,
",",,
nei,,
campi,,
nomadi,,
di,,
Novi,"[133204]NER_LOC, [133229]DBPEDIA",
e,,
Santa,[133205]NER_LOC,
Giustina,[133205]NER_LOC,
a,,
Mirandola,[133206]NER_LOC,
contro,,
una,,
banda,,
di,,
ladri,,
di,,
trattori,,
",",,
attrezzature,,
edili,,
e,,
anche,,
una,,
batteria,[133230]DBPEDIA,
di,,
aceto,[133231]DBPEDIA,
balsamico,[133231]DBPEDIA,
.,,
Sono,,
sei,,
gli,,
arrestati,,
e,,
altri,,
15,,
i,,
denunciati,,
nell,,
',,
inchiesta,,
chiamata,,
“,,
Gaggio,,
”,,
.,,
I,,
gaggi,,
sono,,
infatti,,
i,,
non,,
nomadi,,
mentre,,
il,,
cuore,,
dell,,
',,
organizzazione,,
era,,
proprio,,
nei,,
campi,,
della,,
Bassa,[133207]NER_LOC,
.,,
In,,
carcere,,
sono,,
finiti,,
:,,
il,,
capo,,
A,[133208]NER_PER,
.,[133208]NER_PER,
C,[133208]NER_PER,
.,[133208]NER_PER,
",",,
54,,
anni,,
",",,
detto,,
Baccalà,[133209]NER_PER,
;,,
il,,
45enne,,
L,[133210]NER_PER,
.,[133210]NER_PER,
L,[133210]NER_PER,
.,[133210]NER_PER,
e,,
il,,
mirandolese,[133232]DBPEDIA,
Ma,,
.,,
L,,
.,,
",",,
39,,
anni,,
",",,
detto,,
Ciccio,"[133211]NER_PER, [133233]DBPEDIA",
.,,
Ai,,
domiciliari,,
sono,,
finiti,,
il,,
26enne,,
D,[133212]NER_PER,
.,[133212]NER_PER,
L,[133212]NER_PER,
.,[133212]NER_PER,
;,,
B,[133213]NER_PER,
.,[133213]NER_PER,
F,[133213]NER_PER,
.,[133213]NER_PER,
44,,
anni,,
detto,,
Palla,,
che,,
raggiungono,,
il,,
21enne,,
Mi,,
.,,
L,,
.,,
già,,
raggiunto,,
da,,
una,,
misura,,
cautelare,,
in,,
passato,,
.,,
Era,,
il,,
più,,
giovane,,
del,,
gruppo,,
",",,
tra,,
l,,
',,
altro,,
",",,
a,,
tenere,,
i,,
rapporti,,
con,,
i,,
ricettatori,,
dei,,
trattori,,
e,,
della,,
merce,,
rubata,,
.,,
Si,,
tratta,,
di,,
una,,
banda,,
di,,
campani,,
",",,
residenti,,
tra,,
Modena,[133214]NER_LOC,
",",,
Reggio,[133215]NER_ORG,
e,,
il,,
sud,,
che,,
si,,
occupavano,,
materialmente,,
di,,
trasportare,,
i,,
mezzi,,
trafugati,,
e,,
preparare,,
la,,
falsa,,
documentazione,,
utile,,
a,,
legalizzare,,
i,,
viaggi,,
e,,
l,,
',,
esportazione,,
.,,
I,,
fari,,
della,,
polizia,[133216]NER_ORG,
di,[133216]NER_ORG,
Carpi,"[133216]NER_ORG, [133234]DBPEDIA",
si,,
accendono,,
nel,,
settembre,[133201]TE,
2019,[133201]TE,
quando,,
matura,,
la,,
percezione,,
che,,
esista,,
una,,
banda,,
locale,,
dedita,,
ai,,
furti,,
nelle,,
aziende,,
agricole,,
.,,
Gli,,
investigatori,,
",",,
guidati,,
dalla,,
dottoressa,,
Paola,[133217]NER_PER,
Convertino,[133217]NER_PER,
e,,
coordinati,,
dal,,
pubblico,,
ministero,,
Francesca,[133218]NER_PER,
Graziano,[133218]NER_PER,
",",,
iniziano,,
a,,
tessere,,
le,,
fila,,
attraverso,,
pedinamenti,,
",",,
intercettazioni,,
telefoniche,,
e,,
ambientali,,
.,,
E,,
ogni,,
volta,,
che,,
i,,
ladri,,
entrano,,
in,,
azione,,
ecco,,
che,,
arriva,,
la,,
reazione,,
con,,
il,,
ritrovamento,,
dei,,
trattori,,
rubati,,
e,,
custoditi,,
in,,
qualche,,
casolare,,
isolato,,
in,,
attesa,,
del,,
trasporto,,
verso,,
la,,
Campania,"[133219]NER_LOC, [133235]DBPEDIA",
.,,
Accade,,
in,,
18,,
occasioni,,
visto,,
che,,
sono,,
appena,,
2,,
i,,
mezzi,,
non,,
riconsegnati,,
.,,
I,,
colpi,,
annotati,,
sono,,
diversi,,
:,,
Carpi,[133220]NER_ORG,
",",,
Fabbrico,[133221]NER_PER,
",",,
Moglia,[133222]NER_LOC,
",",,
Novi,[133223]NER_LOC,
tanto,,
per,,
citarne,,
alcuni,,
.,,
Il,,
metodo,,
è,,
sempre,,
il,,
medesimo,,
:,,
c,,
',,
è,,
un,,
primo,,
sopralluogo,,
per,,
vedere,,
i,,
trattori,,
