token,label,source of relation
PAVULLO,[2111]DBPEDIA,
.,,
Aveva,,
rubato,,
alcune,,
bottiglie,[901]_OBJ,
di,,
superalcolici,,
dal,,
supermercato,"[898]_LOC, [2382]_PAR",
Sigma,"[2107]NER_ORG, [898]_LOC, [2382]_PAR",
di,,
via,"[2108]NER_LOC, [899]_LOC",
Giardini,"[2108]NER_LOC, [899]_LOC",
346,[899]_LOC,
e,,
aveva,,
tutta,,
l,,
',,
intenzione,,
di,,
uscire,,
senza,,
pagare,,
.,,
La,,
cassiera,,
stava,,
per,,
fermarlo,,
ma,,
lui,,
ha,,
reagito,,
con,,
violenza,,
strattonandola,,
e,,
spingendola,,
.,,
È,,
quindi,,
riuscito,,
a,,
fuggire,,
a,,
piedi,,
",",,
ma,,
è,,
stato,,
prontamente,,
raggiunto,,
dai,,
carabinieri,[2109]NER_ORG,
.,,
La,,
cassiera,,
",",,
infatti,,
",",,
aveva,,
immediatamente,,
dato,,
l,,
',,
allarme,,
e,,
nella,,
zona,,
era,,
in,,
servizio,,
proprio,,
una,,
pattuglia,,
di,,
militari,,
in,,
servizio,,
antirapina,,
che,,
sono,,
intervenuti,,
nel,,
giro,,
di,,
pochissimi,,
minuti,,
fermando,,
il,,
ladro,,
.,,
A,,
finire,,
in,,
manette,,
è,,
stato,,
un,,
marocchino,[902]_AUT,[903]_AUT
di,,
23,[903]_AUT,
anni,[903]_AUT,
domiciliato,[904]_AUT,[903]_AUT
a,[904]_AUT,[903]_AUT
Pavullo,"[2110]NER_LOC, [904]_AUT",[903]_AUT
.,,
La,,
refurtiva,,
è,,
stata,,
recuperata,,
dai,,
militari,,
e,,
restituita,,
al,,
supermercato,,
.,,
