token,label,source of relation
MODENA,,
Superano,,
i,,
130,,
milioni,,
di,,
euro,[134085]DBPEDIA,
i,[134085]DBPEDIA,
fondi,,
stanziati,,
dal,,
Governo,,
per,,
rimborsare,,
i,,
cittadini,,
a,,
seguito,,
degli,,
eventi,,
calamitosi,,
che,,
hanno,,
colpito,,
l,,
',,
Emilia,"[134070]NER_LOC, [134086]DBPEDIA",
Romagna,"[134070]NER_LOC, [134086]DBPEDIA",
negli,,
ultimi,,
tre,,
anni,,
.,,
Dalla,,
grandine,[134087]DBPEDIA,
di,,
maggio,[134062]TE,
e,,
novembre,[134063]TE,
2019,[134063]TE,
all,,
',,
alluvione,[134088]DBPEDIA,
di,,
dicembre,[134064]TE,
2020,[134064]TE,
;,,
evento,,
",",,
quest,,
',,
ultimo,,
",",,
che,,
ha,,
maggiormente,,
coinvolto,,
Nonantola,"[134071]NER_LOC, [134089]DBPEDIA",
e,,
la,,
Fossalta,[134072]NER_ORG,
ormai,,
6,,
mesi,,
fa,,
.,,
Ecco,,
perché,,
",",,
proprio,,
per,,
Nonantola,"[134073]NER_LOC, [134090]DBPEDIA",
",",,
di,,
questi,,
130,,
milioni,,
di,,
euro,,
–,,
21,,
dei,,
quali,,
arriveranno,,
in,,
tempi,,
rapidi,,
–,,
ne,,
verranno,,
intanto,,
riservati,,
quasi,,
14,,
.,,
Si,,
tratta,,
di,,
rimborsi,,
stanziati,,
dal,,
Consiglio,[134074]NER_ORG,
dei,[134074]NER_ORG,
Ministri,[134074]NER_ORG,
nella,,
seduta,,
di,,
giovedì,,
sera,,
;,,
il,,
presidente,,
Stefano,"[134075]NER_PER, [134091]DBPEDIA",
Bonaccini,"[134075]NER_PER, [134091]DBPEDIA",
ne,,
ha,,
voluto,,
personalmente,,
dare,,
notizia,,
ieri,[134065]TE,
",",,
in,,
videoconferenza,,
",",,
dal,,
teatro,[134092]DBPEDIA,
Troisi,[134076]NER_PER,
di,,
Nonantola,"[134077]NER_LOC, [134093]DBPEDIA",
",",,
a,,
fianco,,
del,,
sindaco,,
Federica,[134078]NER_PER,
Nannetti,[134078]NER_PER,
.,,
Alluvione,,
a,,
Nonantola,"[134079]NER_LOC, [134094]DBPEDIA",
:,,
arrivano,,
i,,
rimborsi,,
«,,
È,,
davvero,,
una,,
bella,,
giornata,,
",",,
grazie,,
a,,
una,,
notizia,,
straordinaria,,
–,,
è,,
il,,
commento,,
del,,
presidente,,
Bonaccini,[134080]NER_PER,
–,,
Con,,
queste,,
risorse,,
riusciremo,,
a,,
risarcire,,
tutte,,
le,,
famiglie,,
e,,
le,,
imprese,,
emiliano,,
-,,
romagnole,,
che,,
sono,,
state,,
danneggiate,,
dal,,
maltempo,,
e,,
a,,
proseguire,,
nell,,
',,
azione,,
di,,
intervento,,
ordinario,,
e,,
straordinario,,
di,,
messa,,
in,,
sicurezza,,
del,,
nodo,,
idraulico,,
di,,
Modena,"[134081]NER_LOC, [134095]DBPEDIA",
»,,
.,,
I,,
130,,
milioni,,
saranno,,
stanziati,,
tramite,,
due,,
provvedimenti,,
complementari,,
.,,
Il,,
primo,,
è,,
una,,
delibera,,
del,,
Consiglio,,
dei,,
ministri,,
su,,
proposta,,
del,,
Dipartimento,[134082]NER_ORG,
di,[134082]NER_ORG,
protezione,[134082]NER_ORG,
civile,[134082]NER_ORG,
:,,
circa,,
30,,
milioni,,
di,,
euro,,
arriveranno,,
in,,
tempi,,
rapidi,,
e,,
consentiranno,,
il,,
rimborso,,
a,,
cittadini,,
(,,
5mila,,
euro,,
),,
e,,
imprese,,
(,,
20mila,,
euro,,
),,
danneggiati,,
dalle,,
ondate,,
di,,
maltempo,,
di,,
maggio,[134066]TE,
e,,
novembre,[134067]TE,
2019,[134067]TE,
e,,
dagli,,
eventi,,
alluvionali,,
del,,
2020,,
.,,
Di,,
questi,,
",",,
21,,
milioni,,
sono,,
destinati,,
agli,,
indennizzi,,
",",,
mentre,,
altri,,
10,,
milioni,,
verranno,,
destinati,,
a,,
nuovi,,
cantieri,,
contro,,
il,,
dissesto,,
idrogeologico,,
.,,
Il,,
secondo,,
provvedimento,,
",",,
inserito,,
nel,,
Decreto,,
Sostegni,,
bis,,
",",,
contiene,,
un,,
ulteriore,,
stanziamento,,
di,,
100,,
milioni,,
per,,
il,,
territorio,,
modenese,,
colpito,,
dall,,
',,
alluvione,,
.,,
Una,,
somma,,
",",,
quest,,
',,
ultima,,
",",,
che,,
coprirà,,
le,,
cosiddette,,
eccedenze,,
",",,
cioè,,
i,,
danni,,
di,,
privati,,
e,,
imprese,,
non,,
coperti,,
in,,
via,,
ordinaria,,
e,,
che,,
servirà,,
per,,
ulteriori,,
interventi,,
di,,
messa,,
in,,
sicurezza,,
.,,
Per,,
entrambi,,
i,,
provvedimenti,,
verranno,,
istituiti,,
dei,,
bandi,,
per,,
stanziare,,
quanto,,
prima,,
le,,
risorse,,
.,,
In,,
attesa,,
dei,,
fondi,,
statali,,
Nonantola,,
aprirà,,
le,,
domande,,
venerdì,,
28,,
maggio,,
per,,
quelli,,
regionali,,
:,,
si,,
tratta,,
di,,
quasi,,
2,,
milioni,,
da,,
distribuire,,
tra,,
la,,
gente,,
danneggiata,,
.,,
A,,
beneficiare,,
dei,,
primi,,
contributi,,
",",,
ovvero,,
per,,
21,,
milioni,,
",",,
saranno,,
in,,
tutto,,
3,,
.,,
676,,
privati,,
e,,
477,,
imprese,,
.,,
Solo,,
a,,
Nonantola,[134083]NER_LOC,
verranno,,
risarciti,,
2,,
.,,
394,,
privati,,
",",,
colpiti,,
dalla,,
rotta,,
del,,
Panaro,,
del,,
6,,
dicembre,,
.,,
278,,
sono,,
invece,,
le,,
imprese,,
con,,
sede,,
a,,
Nonantola,[134084]NER_LOC,
che,,
hanno,,
subito,,
danneggiamenti,,
dall,,
',,
alluvione,,
e,,
che,,
riceveranno,,
un,,
indennizzo,,
.,,
Il,,
resto,,
dei,,
fondi,,
verrà,,
ripartito,,
invece,,
sulla,,
base,,
degli,,
eventi,,
calamitosi,,
che,,
hanno,,
colpito,,
la,,
regione,,
:,,
776,,
mila,,
euro,,
copriranno,,
i,,
rimborsi,,
per,,
il,,
maltempo,,
di,,
maggio,[134068]TE,
2019,[134068]TE,
e,,
coinvolgeranno,,
158,,
privati,,
e,,
12,,
imprese,,
.,,
Altri,,
3,,
",",,
7,,
milioni,,
saranno,,
destinati,,
a,,
944,,
privati,,
e,,
a,,
125,,
imprese,,
",",,
residenti,,
e,,
operanti,,
in,,
33,,
Comuni,,
differenti,,
.,,
Per,,
i,,
danni,,
di,,
novembre,[134069]TE,
2019,[134069]TE,
arriverà,,
oltre,,
un,,
milione,,
di,,
euro,,
per,,
180,,
cittadini,,
e,,
20,,
aziende,,
coinvolte,,
.,,
—,,
©,,
RIPRODUZIONE,,
RISERVATA,,
