token,label,source of relation
Attraversa,,
l,,
',,
ex,,
Jugoslavia,[31825]DBPEDIA,
in,,
bici,,
e,,
poi,,
gliela,,
rubano,,
nella,,
sua,,
città,,
.,,
È,,
lo,,
sfortunato,,
paradosso,,
in,,
cui,,
è,,
incorsa,,
Giulia,[31815]NER_LOC,
.,,
L,,
',,
altro,,
ieri,,
sera,,
",",,
mentre,,
andava,,
in,,
stampa,,
l,,
',,
articolo,,
(,,
pubblicato,,
su,,
queste,,
pagine,,
),,
sul,,
viaggio,,
di,,
undici,,
giorni,,
in,,
Croazia,"[31816]NER_LOC, [31826]DBPEDIA",
e,,
Bosnia,"[31817]NER_LOC, [31827]DBPEDIA",
",",,
tutto,,
sulle,,
due,,
ruote,,
",",,
alla,,
giovane,,
donna,,
veniva,,
sottratta,,
la,,
bicicletta,,
davanti,,
a,,
un,,
cinema,,
di,,
Modena,"[31818]NER_LOC, [31828]DBPEDIA",
.,,
Oltre,,
cinquecento,,
chilometri,,
fino,,
a,,
Sarajevo,"[31819]NER_LOC, [31829]DBPEDIA",
",",,
in,,
luoghi,,
a,,
volte,,
ancora,,
segnati,,
dalla,,
guerra,,
",",,
e,,
poi,,
il,,
mezzo,,
(,,
un,,
altro,,
rispetto,,
a,,
quello,,
con,,
cui,,
aveva,,
fatto,,
il,,
percorso,,
),,
le,,
è,,
stato,,
soffiato,,
nel,,
ricco,,
centro,,
ai,,
piedi,,
della,,
Ghirlandina,"[31820]NER_LOC, [31830]DBPEDIA",
.,,
Assieme,,
alla,,
sua,,
",",,
rubata,,
anche,,
la,,
bicicletta,,
dell,,
',,
accompagnatore,,
.,,
I,,
mezzi,,
erano,,
stati,,
legati,,
insieme,,
a,,
una,,
rastrelliera,,
",",,
con,,
un,,
catenaccio,[31831]DBPEDIA,
di,,
rinforzo,,
a,,
unire,,
i,,
due,,
telai,,
.,,
I,,
ladri,,
hanno,,
controllato,,
che,,
nella,,
zona,,
non,,
ci,,
fosse,,
nessuno,,
e,,
poi,,
si,,
sono,,
messi,,
in,,
azione,,
.,,
Hanno,,
scardinato,,
il,,
sistema,,
di,,
difesa,,
approntato,,
dai,,
due,,
",",,
hanno,,
preso,,
le,,
bici,,
e,,
sono,,
scappati,,
indisturbati,,
.,,
Un,,
episodio,,
che,,
è,,
solo,,
l,,
',,
ultimo,,
di,,
una,,
lunga,,
serie,,
.,,
Non,,
tutti,,
i,,
modenesi,,
hanno,,
seguito,,
i,,
percorsi,,
della,,
storia,,
con,,
i,,
loro,,
mezzi,,
",",,
ma,,
in,,
tanti,,
hanno,,
subito,,
o,,
anche,,
assistito,,
a,,
tentati,,
furti,,
delle,,
proprie,,
biciciclette,,
.,,
Già,,
nel,,
2011,[31832]DBPEDIA,
la,,
Fiab,,
-,,
Amici,,
della,,
bicicletta,,
aveva,,
stimato,,
intorno,,
a,,
cinquemila,,
i,,
furti,,
di,,
bici,,
a,,
Modena,"[31821]NER_LOC, [31833]DBPEDIA",
.,,
Più,,
di,,
un,,
colpo,,
ogni,,
due,,
ore,,
",",,
indicati,,
dalla,,
federazione,,
che,,
aveva,,
presentato,,
un,,
decalogo,,
per,,
ridurre,,
i,,
rischi,,
.,,
I,,
furti,,
non,,
riguardano,,
solo,,
i,,
nostri,,
concittadini,,
.,,
Meno,,
di,,
un,,
mese,,
fa,,
",",,
una,,
coppia,,
di,,
tedeschi,,
era,,
stata,,
derubata,,
della,,
coppia,,
di,,
biciclette,,
che,,
avevano,,
preso,,
a,,
noleggio,,
.,,
Il,,
colpo,,
era,,
avvenuto,,
vicino,,
a,,
via,[31822]NER_LOC,
Bonasi,[31822]NER_LOC,
",",,
una,,
delle,,
zone,,
più,,
a,,
rischio,,
",",,
non,,
lontano,,
da,,
dove,,
è,,
stato,,
registrato,,
l,,
',,
ultimo,,
episodio,,
.,,
Per,,
caso,,
la,,
coppia,,
di,,
turisti,,
aveva,,
rivisto,,
una,,
delle,,
due,,
bici,,
rubate,,
durante,,
lo,,
stesso,,
pomeriggio,,
",",,
a,,
poche,,
ore,,
dalla,,
sparizione,,
.,,
Il,,
turista,,
si,,
è,,
messo,,
all,,
',,
inseguimento,,
ed,,
è,,
riuscito,,
a,,
fermare,,
l,,
',,
uomo,,
",",,
dopo,,
essere,,
stato,,
anche,,
aggredito,,
dal,,
malvivente,,
.,,
I,,
colpi,,
non,,
avvengono,,
solo,,
in,,
strada,,
",",,
ma,,
anche,,
nei,,
pressi,,
delle,,
case,,
.,,
I,,
ladri,,
sembrano,,
aver,,
sviluppato,,
tecniche,,
specializzate,,
",",,
come,,
nel,,
caso,,
di,,
un,,
furto,,
in,,
un,,
garage,,
di,,
via,[31823]NER_LOC,
Tignale,[31823]NER_LOC,
del,[31823]NER_LOC,
Garda,[31823]NER_LOC,
avvenuto,,
lo,[31814]TE,
scorso,[31814]TE,
dicembre,[31814]TE,
.,,
Porta,,
forzata,,
e,,
due,,
bici,,
portate,,
via,,
quasi,,
in,,
silenzio,,
.,,
Tre,,
fatti,,
che,,
sono,,
sintomi,,
di,,
un,,
',,
epidemia,,
proliferante,,
in,,
città,,
.,,
Gabriele,[31824]NER_PER,
Farina,[31824]NER_PER,
