token,label,source of relation
PAVULLO,[100966]DBPEDIA,
I,,
carabinieri,[100962]NER_ORG,
della,,
stazione,,
di,,
Pavullo,[100963]NER_LOC,
insieme,,
ai,,
colleghi,,
della,,
locale,,
stazione,,
forestale,,
",",,
hanno,,
denunciato,,
alla,,
procura,,
della,,
Repubblica,,
un,,
73,,
enne,,
pavullese,,
",",,
poiché,,
trovato,,
in,,
possesso,,
di,,
un,,
mini,,
escavatore,,
di,,
proprietà,,
di,,
una,,
ditta,,
di,,
Modena,"[100964]NER_LOC, [100967]DBPEDIA",
",",,
denunciato,,
come,,
oggetto,,
di,,
furto,,
il,,
giorno,,
precedente,,
presso,,
i,,
carabinieri,,
di,,
Bologna,"[100965]NER_LOC, [100968]DBPEDIA",
.,,
Nel,,
corso,,
della,,
perquisizione,,
i,,
militari,,
e,,
hanno,,
accertato,,
anche,,
una,,
omessa,,
denuncia,,
di,,
variazione,,
del,,
luogo,,
di,,
detenzione,,
di,,
un,,
',,
arma,,
da,,
caccia,,
",",,
per,,
la,,
quale,,
è,,
scattata,,
ulteriore,,
segnalazione,,
alla,,
locale,,
Procura,,
.,,
