token,label,source of relation
MODENA,,
.,,
Quasi,,
quattro,,
chili,,
di,,
droga,,
",",,
in,,
prevalenza,,
cocaina,,
",",,
15mila,,
euro,,
in,,
contanti,,
",",,
materiale,,
per,,
il,,
confezionamento,,
delle,,
dosi,,
e,,
una,,
pistola,,
mai,,
dichiarata,,
.,,
E,,
',,
questo,,
in,,
breve,,
il,,
materiale,,
sequestrato,,
dalla,,
Squadra,[120828]NER_ORG,
Mobile,"[120828]NER_ORG, [120830]DBPEDIA",
di,[120828]NER_ORG,
Modena,"[120828]NER_ORG, [120831]DBPEDIA",
dopo,,
un,,
doppio,,
raid,,
nelle,,
abitazioni,,
di,,
una,,
coppia,,
di,,
fidanzati,,
modenesi,,
;,,
lei,,
34enne,,
",",,
lui,,
29enne,,
",",,
già,,
noto,,
per,,
attività,,
di,,
spaccio,,
.,,
La,,
polizia,,
è,,
arrivata,,
alla,,
prima,,
abitazione,,
",",,
dove,,
i,,
due,,
convivono,,
",",,
al,,
Villaggio,,
Giardino,,
",",,
dopo,,
una,,
serie,,
di,,
intercettazioni,,
e,,
investigazioni,,
nel,,
giro,,
della,,
cocaina,,
a,,
Modena,"[120829]NER_LOC, [120832]DBPEDIA",
.,,
In,,
casa,,
gli,,
agenti,,
hanno,,
trovato,,
una,,
cassaforte,,
contenente,,
120,,
grammi,,
di,,
cocaina,,
e,,
hascisc,,
",",,
460,,
euro,,
in,,
banconote,,
e,,
un,,
revolver,[120833]DBPEDIA,
vecchio,,
mai,,
registrato,,
con,,
tanto,,
di,,
proiettili,,
.,,
Poco,,
dopo,,
gli,,
agenti,,
si,,
sono,,
spostati,,
in,,
zona,,
Buon,,
Pastore,,
e,,
hanno,,
fatto,,
irruzione,,
in,,
un,,
appartamento,,
in,,
uso,,
all,,
',,
uomo,,
.,,
Ma,,
il,,
29enne,,
ha,,
bloccato,,
l,,
',,
ingresso,,
e,,
ha,,
cercato,,
di,,
disfarsi,,
di,,
un,,
borsone,,
compromettente,,
gettandolo,,
dal,,
balcone,,
.,,
Sotto,,
c,,
',,
erano,,
però,,
appostati,,
degli,,
agenti,,
che,,
lo,,
hanno,,
preso,,
e,,
aperto,,
:,,
conteneva,,
altri,,
tre,,
chili,,
di,,
cocaina,,
",",,
un,,
chilo,,
e,,
mezzo,,
di,,
hascisc,,
",",,
80,,
grammi,,
di,,
crack,,
",",,
sostanze,,
da,,
taglio,,
e,,
più,,
di,,
15mila,,
euro,,
in,,
banconote,,
.,,
Il,,
valore,,
stimato,,
alla,,
vendita,,
al,,
minuto,,
di,,
tutta,,
la,,
droga,,
si,,
aggira,[120834]DBPEDIA,
sui,,
300mila,,
euro,,
.,,
La,,
coppia,,
è,,
stata,,
arrestata,,
e,,
portata,,
in,,
carcere,,
.,,
Al,,
termine,,
della,,
convalida,,
il,,
giudice,,
ha,,
deciso,,
che,,
l,,
',,
uomo,,
restasse,,
a,,
Sant,,
',,
Anna,,
e,,
ha,,
invece,,
liberarto,,
la,,
donna,,
considerando,,
che,,
era,,
incensurata,,
.,,
