token,label,source of relation
Lunedì,,
28,[118828]TE,
dicembre,[118828]TE,
la,,
polizia,,
di,,
Stato,[118833]NER_LOC,
di,[118833]NER_LOC,
Modena,"[118833]NER_LOC, [118840]DBPEDIA",
ha,,
arrestato,,
un,,
uomo,,
di,,
48,,
anni,,
",",,
residente,,
a,,
Bologna,"[118834]NER_LOC, [118841]DBPEDIA",
",",,
ritenuto,,
responsabile,,
di,,
diverse,,
rapine,,
aggravate,,
commesse,,
in,,
città,,
nei,,
mesi,,
scorsi,,
.,,
In,,
particolare,,
",",,
il,[118829]TE,
27,[118829]TE,
luglio,[118829]TE,
2020,[118829]TE,
l,,
',,
uomo,,
aveva,,
minacciato,,
con,,
un,,
coltello,,
la,,
commessa,,
di,,
un,,
negozio,,
di,,
abbigliamento,,
",",,
prevalendo,,
80,,
euro,,
dal,,
registratore,,
di,,
cassa,,
.,,
Il,,
successivo,,
25,[118830]TE,
agosto,[118830]TE,
",",,
con,,
le,,
medesime,,
modalità,,
",",,
questa,,
volta,,
ai,,
danni,,
della,,
dipendente,,
di,,
una,,
farmacia,,
",",,
si,,
era,,
impossessato,,
di,,
700,,
euro,,
.,,
Il,[118831]TE,
5,[118831]TE,
settembre,[118831]TE,
scorso,[118831]TE,
",",,
infine,,
",",,
aveva,,
minacciato,,
",",,
puntando,,
un,,
mazzo,,
di,,
chiavi,,
che,,
teneva,,
tra,,
le,,
dita,,
",",,
la,,
commessa,,
di,,
un,,
altro,,
esercizio,,
commerciale,,
di,,
abbigliamento,,
",",,
per,,
rubare,,
la,,
somma,,
di,,
85,,
euro,,
.,,
L,,
',,
uomo,,
ha,,
sempre,,
agito,,
parzialmente,,
travisato,,
da,,
un,,
berretto,,
e,,
da,,
una,,
mascherina,,
chirurgica,,
.,,
L,,
',,
attività,,
investigativa,,
della,,
Squadra,[118835]NER_ORG,
Mobile,"[118835]NER_ORG, [118842]DBPEDIA",
",",,
attuata,,
anche,,
attraverso,,
lo,,
studio,,
delle,,
immagini,,
della,,
videosorveglianza,,
ed,,
una,,
scrupolosa,,
attività,,
tecnico,,
-,,
scientifica,,
",",,
hanno,,
consentito,,
di,,
attribuire,,
la,,
responsabilità,,
dei,,
fatti,,
reato,,
in,,
capo,,
all,,
',,
indagato,,
.,,
L,,
',,
uomo,,
è,,
stato,,
raggiunto,,
dal,,
provvedimento,,
restrittivo,,
presso,,
la,,
casa,,
circondariale,,
di,,
Bologna,"[118836]NER_LOC, [118843]DBPEDIA",
in,,
quanto,,
già,,
sottoposto,,
a,,
fermo,,
il,[118832]TE,
21,[118832]TE,
settembre,[118832]TE,
2020,[118832]TE,
da,,
personale,,
della,,
Squadra,[118837]NER_ORG,
Mobile,"[118837]NER_ORG, [118844]DBPEDIA",
di,,
Bologna,"[118838]NER_LOC, [118845]DBPEDIA",
per,,
analoghi,,
episodi,,
delittuosi,,
commessi,,
in,,
quella,,
provincia,[118839]NER_LOC,
.,,
