token,label,source of relation
I,,
ladri,,
si,,
sono,,
arrampicati,,
sfruttando,,
probabilmente,,
il,,
tubo,,
di,,
una,,
grondaia,,
sino,,
a,,
raggiungere,,
una,,
finestra,,
",",,
sono,,
entrati,,
e,,
mentre,,
il,,
padrone,,
di,,
casa,,
stava,,
dormendo,,
",",,
senza,,
fare,,
alcun,,
rumore,,
si,,
sono,,
impossessati,,
del,,
portafoglio,[4930]_OBJ,
e,,
anche,,
delle,,
chiavi,[4931]_OBJ,
dell,[4931]_OBJ,
',[4931]_OBJ,
auto,[4931]_OBJ,
.,,
Quindi,,
sono,,
saliti,,
a,,
bordo,,
dell,,
',,
utilitaria,,
e,,
",",,
in,,
tutta,,
fretta,,
",",,
si,,
sono,,
allontanati,,
nel,,
cuore,,
della,,
notte,,
.,,
È,,
accaduto,,
in,,
strada,[4932]_LOC,
chiesa,[4932]_LOC,
di,[4932]_LOC,
Marzaglia,"[111491]NER_LOC, [4932]_LOC",
",",,
in,,
una,,
abitazione,[4933]_LOC,
rurale,[4933]_LOC,
.,,
Il,,
padrone,,
di,,
casa,,
",",,
una,,
volta,,
che,,
si,,
è,,
accorto,,
del,,
furto,,
subìto,,
durante,,
la,,
notte,,
",",,
ha,,
dato,,
l,,
',,
allarme,,
alle,,
forze,,
dell,,
',,
ordine,,
.,,
Fortunatamente,,
la,,
sua,,
auto,,
",",,
una,,
berlina,"[111494]DBPEDIA, [4934]_OBJ",
",",,
è,,
stata,,
trovata,,
non,,
molto,,
distante,,
da,,
Marzaglia,[111492]NER_LOC,
:,,
i,,
ladri,,
",",,
probabilmente,,
per,,
paura,,
di,,
essere,,
intercettati,,
e,,
scoperti,,
",",,
hanno,,
preferito,,
abbandonarla,,
dopo,,
il,,
furto,,
.,,
Qualche,,
settimana,,
fa,,
un,,
analogo,,
colpo,,
era,,
stato,,
messo,,
a,,
segno,,
nella,,
frazione,,
di,,
Villanova,"[111493]NER_LOC, [111495]DBPEDIA",
:,,
ladri,,
entrati,,
sempre,,
di,,
notte,,
",",,
senza,,
svegliare,,
i,,
padroni,,
di,,
casa,,
",",,
e,,
poi,,
fuggiti,,
con,,
oro,,
",",,
denaro,,
e,,
la,,
vettura,,
dei,,
derubati,,
.,,
—,,
