token,label,source of relation
Iniziato,,
e,,
subito,,
rinviato,,
il,,
processo,,
a,,
una,,
banda,,
di,,
rapinatori,,
di,,
prostitute,,
e,,
di,,
automobilisti,,
che,,
avevano,,
la,,
sfortuna,,
di,,
trovarsi,,
a,,
Baggiovara,[109348]NER_LOC,
o,,
a,,
Cognento,[109349]NER_LOC,
di,,
sera,,
.,,
La,,
prima,,
udienza,,
si,,
è,,
conclusa,,
ieri,[109343]TE,
mattina,[109343]TE,
davanti,,
al,,
Collegio,,
del,,
Tribunale,[109350]NER_ORG,
con,,
l,,
',,
incarico,,
a,,
un,,
perito,,
di,,
trascrivere,,
le,,
telefonate,,
intercettate,,
tra,,
i,,
due,,
imputati,,
:,,
i,,
marocchini,,
A,[109351]NER_PER,
.,[109351]NER_PER,
S,[109351]NER_PER,
.,[109351]NER_PER,
",",,
37,,
anni,,
(,,
difeso,,
dall,,
',,
avvocato,,
Giovanni,[109352]NER_PER,
Casara,[109352]NER_PER,
),,
",",,
e,,
A,[109353]NER_PER,
.,[109353]NER_PER,
B,[109353]NER_PER,
.,[109353]NER_PER,
",",,
40,,
anni,,
",",,
entrambi,,
già,,
condannati,,
per,,
altri,,
reati,,
.,,
I,,
due,,
sono,,
accusati,,
di,,
una,,
lunga,,
scia,,
di,,
aggressioni,,
",",,
minacce,,
di,,
morte,,
",",,
rapine,,
e,,
in,,
un,,
caso,,
anche,,
di,,
stupro,,
vero,,
e,,
proprio,,
compiuti,,
tra,,
Cognento,[109354]NER_LOC,
",",,
Baggiovara,[109355]NER_ORG,
e,,
Modena,"[109356]NER_LOC, [109368]DBPEDIA",
tra,,
il,[109344]TE,
novembre,[109344]TE,
2018,[109344]TE,
e,,
il,[109345]TE,
gennaio,[109345]TE,
2019,[109345]TE,
.,,
Una,,
serie,,
di,,
gravi,,
violenze,,
e,,
minacce,,
di,,
morte,,
con,,
coltelli,,
terminata,,
con,,
l,,
',,
intervento,,
della,,
Squadra,[109357]NER_ORG,
Mobile,"[109357]NER_ORG, [109369]DBPEDIA",
della,[109357]NER_ORG,
Questura,[109357]NER_ORG,
.,,
I,,
due,,
sono,,
infatti,,
imputati,,
per,,
otto,,
rapine,,
in,,
concorso,,
",",,
percosse,,
e,,
anche,,
un,,
caso,,
di,,
violenza,,
sessuale,,
.,,
La,,
serie,,
di,,
colpi,,
è,,
culminata,,
con,,
un,,
',,
aggressione,,
avvenuta,,
nella,,
notte,,
del,,
28,[109346]TE,
novembre,[109346]TE,
2018,[109346]TE,
a,,
una,,
prostituta,,
dell,,
',,
Est,"[109358]NER_LOC, [109370]DBPEDIA",
Europa,"[109358]NER_LOC, [109370]DBPEDIA",
.,,
Secondo,,
la,,
ricostruzione,,
della,,
Procura,[109359]NER_ORG,
",",,
dopo,,
aver,,
portato,,
la,,
“,,
lucciola,[109371]DBPEDIA,
”,,
in,,
una,,
stradina,,
di,,
Cognento,[109360]NER_LOC,
",",,
A,[109361]NER_PER,
.,[109361]NER_PER,
S,[109361]NER_PER,
.,[109361]NER_PER,
si,,
avvicinò,,
improvvisamente,,
alla,,
ragazza,,
",",,
le,,
puntò,,
un,,
coltello,,
alla,,
gola,,
ripetendole,,
di,,
non,,
provare,,
a,,
contattare,,
la,,
polizia,,
e,,
rapinandola,,
del,,
portafoglio,,
",",,
del,,
permesso,,
di,,
soggiorno,,
e,,
del,,
cellulare,,
.,,
Sempre,,
tenendola,,
sotto,,
scacco,,
col,,
coltello,,
alla,,
gola,,
ha,,
poi,,
detto,,
chiaramente,[109372]DBPEDIA,
alla,,
ragazza,,
che,,
voleva,,
violentarla,,
e,,
l,,
',,
ha,,
costretta,,
sotto,,
minaccia,,
di,,
morte,,
a,,
non,,
ostacolare,,
lo,,
stupro,,
.,,
Sempre,,
A,,
.,,
S,,
.,,
è,,
accusato,,
di,,
una,,
rapina,,
a,,
un,,
connazionale,,
che,,
aveva,,
trattato,,
con,,
modi,,
spicci,,
mettendogli,,
le,,
mani,,
direttamente,,
in,,
tasca,,
e,,
poi,,
minacciandolo,,
con,,
un,,
coltello,,
per,,
farsi,,
dare,,
il,,
denaro,,
.,,
Giorni,,
dopo,,
un,,
italiano,,
ha,,
raccontato,,
di,,
essere,,
stato,,
fermato,,
a,,
Modena,"[109362]NER_LOC, [109373]DBPEDIA",
da,,
A,,
.,,
S,,
.,,
mentre,,
gira,,
in,,
auto,,
.,,
Il,,
marocchino,,
lo,,
scaraventa,,
a,,
terra,,
e,,
scappa,,
con,,
la,,
sua,,
auto,,
.,,
Stessa,,
tecnica,,
con,,
un,,
altro,,
italiano,,
a,,
Modena,[109363]NER_LOC,
:,,
A,[109364]NER_PER,
.,[109364]NER_PER,
S,[109364]NER_PER,
.,[109364]NER_PER,
blocca,,
la,,
portiera,,
mentre,,
la,,
vittima,,
sta,,
salendo,,
e,,
",",,
puntandogli,,
un,,
coltello,,
alla,,
gola,,
",",,
gli,,
