token,label,source of relation
Processato,,
ieri,[30292]TE,
mattina,[30292]TE,
per,,
furto,,
di,,
un,,
anello,,
da,,
6mila,,
euro,,
in,,
una,,
nota,,
gioielleria,,
in,,
pieno,,
centro,,
storico,,
.,,
A,,
M,[30294]NER_PER,
.,[30294]NER_PER,
C,[30294]NER_PER,
.,[30294]NER_PER,
",",,
classe,,
1986,[30296]DBPEDIA,
e,,
secondo,,
quanto,,
appreso,,
recidivo,,
in,,
questo,,
tipo,,
di,,
reati,,
",",,
sono,,
stati,,
inflitti,,
un,,
anno,,
e,,
4,,
mesi,,
",",,
da,,
trascorrere,,
ai,,
domiciliari,,
presso,,
l,,
',,
abitazione,,
della,,
nonna,,
",",,
a,,
Novi,"[30295]NER_LOC, [30297]DBPEDIA",
.,,
Il,,
ragazzo,,
fu,,
subito,,
denunciato,,
a,,
piede,,
libero,,
per,,
il,,
furto,,
messo,,
a,,
segno,,
il,[30293]TE,
29,[30293]TE,
dicembre,[30293]TE,
scorso,[30293]TE,
",",,
e,,
venne,,
incastrato,,
dalle,,
telecamere,,
interne,,
al,,
negozio,,
che,,
avevano,,
ripreso,,
la,,
scena,,
.,,
Il,,
furto,,
avvenne,,
nell,,
',,
orario,,
di,,
apertura,,
del,,
negozio,,
:,,
il,,
giovane,,
però,,
",",,
come,,
abbiamo,,
detto,,
",",,
è,,
stato,,
subito,,
individuato,,
grazie,,
alle,,
telecamere,,
di,,
sorveglianza,,
nel,,
negozio,,
.,,
(,,
s,,
.,,
a,,
.,,
),,
