token,label,source of relation
VIGNOLA,[128854]DBPEDIA,
Quattro,,
arresti,,
-,,
con,,
l,,
',,
accusa,,
di,,
traffico,,
di,,
droga,,
-,,
il,,
rinvenimento,,
di,,
44,,
",",,
5,,
chilogrammi,,
di,,
stupefacente,,
e,,
oltre,,
163mila,,
euro,,
nascosti,,
in,,
casa,,
.,,
Questo,,
il,,
bilancio,,
di,,
una,,
operazione,,
condotta,,
dalla,,
polizia,,
tra,,
Spilamberto,[128855]DBPEDIA,
e,,
Vignola,[128850]NER_PER,
lo,[128848]TE,
scorso,[128848]TE,
30,[128848]TE,
marzo,[128848]TE,
.,,
Sono,,
state,,
arrestate,,
due,,
cittadini,,
albanesi,,
",",,
irregolari,,
sul,,
territorio,,
nazionale,,
",",,
e,,
due,,
ventenni,,
moldave,,
per,,
il,,
reato,,
di,,
detenzione,,
ai,,
fini,,
di,,
traffico,,
di,,
sostanze,,
stupefacenti,,
in,,
concorso,,
.,,
L,,
',,
indagine,,
è,,
iniziata,,
a,,
seguito,,
di,,
numerose,,
segnalazioni,,
relative,,
ad,,
uno,,
strano,,
movimento,,
di,,
soggetti,,
e,,
a,,
una,,
presunta,,
attività,,
di,,
spaccio,,
",",,
la,,
Squadra,[128851]NER_ORG,
Mobile,"[128851]NER_ORG, [128856]DBPEDIA",
ha,,
quin,,
predisposto,,
una,,
serie,,
di,,
servizi,,
mirati,[128857]DBPEDIA,
",",,
che,,
hanno,,
permesso,,
di,,
restringere,,
il,,
campo,,
di,,
azione,,
e,,
di,,
individuare,,
in,,
un,,
',,
abitazione,,
a,,
Vignola,[128852]NER_LOC,
",",,
dimora,,
di,,
uno,,
dei,,
due,,
albanesi,,
e,,
della,,
compagna,,
moldava,,
",",,
la,,
base,,
logistica,,
dell,,
',,
attività,,
illecita,,
.,,
I,,
sospetti,,
degli,,
investigatori,,
hanno,,
avuto,,
conferma,,
:,,
all,,
',,
interno,,
dell,,
',,
abitazione,,
",",,
dove,,
al,[128849]TE,
momento,[128849]TE,
della,,
perquisizione,,
si,,
trovavano,,
le,,
ragazze,,
",",,
raggiunte,,
successivamente,,
dai,,
due,,
albanesi,,
",",,
sono,,
stati,,
rinvenuti,,
nascosti,,
nei,,
cassonetti,,
delle,,
tapparelle,,
6,,
",",,
5,,
kg,,
di,,
cocaina,,
e,,
2,,
.,,
500,,
euro,,
in,,
contanti,,
.,,
Con,,
l,,
',,
ausilio,,
dell,,
',,
unità,,
cinofila,,
della,,
Polizia,[128853]NER_ORG,
Locale,[128853]NER_ORG,
sono,,
stati,,
recuperati,,
altri,,
38,,
kg,,
di,,
hashish,[128858]DBPEDIA,
",",,
occultati,,
in,,
un,,
borsone,,
da,,
viaggio,,
",",,
impacchettati,,
e,,
pronti,,
per,,
la,,
distribuzione,,
all,,
',,
ingrosso,,
.,,
Ritenendo,,
che,,
anche,,
l,,
',,
altro,,
albanese,[128859]DBPEDIA,
potesse,,
nascondere,,
droga,,
e,,
denaro,,
",",,
frutto,,
dell,,
',,
attività,,
delittuosa,,
",",,
gli,,
agenti,,
hanno,,
sottoposto,,
a,,
perquisizione,,
anche,,
il,,
suo,,
appartamento,,
",",,
dove,,
è,,
stata,,
trovata,,
e,,
sequestrata,,
la,,
somma,,
di,,
161mila,,
euro,,
",",,
suddivisa,,
in,,
pacchetti,,
termosaldati,,
da,,
10mila,,
euro,,
ciascuno,,
",",,
oltre,,
a,,
bilancini,,
di,,
precisione,,
e,,
diverso,,
materiale,,
atto,,
al,,
confezionamento,,
di,,
sostanza,,
stupefacente,,
.,,
I,,
quattro,,
indagati,,
sono,,
stati,,
trasferiti,,
in,,
carcere,,
",",,
al,,
termine,,
dell,,
',,
udienza,,
di,,
convalita,,
per,,
i,,
due,,
uomini,,
è,,
scattata,,
la,,
misura,,
del,,
carcere,,
",",,
mentre,,
le,,
due,,
donne,,
sono,,
state,,
rimesse,,
in,,
libertà,,
