token,label,source of relation
Domenica,[113671]TE,
",",,
in,,
auto,,
",",,
con,,
il,,
volto,,
travisato,,
dalla,,
mascherina,,
",",,
avevano,,
affiancato,,
una,,
donna,,
in,,
bici,,
e,,
le,,
avevano,,
rubato,,
la,,
borsetta,,
dal,,
cestino,,
.,,
Nel,,
giro,,
di,,
poche,,
ore,,
però,,
i,,
carabinieri,[113672]NER_ORG,
di,,
Castelfranco,[113673]NER_LOC,
hanno,,
individuato,,
e,,
denunciato,,
gli,,
autori,,
del,,
furto,,
.,,
Si,,
tratta,,
di,,
due,,
fratelli,,
:,,
il,,
35enne,,
ha,,
già,,
precedenti,,
di,,
polizia,[113674]NER_ORG,
mentre,,
l,,
',,
altro,,
",",,
non,,
ancora,,
maggiorenne,,
",",,
sarà,,
segnalato,,
alla,,
Procura,[113675]NER_ORG,
dei,,
minori,,
di,,
Bologna,"[113676]NER_LOC, [113677]DBPEDIA",
.,,
