token,label,source of relation
Da,,
Carglass,,
",",,
in,,
via,"[57000]NER_LOC, [57002]DBPEDIA",
Emilia,"[57000]NER_LOC, [57002]DBPEDIA",
Est,[57000]NER_LOC,
",",,
sono,,
espliciti,,
:,,
«,,
Per,,
noi,,
una,,
giornata,,
campale,,
.,,
Siamo,,
stati,,
sin,,
dalle,,
prime,,
ore,,
del,,
mattino,,
subissati,,
di,,
presenze,,
",",,
erano,,
i,,
“,,
reduci,,
”,,
di,,
quel,,
parcheggio,,
dietro,,
alla,,
stazione,,
.,,
Hanno,,
fracassato,,
in,,
quasi,,
tutti,,
i,,
casi,,
i,,
finestrini,,
laterali,,
",",,
quello,,
lato,,
guida,,
o,,
quello,,
passeggero,,
»,,
.,,
E,,
per,,
tutti,,
non,,
è,,
stata,,
una,,
visita,,
di,,
cortesia,,
:,,
a,,
fronte,,
di,,
un,,
furto,,
irrisorio,,
",",,
come,,
la,,
scomparsa,,
di,,
qualche,,
cd,,
",",,
del,,
cavetto,,
per,,
collegare,,
il,,
telefono,,
e,,
a,,
volte,,
del,,
vecchio,,
navigatore,,
portatile,,
",",,
c,,
',,
è,,
invece,,
il,,
costo,,
della,,
riparazione,,
del,,
danno,,
.,,
«,,
In,,
media,,
-,,
spiegano,,
da,,
Carglass,[57001]NER_ORG,
-,,
il,,
costo,,
si,,
aggira,[57003]DBPEDIA,
sui,,
250,,
euro,,
",",,
se,,
il,,
finestrino,,
è,,
quello,,
anteriore,,
.,,
Chiaro,,
",",,
i,,
costi,,
variano,,
a,,
seconda,,
del,,
modello,,
della,,
vettura,,
",",,
ma,,
la,,
media,,
della,,
spesa,,
È,,
è,,
questa,,
:,,
sostituzione,,
",",,
documenti,,
",",,
fattura,,
e,,
servizio,,
",",,
tutto,,
viene,,
fatto,,
in,,
un,,
',,
ora,,
.,,
Diverso,,
il,,
costo,,
se,,
spaccano,,
il,,
vetro,,
dietro,,
",",,
per,,
entrare,,
più,,
facilmente,,
nel,,
baule,,
.,,
E,,
poi,,
",",,
purtroppo,,
",",,
bisogna,,
tenere,,
conto,,
anche,,
del,,
danno,,
collaterale,,
della,,
spaccata,,
:,,
spesso,,
infatti,,
si,,
rovina,,
il,,
meccanismo,,
interno,,
che,,
fa,,
chiudere,,
i,,
vetri,,
e,,
bisogna,,
intervenire,,
anche,,
lì,,
»,,
.,,
