token,label,source of relation
Violato,,
anche,,
il,,
gioiello,,
del,,
Comune,[27952]NER_LOC,
",",,
Villa,[27953]NER_PER,
Giacobazzi,[27953]NER_PER,
",",,
inaugurata,,
5,,
mesi,,
fa,,
dopo,,
un,,
restauro,,
milionario,,
",",,
centro,,
vitale,,
di,,
tutta,,
l,,
',,
estate,,
sassolese,,
e,,
Biblioteca,,
ragazzi,,
:,,
l,,
',,
altra,,
notte,,
sono,,
stati,,
rubati,,
diversi,,
computer,,
dalla,,
villa,[27960]DBPEDIA,
:,,
saccheggiata,,
la,,
sala,,
multimediale,,
",",,
con,,
i,,
terminali,,
staccati,,
nonostante,,
i,,
cavi,,
di,,
acciaio,,
(,,
tagliati,,
con,,
una,,
tronchese,,
),,
e,,
rubati,,
anche,,
portatili,,
in,,
altre,,
sale,,
.,,
Si,,
sono,,
salvati,,
i,,
video,,
",",,
terminali,,
al,,
banco,,
principale,,
e,,
quelli,,
per,,
consultazione,,
",",,
che,,
sono,,
collegati,,
a,,
un,,
computer,,
centrale,,
.,,
Il,,
furto,,
è,,
stato,,
scoperto,,
la,,
mattina,,
e,,
denunciato,,
alla,,
polizia,,
.,,
La,,
dinamica,,
è,,
in,,
fase,,
di,,
ricostruzione,,
",",,
ma,,
nella,,
sostanza,,
si,,
ritiene,,
che,,
qualcuno,,
sia,,
rimasto,,
all,,
',,
interno,,
della,,
villa,[27961]DBPEDIA,
",",,
nascondendosi,,
dopo,,
la,,
chiusura,,
(,,
ci,,
sono,,
tante,,
stanze,,
e,,
anche,,
parecchi,,
cunicoli,,
nella,,
villa,[27962]DBPEDIA,
",",,
che,,
è,,
antica,,
anche,,
nella,,
suddivisione,,
degli,,
spazi,,
),,
.,,
Il,,
ladro,,
o,,
i,,
ladri,,
hanno,,
quindi,,
avuto,,
tutto,,
il,,
tempo,,
di,,
agire,,
indisturbati,,
e,,
cercare,,
ciò,,
che,,
poteva,,
essere,,
rubato,,
con,,
profitto,,
.,,
È,,
stato,,
sottratto,,
anche,,
l,,
',,
incasso,,
derivante,,
da,,
alcuni,,
servizi,,
di,,
noleggio,,
che,,
vengono,,
effettuati,,
dalla,,
biblioteca,[27963]DBPEDIA,
",",,
ma,,
ammonta,,
a,,
un,,
centinaio,,
di,,
euro,,
.,,
Il,,
danno,,
è,,
economico,,
ma,,
anche,,
e,,
soprattutto,,
di,,
immagine,,
e,,
",",,
si,,
potrebbe,,
dire,,
",",,
morale,,
",",,
se,,
a,,
rimanere,,
colpito,,
dai,,
ladri,,
è,,
uno,,
dei,,
gioielli,,
comunali,,
",",,
uno,,
dei,,
maggiori,,
e,,
più,,
sofferti,,
investimenti,,
degli,,
ultimi,,
anni,,
e,,
uno,,
degli,,
spazi,,
più,,
orgogliosamente,,
esibiti,,
.,,
Difficile,,
da,,
spiegare,,
come,,
mai,,
una,,
struttura,,
appena,,
rinnovata,,
e,,
dotata,,
di,,
sistemi,,
molto,,
moderni,,
si,,
sia,,
ritrovata,,
indifesa,,
",",,
nonostante,,
gli,,
impianti,,
di,,
allarme,,
e,,
videosorveglianza,,
presenti,,
.,,
Ma,,
proprio,,
il,,
parco,,
Vistarino,[27954]NER_LOC,
",",,
nel,,
quale,,
si,,
trova,,
la,,
ex,,
villa,[27964]DBPEDIA,
della,,
contessa,,
",",,
è,,
uno,,
degli,,
spazi,,
verdi,,
che,,
sono,,
sempre,,
stati,,
al,,
centro,,
dell,,
',,
attenzione,,
dei,,
controlli,,
da,,
parte,,
delle,,
forze,,
dell,,
',,
ordine,,
",",,
anche,,
nelle,,
uscite,,
notturne,,
che,,
negli,,
anni,,
scorsi,,
erano,,
tipiche,,
del,,
Comune,[27955]NER_LOC,
di,[27955]NER_LOC,
Sassuolo,"[27955]NER_LOC, [27965]DBPEDIA",
.,,
Tanto,,
da,,
far,,
ritenere,,
la,,
situazione,,
così,,
migliorata,,
da,,
escludere,,
dal,,
progetto,,
di,,
ristrutturazione,,
della,,
villa,,
la,,
presenza,,
di,,
un,,
custode,,
",",,
che,,
nella,,
prima,,
versione,,
era,,
stato,,
incluso,,
",",,
con,,
tanto,,
di,,
alloggi,,
per,,
una,,
permanenza,,
costante,,
sul,,
posto,,
",",,
a,,
tutela,,
sia,,
del,,
parco,,
che,,
della,,
biblioteca,,
ragazzi,,
.,,
Non,,
è,,
il,,
primo,,
colpo,,
subito,,
dal,,
Comune,[27956]NER_LOC,
di,[27956]NER_LOC,
Sassuolo,[27956]NER_LOC,
",",,
che,,
qualche,,
settimana,,
fa,,
ha,,
dovuto,,
sopportare,,
anche,,
il,,
furto,,
con,,
effrazione,,
all,,
',,
auditorium,,
Bertoli,[27957]NER_PER,
di,,
via,[27958]NER_LOC,
Pia,[27958]NER_LOC,
",",,
da,,
cui,,
sono,,
stati,,
asportati,,
tutti,,
gli,,
impianti,,
audio,,
",",,
rendendo,,
di,,
fatto,,
inservibile,,
la,,
sala,,
",",,
tanto,,
che,,
tutte,,
le,,
manifestazioni,,
qui,,
programmate,,
anche,,
durante,,
le,,
Fiere,,
d,,
',,
ottobre,[27951]TE,
erano,,
state,,
spostate,,
alla,,
Sala,,
Biasin,,
di,,
via,[27959]NER_LOC,
Rocca,[27959]NER_LOC,
.,,
Insomma,,
",",,
non,,
è,,
un,,
buon,,
momento,,
dal,,
punto,,
di,,
vista,,
della,,
sicurezza,,
.,,
