token,label,source of relation
MARANELLO,,
.,,
Volevano,,
saccheggiare,,
un,,
cantiere,,
portandosi,,
via,,
tutto,,
il,,
rame,[47165]DBPEDIA,
che,,
trovavano,,
per,,
rivenderlo,,
poi,,
successivamente,,
",",,
ma,,
sono,,
stati,,
scoperti,,
dal,,
capocantiere,,
che,,
ha,,
allertato,,
subito,,
i,,
carabinieri,,
.,,
I,,
militari,,
sono,,
arrivati,,
sul,,
posto,,
in,,
pochi,,
minuti,,
e,,
i,,
ladri,,
",",,
vistisi,,
scoperti,,
",",,
si,,
sono,,
dati,,
alla,,
fuga,,
.,,
Fuga,,
che,,
però,,
non,,
li,,
ha,,
portati,,
lontano,,
",",,
visto,,
che,,
uno,,
è,,
stato,,
arrestato,,
in,,
un,,
campo,,
dove,,
si,,
era,,
diretto,,
correndo,,
e,,
l,,
',,
altra,,
è,,
stata,,
fermata,,
poco,,
dopo,,
nella,,
sua,,
abitazione,,
dove,,
aveva,,
tentato,,
di,,
nascondersi,,
.,,
I,,
fatti,,
sono,,
accaduti,,
m,,
«,,
artedì,,
.,,
I,,
carabinieri,[47159]NER_ORG,
di,,
Maranello,"[47160]NER_LOC, [47166]DBPEDIA",
hanno,,
arrestato,,
un,,
uomo,,
e,,
una,,
donna,,
.,,
Tutto,,
è,,
iniziato,,
nel,,
pomeriggio,,
",",,
quando,,
i,,
militari,,
della,,
locale,,
caserma,,
",",,
impegnati,,
in,,
un,,
servizio,,
perlustrativo,,
",",,
sono,,
stati,,
allertati,,
dalla,,
Centrale,[47161]NER_ORG,
operativa,[47161]NER_ORG,
di,[47161]NER_ORG,
Sassuolo,"[47161]NER_ORG, [47167]DBPEDIA",
.,,
A,,
telefonare,,
alla,,
centrale,,
operativa,,
era,,
stato,,
qualche,,
attimo,,
prima,,
un,,
uomo,,
",",,
il,,
capo,,
cantiere,,
presso,,
la,,
ditta,,
impegnata,,
nella,,
costruzione,,
di,,
alcune,,
case,,
in,,
località,,
Bell,[47162]NER_ORG,
',[47163]NER_ORG,
Italia,"[47164]NER_ORG, [47168]DBPEDIA",
",",,
che,,
aveva,,
segnalato,,
di,,
aver,,
poco,,
prima,,
notato,,
due,,
individui,,
accedere,,
all,,
',,
interno,,
del,,
cantiere,[47169]DBPEDIA,
edile,[47169]DBPEDIA,
",",,
approfittando,,
della,,
momentanea,,
assenza,,
degli,,
operai,,
.,,
Immediatamente,,
giunti,,
sul,,
posto,,
",",,
i,,
militari,,
hanno,,
notato,,
due,,
persone,,
",",,
un,,
uomo,,
ed,,
una,,
donna,,
",",,
che,,
erano,,
intenti,,
ad,,
armeggiare,,
nei,,
pressi,,
di,,
un,,
deposito,,
dove,,
erano,,
stipati,,
delle,,
matasse,,
di,,
rame,[47170]DBPEDIA,
.,,
Accortisi,,
della,,
presenza,,
dei,,
militari,,
",",,
i,,
due,,
si,,
sono,,
dati,,
a,,
una,,
fuga,,
precipitosa,,
a,,
piedi,,
per,,
le,,
campagne,,
limitrofe,,
.,,
È,,
scattato,,
subito,,
l,,
',,
inseguimento,,
che,,
si,,
è,,
protratto,,
per,,
alcuni,,
minuti,,
.,,
L,,
',,
uomo,,
è,,
stato,,
raggiunto,,
e,,
arrestato,,
in,,
un,,
campo,,
poco,,
lontano,,
dal,,
cantiere,,
",",,
mentre,,
la,,
donna,,
è,,
stata,,
raggiunta,,
presso,,
il,,
suo,,
domicilio,,
",",,
anch,,
',,
esso,,
poco,,
distante,,
",",,
dove,,
aveva,,
tentato,,
di,,
nascondersi,,
.,,
Addosso,,
ai,,
due,,
sono,,
stati,,
trovato,,
ancora,,
le,,
pinze,,
e,,
i,,
coltelli,,
",",,
cioè,,
gli,,
utensili,,
che,,
avevano,,
utilizzati,,
per,,
tentare,,
di,,
portare,,
a,,
compimento,,
il,,
furto,,
nel,,
cantiere,,
.,,
©RIPRODUZIONE,,
RISERVATA,,
