token,label,source of relation
CARPI,[111760]NER_PER,
.,,
Nella,,
mattina,,
odierna,,
",",,
la,,
Polizia,[111761]NER_ORG,
di,[111761]NER_ORG,
Stato,[111761]NER_ORG,
di,[111761]NER_ORG,
Carpi,"[111761]NER_ORG, [111764]DBPEDIA",
ha,,
denunciato,,
in,,
stato,,
di,,
libertà,,
quattro,,
giovani,,
italiani,,
",",,
di,,
cui,,
tre,,
minorenni,,
e,,
un,,
diciottenne,,
",",,
i,,
quali,,
",",,
la,,
notte,,
tra,,
il,[111758]TE,
27,[111758]TE,
ed,,
il,[111759]TE,
28,[111759]TE,
luglio,[111759]TE,
",",,
si,,
sono,,
resi,,
responsabili,,
di,,
una,,
aggressione,,
sfociata,,
in,,
una,,
rapina,,
aggravata,,
ai,,
danni,,
del,,
titolare,,
di,,
un,,
negozio,,
di,,
vicinato,,
del,,
centro,,
storico,,
e,,
del,,
padre,,
",",,
che,,
stava,,
aiutando,,
il,,
figlio,,
nelle,,
attività,,
di,,
chiusura,,
dell,,
',,
esercizio,,
.,,
In,,
particolare,,
",",,
intorno,,
all,,
',,
una,,
e,,
mezza,,
di,,
notte,,
",",,
i,,
tre,,
ragazzi,,
si,,
erano,,
recati,,
presso,,
il,,
punto,,
vendita,,
pretendendo,,
di,,
appropriarsi,,
di,,
alcuni,,
prodotti,,
alimentari,,
e,,
bevande,,
senza,,
pagarne,,
il,,
corrispettivo,,
.,,
Al,,
rifiuto,,
da,,
parte,,
del,,
titolare,,
",",,
i,,
giovani,,
avevano,,
reagito,,
con,,
violenza,,
colpendo,,
padre,,
e,,
figlio,,
con,,
pugni,,
e,,
calci,,
al,,
corpo,,
e,,
in,,
viso,,
",",,
per,,
poi,,
darsi,,
alla,,
fuga,,
con,,
la,,
merce,,
prelevata,,
dal,,
negozio,,
.,,
Le,,
due,,
vittime,,
avevano,,
richiesto,,
l,,
',,
intervento,,
della,,
Polizia,[111762]NER_ORG,
e,,
dei,,
sanitari,,
per,,
le,,
cure,,
del,,
caso,,
.,,
L,,
',,
immediata,,
e,,
scrupolosa,,
attività,,
di,,
indagine,,
ad,,
opera,,
degli,,
investigatori,,
del,,
Commissariato,[111763]NER_ORG,
di,[111763]NER_ORG,
P,[111763]NER_ORG,
.,[111763]NER_ORG,
S,[111763]NER_ORG,
.,[111763]NER_ORG,
",",,
ha,,
permesso,,
di,,
risalire,,
ai,,
quattro,,
giovani,,
",",,
i,,
quali,,
erano,,
già,,
stati,,
notati,,
nelle,,
sere,,
precedenti,,
nei,,
pressi,,
del,,
negozio,,
",",,
e,,
di,,
acquisire,,
gli,,
elementi,,
di,,
prova,,
necessari,,
per,,
deferirli,,
alla,,
Autorità,,
Giudiziaria,,
competente,,
.,,
