token,label,source of relation
MODENA,,
.,,
Contrastare,,
il,,
consumo,,
e,,
lo,,
spaccio,,
di,,
sostanze,,
stupefacenti,,
nei,,
pressi,,
delle,,
scuole,,
potenziando,,
i,,
controlli,,
e,,
le,,
strumentazioni,,
con,,
cui,,
si,,
attuano,,
e,,
rafforzare,,
gli,,
interventi,,
educativi,,
e,,
informativi,,
rivolti,,
ai,,
ragazzi,,
che,,
troppo,,
spesso,,
sottovalutano,,
gli,,
effetti,,
dell,,
',,
utilizzo,,
di,,
droghe,,
sulla,,
salute,,
e,,
in,,
termini,,
legali,,
.,,
Si,,
muove,,
su,,
questo,,
doppio,,
binario,,
il,,
progetto,,
del,,
Comune,[95278]NER_LOC,
di,[95278]NER_LOC,
Modena,"[95278]NER_LOC, [95292]DBPEDIA",
“,,
Scuole,,
sicure,,
2019,,
/,,
2020,,
”,,
che,,
è,,
stato,,
ammesso,,
a,,
finanziamento,,
dal,,
Ministero,[95279]NER_ORG,
dell,[95279]NER_ORG,
',[95280]NER_ORG,
Interno,[95281]NER_ORG,
per,,
complessivi,,
64,,
.,,
200,,
euro,,
;,,
la,,
conferma,,
è,,
appena,,
arrivata,,
dalla,,
Prefettura,,
.,,
Accanto,,
ai,,
controlli,,
nei,,
pressi,,
degli,,
istituti,,
superiori,,
o,,
all,,
',,
interno,,
degli,,
stessi,,
",",,
anche,,
sollecitati,,
dai,,
dirigenti,,
scolastici,,
",",,
nella,,
cornice,,
del,,
Patto,,
per,,
Modena,"[95282]NER_LOC, [95293]DBPEDIA",
sicura,,
la,,
Municipale,,
svolge,,
interventi,,
di,,
educazione,,
",",,
realizza,,
itinerari,,
didattici,,
sulla,,
legalità,,
e,,
di,,
prevenzione,,
al,,
consumo,,
delle,,
droghe,,
per,,
fornire,,
strumenti,,
conoscitivi,,
e,,
normativi,,
che,,
possono,,
aiutare,,
i,,
giovani,,
prevenendo,,
possibili,,
devianze,,
.,,
Nell,,
',,
anno,,
scolastico,,
che,,
si,,
è,,
concluso,,
questi,,
percorsi,,
sono,,
entrati,,
in,,
200,,
classi,,
di,,
scuole,,
secondarie,,
di,,
primo,,
e,,
secondo,,
grado,,
",",,
coinvolgendo,,
circa,,
4,,
.,,
800,,
studenti,,
.,,
Nel,,
corso,,
del,,
prossimo,,
anno,,
scolastico,,
",",,
in,,
collaborazione,,
con,,
le,,
Forze,[95283]NER_ORG,
dell,[95283]NER_ORG,
',[95284]NER_ORG,
ordine,[95285]NER_ORG,
e,,
coinvolgendo,,
gli,,
Istituti,,
superiori,,
della,,
città,,
",",,
oltre,,
a,,
Ufficio,[95286]NER_ORG,
scolastico,[95286]NER_ORG,
provinciale,[95286]NER_ORG,
e,,
Ausl,,
",",,
queste,,
azioni,,
saranno,,
intensificate,,
in,,
collaborazione,,
anche,,
i,,
settori,,
Istruzione,[95287]NER_ORG,
e,,
Politiche,,
giovanili,,
.,,
In,,
particolare,,
verrà,,
stabilito,,
un,,
calendario,,
su,,
base,,
mensile,,
",",,
concordato,,
con,,
le,,
Forze,[95288]NER_ORG,
dell,[95288]NER_ORG,
',[95289]NER_ORG,
ordine,[95290]NER_ORG,
