token,label,source of relation
MODENA,,
.,,
Ieri,[80933]TE,
sera,[80933]TE,
",",,
mercoledì,,
1o,,
ottobre,[80934]TE,
",",,
il,,
personale,,
della,,
Squadra,[80936]NER_ORG,
Volante,[80936]NER_ORG,
ha,,
arrestati,,
un,,
marocchino,,
di,,
16,,
anni,,
e,,
un,,
ucraino,,
di,,
17,,
",",,
poiché,,
colti,,
in,,
flagranza,,
del,,
reato,,
durante,,
un,,
furto,,
in,,
abitazione,,
.,,
Intorno,[80935]TE,
le,[80935]TE,
ore,[80935]TE,
22,[80935]TE,
:,[80935]TE,
30,[80935]TE,
",",,
su,,
segnalazione,,
arrivata,,
al,,
112,,
",",,
gli,,
agenti,,
sono,,
intervenuti,,
all,,
',,
angolo,,
fra,,
via,[80937]NER_LOC,
Fratelli,[80937]NER_LOC,
Rosselli,[80937]NER_LOC,
e,,
via,[80938]NER_LOC,
Schio,"[80938]NER_LOC, [80942]DBPEDIA",
dove,,
hanno,,
sorpreso,,
i,,
due,,
giovani,,
mentre,,
erano,,
intenti,,
a,,
rovistare,,
all,,
',,
interno,,
di,,
un,,
garage,,
.,,
I,,
due,,
hanno,,
accennato,,
a,,
qualche,,
tentativo,,
di,,
fuga,,
",",,
arginati,,
con,,
successo,,
dai,,
poliziotti,,
.,,
All,,
',,
interno,,
del,,
cortile,,
condominiale,,
",",,
vicino,,
la,,
porta,,
di,,
un,,
altro,,
magazzino,,
la,,
cui,,
serratura,,
era,,
stata,,
forzata,,
",",,
è,,
stata,,
rinvenuta,,
una,,
bicicletta,,
che,,
i,,
due,,
giovani,,
avevano,,
portato,,
al,,
seguito,,
e,,
della,,
quale,,
non,,
riuscivano,,
ad,,
indicare,,
la,,
provenienza,,
.,,
Pertanto,,
è,,
stata,,
sequestrata,,
per,,
ricettazione,,
.,,
Il,,
17enne,,
è,,
stato,,
trovato,,
in,,
possesso,,
di,,
una,,
bicicletta,,
che,,
aveva,,
rubato,,
poco,,
prima,,
",",,
riconosciuta,,
dal,,
proprietario,,
del,,
garage,,
.,,
Accompagnati,,
in,,
Questura,,
",",,
sono,,
emersi,,
diversi,,
precedenti,,
a,,
carico,,
dei,,
ragazzi,,
.,,
Il,,
16enne,,
annovera,,
diverse,,
denunce,,
per,,
reati,,
contro,,
il,,
patrimonio,,
",",,
mentre,,
a,,
carico,,
dell,,
',,
ucraino,,
sono,,
risultati,,
precedenti,,
di,,
polizia,[80939]NER_ORG,
per,,
reati,,
contro,,
la,,
persona,,
",",,
il,,
patrimonio,,
e,,
per,,
porto,,
di,,
oggetti,,
atti,,
ad,,
offendere,,
.,,
Quest,,
',,
ultimo,,
era,,
anche,,
stato,,
denunciato,,
per,,
dei,,
danneggiamenti,,
alle,,
auto,,
in,,
sosta,,
con,,
delle,,
mazze,,
chiodate,,
.,,
Il,,
marocchino,,
è,,
stato,,
denunciato,,
anche,,
per,,
porto,,
di,,
oggetti,,
atti,,
ad,,
offendere,,
perché,,
portava,,
al,,
seguito,,
senza,,
giustificato,,
motivo,,
un,,
rasoio,,
richiudibile,,
con,,
lama,,
in,,
acciaio,,
e,,
perché,,
non,,
esibiva,,
il,,
permesso,,
di,,
soggiorno,,
di,,
cui,,
è,,
titolare,,
.,,
Su,,
disposizione,,
del,,
Magistrato,,
di,,
Turno,,
presso,,
il,,
Tribunale,[80940]NER_ORG,
dei,,
Minori,,
di,,
Bologna,"[80941]NER_LOC, [80943]DBPEDIA",
",",,
i,,
giovani,,
sono,,
stati,,
affidati,,
ad,,
un,,
centro,,
di,,
prima,,
accoglienza,,
.,,
