token,label,source of relation
È,,
stato,,
rinviato,,
a,,
giudizio,,
ieri,[137011]TE,
in,,
Tribunale,,
a,,
Modena,"[137013]NER_LOC, [137015]DBPEDIA",
un,,
48enne,,
nigeriano,,
su,,
cui,,
pende,,
una,,
gravissima,,
accusa,,
di,,
violenza,,
sessuale,,
:,,
secondo,,
gli,,
inquirenti,,
",",,
avrebbe,,
tradito,,
la,,
fiducia,,
di,,
una,,
famiglia,,
di,,
amici,,
abusando,,
delle,,
loro,,
figlie,,
mentre,,
le,,
portava,,
a,,
scuola,,
",",,
e,,
le,,
andava,,
a,,
prendere,,
.,,
I,,
fatti,,
sono,,
accaduti,,
a,,
Vignola,[137014]NER_LOC,
nel,,
2017,,
",",,
e,,
all,,
',,
epoca,,
erano,,
entrambe,,
minorenni,,
.,,
Una,,
ragazza,,
in,,
particolare,,
sarebbe,,
stata,,
costretta,,
a,,
subire,,
rapporti,,
sessuali,,
",",,
l,,
',,
altra,,
sarebbe,,
stata,,
toccata,,
in,,
modo,,
improprio,,
.,,
È,,
ancora,,
da,,
chiarire,,
se,,
gli,,
episodi,,
siano,,
emersi,,
perché,,
a,,
scuola,,
i,,
prof,,
hanno,,
notato,,
qualcosa,,
di,,
strano,,
o,,
perché,,
le,,
ragazze,,
hanno,,
rivelato,,
tutto,,
ai,,
genitori,,
",",,
che,,
consideravano,,
un,,
amico,,
l,,
',,
aguzzino,,
.,,
Adesso,[137012]TE,
tutto,,
verrà,,
chiarito,,
a,,
processo,,
.,,
Il,,
48enne,,
rischia,,
una,,
pena,,
pesantissima,,
.,,
