token,label,source of relation
CAMPOGALLIANO,[111462]DBPEDIA,
Ladri,,
scatenati,,
nei,,
giorni,,
scorsi,,
fra,,
Saliceto,"[111457]NER_ORG, [111463]DBPEDIA",
Buzzalino,[111457]NER_ORG,
e,,
il,,
capoluogo,,
.,,
A,,
dare,,
l,,
',,
allarme,,
contro,,
i,,
malviventi,,
è,,
lo,,
stesso,,
sindaco,,
Paola,[111458]NER_PER,
Guerzoni,"[111458]NER_PER, [111464]DBPEDIA",
.,,
«,,
La,,
nostra,,
Fiesta,[111459]NER_ORG,
di,[111459]NER_ORG,
Luglio,"[111459]NER_ORG, [111456]TE",
",",,
riuscita,,
e,,
apprezzata,,
",",,
ha,,
purtroppo,,
visto,,
all,,
',,
opera,,
dei,,
malviventi,,
che,,
hanno,,
portato,,
a,,
segno,,
diverse,,
razzie,,
:,,
nelle,,
ultime,,
due,,
sere,,
",",,
si,,
sono,,
verificati,,
uno,,
scippo,,
d,,
',,
incasso,,
",",,
la,,
forzatura,,
di,,
serrature,,
di,,
auto,,
",",,
un,,
furto,,
di,,
chiavi,,
e,,
in,,
appartamento,,
»,,
.,,
Gli,,
ultimi,,
due,,
",",,
in,,
particolare,,
",",,
sono,,
collegati,,
",",,
perché,,
i,,
ladri,,
",",,
dopo,,
avere,,
rubato,,
le,,
chiavi,,
dall,,
',,
auto,,
",",,
hanno,,
razziato,,
l,,
',,
appartamento,,
dei,,
proprietari,,
a,,
Saliceto,"[111460]NER_LOC, [111465]DBPEDIA",
Buzzalino,[111460]NER_LOC,
.,,
«,,
Quando,,
siamo,,
stati,,
avvisati,,
dei,,
tentativi,,
di,,
effrazione,,
sulle,,
auto,,
al,,
piazzale,,
della,,
scuola,,
siamo,,
andati,,
",",,
con,,
i,,
volontari,,
",",,
immediatamente,,
sul,,
posto,,
-,,
prosegue,,
il,,
sindaco,,
-,,
Occorre,,
prestare,,
attenzione,,
:,,
non,,
lasciamo,,
niente,,
in,,
auto,,
",",,
soprattutto,,
non,,
lasciamo,,
le,,
chiavi,,
di,,
casa,,
.,,
Usciamo,,
di,,
casa,,
lasciando,,
le,,
luci,,
accese,,
.,,
Attiviamo,,
le,,
antenne,,
del,,
controllo,,
di,,
vicinato,,
.,,
Ovviamente,,
",",,
le,,
forze,,
dell,,
',,
ordine,,
lo,,
sanno,,
;,,
sia,,
i,,
nostri,,
carabinieri,[111461]NER_ORG,
sia,,
la,,
polizia,,
locale,,
sono,,
intervenuti,,
immediatamente,,
.,,
Ovviamente,,
nelle,,
prossime,,
sere,,
saranno,,
intensificati,,
i,,
controlli,,
»,,
.,,
—,,
