token,label,source of relation
FRASSINORO,"[119423]NER_ORG, [119435]DBPEDIA",
Ancora,[119423]NER_ORG,
neve,,
al,,
Passo,[119436]DBPEDIA,
delle,[119436]DBPEDIA,
Radici,[119436]DBPEDIA,
",",,
nel,,
comune,[119424]NER_LOC,
di,[119424]NER_LOC,
Frassinoro,"[119424]NER_LOC, [119437]DBPEDIA",
",",,
lungo,,
la,,
strada,,
provinciale,,
324,,
",",,
dove,,
le,,
turbine,,
della,,
Provincia,[119425]NER_LOC,
sono,,
al,,
lavoro,,
dalla,,
notte,,
tra,,
martedì,,
5,,
e,,
mercoledì,,
6,[119421]TE,
gennaio,[119421]TE,
",",,
quando,,
in,,
poche,,
ore,,
sono,,
scesi,,
oltre,,
40,,
centimetri,,
di,,
neve,,
;,,
mezzi,,
al,,
lavoro,,
anche,,
lungo,,
la,,
provinciale,,
38,,
sempre,,
e,,
sulle,,
provinciali,,
nelle,,
zone,,
più,,
alte,,
del,,
territorio,,
di,,
Frassinoro,"[119426]NER_LOC, [119438]DBPEDIA",
.,,
Rifugio,,
Lago,"[119427]NER_ORG, [119439]DBPEDIA",
Santo,"[119427]NER_ORG, [119439]DBPEDIA",
(,,
Pievepelago,"[119428]NER_LOC, [119440]DBPEDIA",
),,
.,,
Tex,[119441]DBPEDIA,
"""",,
Qui,,
sono,,
caduti,,
altri,,
30,,
cen,,
tim,,
etr,,
i..,,
...,,
Adesso,[119422]TE,
si,,
spala,,
"""",,
Tutte,,
le,,
strade,,
provinciali,,
dell,,
',,
Appennino,"[119429]NER_LOC, [119442]DBPEDIA",
",",,
compreso,,
il,,
passo,,
",",,
sono,,
regolarmente,,
percorribili,,
.,,
Il,,
piano,,
neve,,
della,,
Provincia,[119430]NER_LOC,
sulla,,
rete,,
di,,
oltre,,
mille,,
chilometri,,
di,,
strade,,
provinciali,,
",",,
prevede,,
l,,
',,
impiego,,
di,,
191,,
mezzi,,
di,,
cui,,
135,,
spartineve,,
",",,
tutti,,
di,,
ditte,,
private,,
convenzionate,,
;,,
di,,
questi,,
65,,
sono,,
in,,
montagna,,
e,,
67,,
in,,
pianura,,
.,,
Leggi,,
anche,,
«,,
Domenica,,
probabile,,
nevicata,,
a,,
Modena,"[119431]NER_LOC, [119443]DBPEDIA",
e,,
in,,
pianura,,
»,,
I,,
mezzi,,
spargisale,,
sono,,
32,,
(,,
14,,
in,,
montagna,,
e,,
18,,
in,,
pianura,,
),,
",",,
più,,
nove,,
di,,
proprietà,,
della,,
Provincia,[119432]NER_LOC,
",",,
oltre,,
a,,
13,,
mezzi,,
“,,
combinati,,
”,,
cioè,,
sia,,
spartineve,,
che,,
spargisale,,
;,,
a,,
questi,,
si,,
aggiungono,,
due,,
turbine,,
di,,
proprietà,,
della,,
Provincia,[119433]NER_LOC,
utilizzate,,
in,,
genere,,
per,,
tenere,,
aperte,,
le,,
strade,,
provinciali,,
sul,,
crinale,,
nella,,
zona,,
di,,
Frassinoro,"[119434]NER_LOC, [119444]DBPEDIA",
in,,
particolare,,
al,,
passo,,
delle,,
Radici,,
.,,
