token,label,source of relation
CARPI,[70249]NER_PER,
.,,
Nuovi,,
sono,,
stati,,
messi,,
a,,
segno,,
a,,
Cortile,,
:,,
per,,
uno,,
di,,
questi,,
è,,
stato,,
possibile,,
recuperare,,
la,,
refurtiva,,
in,,
seguito,,
a,,
un,,
concitato,,
inseguimento,,
con,,
i,,
carabinieri,[70250]NER_ORG,
.,,
L,,
',,
abitazione,,
presa,,
di,,
mira,,
sabato,[70245]TE,
sera,[70245]TE,
si,,
trova,,
in,,
via,[70251]NER_LOC,
Chiesa,[70251]NER_LOC,
",",,
la,,
strada,,
principale,,
della,,
frazione,,
.,,
La,,
proprietaria,,
",",,
una,,
professionista,,
molto,,
nota,,
in,,
paese,,
",",,
si,,
è,,
accorta,,
del,,
furto,,
quando,,
è,,
rientrata,,
",",,
dopo,,
numerose,,
ore,,
di,,
lavoro,,
",",,
nel,,
cuore,,
della,,
notte,,
fra,,
sabato,[70246]TE,
e,,
domenica,[70247]TE,
.,,
«,,
Mi,,
sono,,
accorta,,
che,,
la,,
scala,,
era,,
appoggiata,,
al,,
muro,,
vicino,,
alla,,
finestra,,
:,,
non,,
mi,,
ricordavo,,
di,,
averla,,
spostata,,
-,,
racconta,,
la,,
proprietaria,,
-,,
Poi,,
ho,,
capito,,
cos,,
',,
era,,
successo,,
quando,,
ho,,
visto,,
che,,
com,,
',,
erano,,
ridotte,,
le,,
sta,,
nze,,
...,,
..,,
Ho,,
trovato,,
la,,
casa,,
come,,
se,,
",",,
all,,
',,
interno,,
vi,,
fosse,,
esplosa,,
una,,
bomba,,
e,,
",",,
quel,,
che,,
è,,
peggio,,
",",,
mi,,
hanno,,
sedato,,
il,,
cane,,
.,,
Non,,
ho,,
dormito,,
e,,
ho,,
continuato,,
a,,
sistemare,,
il,,
grande,,
caos,,
che,,
hanno,,
combinato,,
.,,
Mi,,
hanno,,
portato,,
via,,
gioielli,,
d,,
',,
oro,,
",",,
ma,,
il,,
danno,,
che,,
hanno,,
provocato,,
alla,,
finestra,,
è,,
più,,
grande,,
.,,
Tuttavia,,
",",,
nell,,
',,
estrema,,
negatività,,
dell,,
',,
evento,,
c,,
',,
è,,
un,,
finale,,
positivo,,
.,,
Ho,,
ritrovato,,
la,,
refurtiva,,
.,,
Dopo,,
avere,,
sporto,,
denuncia,,
",",,
infatti,,
",",,
sono,,
stata,,
chiamata,,
:,,
i,,
carabinieri,,
dopo,,
un,,
inseguimento,,
serrato,,
",",,
hanno,,
trovato,,
il,,
famoso,,
Bmw,[70252]NER_ORG,
utilizzato,,
dai,,
ladri,,
per,,
colpire,,
anche,,
a,,
Cortile,,
.,,
E,,
dentro,,
c,,
',,
era,,
refurtiva,,
per,,
50mila,,
euro,,
di,,
valore,,
:,,
tra,,
questi,,
anche,,
i,,
miei,,
gioielli,,
d,,
',,
oro,,
che,,
mi,,
sono,,
stati,,
restituiti,,
.,,
Vorrei,,
perciò,,
lanciare,,
dire,,
ai,,
cittadini,,
derubati,,
come,,
me,,
di,,
denunciare,,
e,,
a,,
chi,,
ha,,
già,,
sporto,,
denuncia,,
che,,
forse,,
sarà,,
contattato,,
»,,
.,,
I,,
malviventi,,
del,,
Bmw,[70253]NER_ORG,
",",,
di,,
cui,,
aveva,,
diffuso,,
segnalazione,,
anche,,
la,,
Polizia,[70254]NER_ORG,
Municipale,[70254]NER_ORG,
",",,
avevano,,
colpito,,
anche,,
in,,
via,[70255]NER_LOC,
Verona,"[70255]NER_LOC, [70261]DBPEDIA",
e,,
in,,
altre,,
abitazioni,,
in,,
cui,,
si,,
erano,,
verificati,,
furti,,
compiuti,,
dai,,
cosiddetti,,
ladri,,
“,,
acrobati,,
”,,
",",,
che,,
si,,
arrampicano,,
ai,,
piani,,
più,,
alti,,
",",,
cioè,,
",",,
per,,
entrare,,
in,,
casa,,
.,,
Il,,
comitato,[70256]NER_ORG,
“,[70256]NER_ORG,
Per,[70257]NER_ORG,
Cortile,[70257]NER_ORG,
”,[70258]NER_ORG,
",",,
più,,
volte,,
ha,,
chiesto,,
che,,
fossero,,
installate,,
telecamere,,
nella,,
frazione,,
.,,
«,,
Purtroppo,,
stiamo,,
ancora,,
aspettando,,
questi,,
dispositivi,,
»,,
dicono,,
dal,,
comitato,,
.,,
Domenica,[70248]TE,
sera,[70248]TE,
",",,
poi,,
",",,
si,,
è,,
verificato,,
un,,
altro,,
furto,,
in,,
via,[70259]NER_LOC,
Nitti,[70259]NER_LOC,
:,,
i,,
ladri,,
sono,,
entrati,,
dalla,,
finestra,,
e,,
hanno,,
portato,,
via,,
monili,,
d,,
',,
oro,,
.,,
Furto,,
anche,,
in,,
via,[70260]NER_LOC,
Marchiona,[70260]NER_LOC,
",",,
venerdì,,
:,,
qui,,
i,,
malviventi,,
hanno,,
svaligiato,,
la,,
casa,,
mentre,,
i,,
proprietari,,
si,,
trovavano,,
fuori,,
per,,
festeggiare,,
il,,
primo,,
compleanno,,
del,,
figlio,,
.,,
La,,
gang,,
ha,,
anche,,
mangiato,,
il,,
cibo,,
trovato,,
nel,,
frigo,,
.,,
