token,label,source of relation
Estate,,
Sicura,,
:,,
questo,,
l,,
',,
obiettivo,,
del,,
commissariato,,
di,,
polizia,[45393]NER_ORG,
",",,
il,,
cui,,
dirigente,,
",",,
vice,,
questore,,
Aggiunto,,
Emanuela,,
Ori,,
",",,
in,,
collaborazione,,
con,,
l,,
',,
ispettore,,
superiore,,
Daniele,"[45394]NER_PER, [45396]DBPEDIA",
Benati,"[45394]NER_PER, [45396]DBPEDIA",
",",,
ha,,
approntato,,
un,,
decalogo,,
di,,
consigli,,
che,,
possono,,
contribuire,,
a,,
ridurre,,
il,,
rischio,,
di,,
cadere,,
vittima,,
di,,
"""",,
visite,,
indesiderate,,
"""",,
.,,
Per,,
le,,
assenze,,
per,,
periodi,,
brevi,,
",",,
la,,
polizia,,
ricorda,,
di,,
chiudere,,
sempre,,
la,,
porta,,
a,,
chiave,,
e,,
non,,
lasciare,,
le,,
chiavi,,
sotto,,
lo,,
zerbino,,
",",,
dentro,,
un,,
vaso,,
o,,
in,,
altri,,
luoghi,,
alla,,
portata,,
di,,
tutti,,
;,,
ricordarsi,,
che,,
i,,
messaggi,,
sulla,,
porta,,
dimostrano,,
che,,
in,,
casa,,
non,,
c,,
',,
è,,
nessuno,,
;,,
consegnare,,
gli,,
oggetti,,
di,,
valore,,
e,,
quelli,,
non,,
trasportabili,,
(,,
ad,,
esempio,,
quadri,,
e,,
argenteria,,
),,
a,,
persone,,
fidate,,
per,,
la,,
custodia,,
e,,
provvedere,,
",",,
comunque,,
",",,
a,,
fotografarli,,
:,,
in,,
caso,,
di,,
furto,,
se,,
ne,,
faciliterà,,
la,,
ricerca,,
.,,
Ancora,,
",",,
sensibilizzare,,
i,,
vicini,,
affinché,,
vi,,
sia,,
reciproca,,
attenzione,,
ai,,
rumori,,
sospetti,,
sul,,
pianerottolo,,
o,,
nell,,
',,
appartamento,,
.,,
Se,,
al,,
ritorno,,
a,,
casa,,
si,,
trova,,
la,,
porta,,
aperta,,
o,,
chiusa,,
dall,,
',,
interno,,
non,,
entrare,,
",",,
ciò,,
potrebbe,,
provocare,,
una,,
reazione,,
istintiva,,
del,,
ladro,,
che,,
si,,
vede,,
scoperto,,
.,,
Provvedere,,
",",,
invece,,
",",,
ad,,
allertare,,
subito,,
il,,
113,[45395]NER_ORG,
.,,
Se,,
ci,,
si,,
assenta,,
per,,
lunghi,,
periodi,,
",",,
invece,,
:,,
non,,
far,,
sapere,,
ad,,
estranei,,
i,,
programmi,,
dei,,
viaggi,,
o,,
delle,,
vacanze,,
(,,
sconsigliati,,
messaggi,,
nelle,,
segreterie,,
telefoniche,,
o,,
post,,
su,,
facebook,,
),,
;,,
installare,,
un,,
dispositivo,,
automatico,,
che,,
",",,
ad,,
intervalli,,
di,,
tempo,,
",",,
accenda,,
le,,
luci,,
",",,
la,,
radio,,
",",,
la,,
televisione,,
.,,
Inoltre,,
",",,
da,,
evitare,,
l,,
',,
accumularsi,,
di,,
posta,,
nella,,
cassetta,,
delle,,
lettere,,
:,,
si,,
può,,
chiedere,,
a,,
un,,
vicino,,
di,,
ritirarla,,
.,,
Per,,
un,,
',,
abitazione,,
sicura,,
:,,
l,,
',,
ideale,,
è,,
una,,
porta,,
blindata,,
con,,
serratura,,
antifurto,,
(,,
meglio,,
se,,
a,,
cilindro,,
europeo,,
),,
e,,
spioncino,,
.,,
Ricordare,,
di,,
installare,,
in,,
casa,,
un,,
sistema,,
di,,
antifurto,,
elettronico,,
o,,
vetri,,
antisfondamento,,
.,,
Sempre,,
valido,,
",",,
inoltre,,
",",,
il,,
ricorso,,
alle,,
grate,,
metalliche,,
purché,,
siano,,
robuste,,
e,,
lo,,
spazio,,
tra,,
le,,
sbarre,,
non,,
superi,,
i,,
12,,
centimetri,,
",",,
soprattutto,,
ai,,
piani,,
bassi,,
.,,
Proteggere,,
l,,
',,
interruttore,,
della,,
luce,,
all,,
',,
esterno,,
con,,
una,,
cassetta,,
metallica,,
per,,
impedire,,
che,,
qualcuno,,
possa,,
staccare,,
la,,
corrente,,
;,,
non,,
tenere,,
in,,
casa,,
grosse,,
somme,,
di,,
denaro,,
",",,
gioielli,,
o,,
oggetti,,
di,,
valore,,
;,,
ricordare,,
che,,
la,,
luce,,
e,,
i,,
rumori,,
tengono,,
lontano,,
i,,
malintenzionati,,
.,,
Se,,
si,,
è,,
soli,,
in,,
casa,,
tenere,,
accesa,,
la,,
luce,,
in,,
due,,
o,,
più,,
stanze,,
per,,
simulare,,
la,,
presenza,,
di,,
più,,
persone,,
e,,
tenere,,
la,,
porta,,
protetta,,
con,,
il,,
paletto,,
o,,
la,,
catena,,
di,,
sicurezza,,
.,,
