token,label,source of relation
MIRANDOLA,[35753]DBPEDIA,
.,,
Per,,
la,,
seconda,,
volta,,
nel,,
giro,,
di,,
due,,
mesi,,
il,,
punto,,
Vodafone,"[35747]NER_ORG, [35754]DBPEDIA",
di,,
via,[35748]NER_LOC,
Agnini,[35748]NER_LOC,
",",,
in,,
zona,,
“,,
Favorita,,
”,,
",",,
è,,
finito,,
nel,,
mirino,,
dei,,
ladri,,
.,,
Intorno,,
alle,,
22,,
.,,
45,,
di,,
mercoledì,,
una,,
gang,,
di,,
quattro,,
malviventi,,
",",,
quasi,,
certamente,,
slavi,,
",",,
ha,,
atteso,,
che,,
il,,
bar,,
vicino,,
chiudesse,,
la,,
saracinesca,,
",",,
per,,
avventarsi,,
con,,
una,,
mazza,,
da,,
cantiere,,
contro,,
la,,
porta,,
antisfondamento,,
",",,
ridotta,,
in,,
frantumi,,
.,,
I,,
delinquenti,,
",",,
una,,
volta,,
all,,
',,
interno,,
",",,
hanno,,
poi,,
sventrato,,
i,,
mobili,,
",",,
nella,,
speranza,,
",",,
probabilmente,,
",",,
di,,
ritrovare,,
qualche,,
esemplare,,
di,,
iPhone,[35755]DBPEDIA,
6,[35755]DBPEDIA,
o,,
altra,,
merce,,
tecnologica,,
preziosa,,
.,,
Tuttavia,,
",",,
i,,
titolari,,
del,,
negozio,,
",",,
forti,,
dell,,
',,
esperienza,,
maturata,,
con,,
il,,
furto,,
di,,
fine,[35744]TE,
luglio,[35744]TE,
",",,
non,,
avevano,,
lasciato,,
niente,,
di,,
appetibile,,
dentro,,
all,,
',,
esercizio,,
commerciale,,
.,,
In,,
più,,
",",,
una,,
volta,,
che,,
la,,
gang,,
è,,
entrata,,
in,,
azione,,
è,,
suonato,,
l,,
',,
allarme,,
e,,
una,,
pattuglia,,
di,,
carabinieri,,
che,,
si,,
trovava,,
nelle,,
vicinanze,,
si,,
è,,
precipitata,,
in,,
via,[35749]NER_LOC,
Agnini,[35749]NER_LOC,
",",,
costringendo,,
i,,
ladri,,
a,,
fuggire,,
.,,
Ai,,
titolari,,
",",,
una,,
volta,,
giunti,,
al,,
negozio,,
per,,
verificare,,
cosa,,
fosse,,
successo,,
",",,
non,,
è,,
rimasto,,
che,,
quantificare,,
i,,
danni,,
",",,
per,,
la,,
seconda,,
volta,,
",",,
nell,,
',,
artico,,
di,,
pochissime,,
settimane,,
.,,
Il,,
danno,,
è,,
ancora,,
in,,
fase,,
di,,
quantificazione,,
ma,,
",",,
quasi,,
certamente,,
",",,
serviranno,,
migliaia,,
di,,
euro,,
per,,
ripristinare,,
la,,
porta,,
d,,
',,
ingresso,,
e,,
il,,
mobilio,,
distrutto,,
dai,,
malviventi,,
all,,
',,
interno,,
del,,
negozio,,
.,,
«,,
La,,
volta,,
scorsa,,
abbiamo,,
conteggiato,,
un,,
danno,,
di,,
30mila,,
euro,,
-,,
spiega,,
la,,
titolare,,
del,,
punto,,
Vodafone,"[35750]NER_ORG, [35756]DBPEDIA",
di,,
via,[35751]NER_LOC,
Agnini,[35751]NER_LOC,
",",,
Erika,"[35752]NER_LOC, [35757]DBPEDIA",
Roma,"[35752]NER_LOC, [35758]DBPEDIA",
-,,
di,,
cui,,
10mila,,
soltanto,,
di,,
mobili,,
.,,
Fortunatamente,,
",",,
una,,
volta,,
dentro,,
",",,
i,,
ladri,,
non,,
hanno,,
trovato,,
nulla,,
sugli,,
espositori,,
ma,,
si,,
sono,,
accaniti,,
contro,,
il,,
mobilio,,
che,,
è,,
stato,,
sventrato,,
.,,
Una,,
volta,,
aperto,,
il,,
mobilio,,
",",,
però,,
",",,
i,,
malviventi,,
sono,,
rimasti,,
a,,
mani,,
vuote,,
",",,
perché,,
lì,,
non,,
teniamo,,
nulla,,
.,,
Adesso,[35745]TE,
i,,
tecnici,,
che,,
ora,[35746]TE,
sono,,
al,,
lavoro,,
per,,
sostituire,,
la,,
porta,,
e,,
al,,
termine,,
degli,,
interventi,,
potremo,,
quantificare,,
il,,
danno,,
.,,
I,,
carabinieri,,
sono,,
arrivati,,
in,,
modo,,
tempestivo,,
sul,,
posto,,
quando,,
stava,,
ancora,,
suonando,,
l,,
',,
allarme,,
»,,
",",,
conclude,,
la,,
titolare,,
.,,
