token,label,source of relation
Siete,,
costantemente,,
connessi,,
con,,
la,,
rete,,
internet,,
",",,
tramite,,
i,,
social,[16449]DBPEDIA,
network,[16449]DBPEDIA,
sui,,
quali,,
raccontate,,
ogni,,
dettaglio,,
della,,
vostra,,
vita,,
?,,
Non,,
vedete,,
l,,
',,
ora,,
di,,
lanciare,,
sulla,,
rete,,
una,,
bella,,
foto,,
della,,
spiaggia,,
o,,
del,,
panorama,,
montano,,
",",,
dove,,
state,,
trascorrendo,,
le,,
vostre,,
vacanze,,
",",,
per,,
suscitare,,
un,,
po,,
',,
di,,
invidia,,
nel,,
prossimo,,
?,,
Bene,,
",",,
state,,
attenti,,
perché,,
tutto,,
ciò,,
potrebbe,,
rivelarsi,,
un,,
pericoloso,,
autogol,,
e,,
",",,
al,,
tempo,,
stesso,,
",",,
un,,
assist,,
ai,,
ladri,,
.,,
I,,
social,[16450]DBPEDIA,
network,[16450]DBPEDIA,
stanno,,
infatti,,
diventando,,
un,,
',,
importante,,
fonte,,
di,,
informazione,,
per,,
i,,
malintenzionati,,
che,,
",",,
attraverso,,
gli,,
annunci,,
e,,
le,,
foto,[16451]DBPEDIA,
ricordo,[16451]DBPEDIA,
lanciate,,
in,,
tempo,,
reale,,
sul,,
web,,
",",,
possono,,
così,,
sapere,,
che,,
se,,
voi,,
siete,,
in,,
Sardegna,"[16446]NER_LOC, [16452]DBPEDIA",
o,,
sulle,,
Dolomiti,"[16447]NER_LOC, [16453]DBPEDIA",
",",,
non,,
potete,,
-,,
ovviamente,,
-,,
trovarvi,,
a,,
casa,,
vostra,,
",",,
e,,
quindi,,
portare,,
a,,
termine,,
il,,
furto,,
.,,
Ecco,,
perché,,
da,,
quest,,
',,
anno,,
nei,,
consueti,,
consigli,,
di,,
prevenzione,,
ai,,
furti,,
negli,,
appartamenti,,
(,,
vera,,
e,,
propria,,
piaga,,
all,,
',,
apparenza,,
insanabile,,
in,,
cit,,
tà.,,
..),,
),,
fa,,
la,,
sua,,
comparsa,,
anche,,
l,,
',,
invito,,
a,,
non,,
divulgare,,
via,,
web,,
su,,
facebook,,
",",,
twitter,,
e,,
altri,,
social,[16454]DBPEDIA,
network,[16454]DBPEDIA,
informazioni,,
e,,
immagini,,
relative,,
alle,,
vacanze,,
",",,
soprattutto,,
date,,
di,,
partenza,,
e,,
rientro,,
",",,
informazioni,,
circa,,
la,,
presenza,,
o,,
meno,,
di,,
persone,,
che,,
restano,,
a,,
casa,,
.,,
Consiglio,,
che,,
vale,,
soprattutto,,
per,,
i,,
ragazzi,,
più,,
giovani,,
",",,
veri,,
e,,
propri,,
maniaci,,
del,,
web,,
.,,
Ecco,,
allora,,
che,,
dalla,,
questura,,
ieri,[16445]TE,
è,,
arrivato,,
chiaro,,
l,,
',,
invito,,
:,,
«,,
Non,,
comunicare,,
ad,,
estranei,,
il,,
periodi,,
di,,
assenza,,
",",,
assicurandosi,,
che,,
i,,
propri,,
figli,,
non,,
divulghino,,
tale,,
informazione,,
attraverso,,
le,,
chat,,
o,,
i,,
social,[16455]DBPEDIA,
network,[16455]DBPEDIA,
»,,
viene,,
consigliato,,
.,,
Gli,,
altri,,
consigli,,
sono,,
quelli,,
abituali,,
",",,
legati,,
soprattutto,,
al,,
buon,,
senso,,
.,,
Ricordiamoli,,
brevemente,,
perché,,
può,,
sempre,,
tornare,,
utile,,
.,,
Innanzitutto,,
durante,,
l,,
',,
assenza,,
non,,
lasciare,,
in,,
casa,,
oggetti,,
di,,
valore,,
",",,
gioielli,,
e,,
",",,
naturalmente,,
",",,
denaro,,
(,,
qualora,,
i,,
valori,,
dovessero,,
essere,,
particolarmente,,
ingenti,[16456]DBPEDIA,
",",,
si,,
suggerisce,,
di,,
noleggiare,,
una,,
cassetta,,
di,,
sicurezza,,
in,,
banca,,
dove,,
depositarli,,
),,
;,,
fotografare,,
gli,,
oggetti,,
di,,
valore,,
che,,
potrebbero,,
essere,,
oggetto,,
di,,
furto,,
:,,
ciò,,
potrebbe,,
tornare,,
utile,,
a,,
fini,,
di,,
una,,
eventuale,,
ricerca,,
e,,
auspicabile,,
recupero,,
della,,
refurtiva,,
.,,
E,,
ancora,,
",",,
anche,,
se,,
può,,
sembrare,,
un,,
',,
ovvietà,,
",",,
chiudere,,
bene,,
la,,
porta,,
di,,
ingresso,,
e,,
tutti,,
gli,,
altri,,
possibili,,
accessi,,
",",,
in,,
particolare,,
le,,
finestre,,
",",,
i,,
cortili,,
interni,,
e,,
le,,
terrazze,,
;,,
attivare,,
i,,
sistemi,,
di,,
antifurto,,
elettronico,,
;,,
sensibilizzare,,
i,,
propri,,
vicini,,
affinché,,
sia,,
reciproca,,
l,,
',,
attenzione,,
a,,
rumori,,
sospetti,,
sul,,
pianerottolo,,
o,,
nell,,
',,
appartamento,,
.,,
Nel,,
caso,,
",",,
non,,
esitare,,
a,,
chiamare,,
il,,
113,[16448]NER_ORG,
.,,
Inoltre,,
può,,
risultare,,
utile,,
lasciare,,
le,,
chiavi,,
di,,
casa,,
ad,,
una,,
persona,,
di,,
fiducia,,
(,,
familiari,,
o,,
amici,,
),,
",",,
che,,
effettui,,
visite,,
regolari,,
all,,
',,
interno,,
dell,,
',,
abitazione,,
;,,
non,,
lasciare,,
messaggi,,
sulla,,
segreteria,,
telefonica,,
fornendo,,
informazioni,,
sul,,
periodo,,
di,,
assenza,,
;,,
se,,
l,,
',,
assenza,,
è,,
breve,,
",",,
lasciare,,
qualche,,
luce,,
accesa,,
",",,
la,,
radio,,
o,,
il,,
televisore,,
in,,
funzione,,
",",,
simulando,,
così,,
la,,
presenza,,
di,,
qualcuno,,
in,,
casa,,
;,,
se,,
tornando,,
a,,
casa,,
si,,
trova,,
la,,
porta,,
aperta,,
o,,
chiusa,,
dall,,
',,
interno,,
",",,
non,,
entrare,,
perché,,
potrebbe,,
scatenare,,
la,,
reazione,,
istintiva,,
del,,
ladro,,
che,,
viene,,
colto,,
sul,,
fatto,,
.,,
Meglio,,
chiamare,,
113,,
o,,
112,,
.,,
