token,label,source of relation
MODENA,,
Sono,,
stati,,
arrestati,,
a,,
Riparbella,"[115337]NER_LOC, [115358]DBPEDIA",
",",,
in,,
provincia,[115338]NER_LOC,
di,[115338]NER_LOC,
Pisa,"[115338]NER_LOC, [115359]DBPEDIA",
",",,
sette,,
uomini,,
tra,,
i,,
21,,
e,,
36,,
anni,,
accusati,,
di,,
aver,,
messo,,
a,,
segno,,
dei,,
furti,,
anche,,
a,,
Carpi,"[115339]NER_ORG, [115360]DBPEDIA",
e,,
nella,,
Bassa,[115340]NER_LOC,
.,,
Si,,
tratta,,
di,,
un,,
gruppo,,
di,,
nomadi,,
",",,
che,,
dimora,,
in,,
un,,
campo,,
a,,
Secondigliano,"[115341]NER_LOC, [115361]DBPEDIA",
di,,
Napoli,"[115342]NER_LOC, [115362]DBPEDIA",
",",,
che,,
dall,,
',,
inizio,,
dell,,
',,
anno,,
si,,
spostava,,
in,,
tutta,,
Italia,"[115343]NER_LOC, [115363]DBPEDIA",
per,,
commettere,,
un,,
serie,,
di,,
reati,,
in,,
serie,,
prima,,
di,,
tornare,,
a,,
casa,,
.,,
La,,
settimana,,
scorsa,,
la,,
banda,,
aveva,,
iniziato,,
un,,
tour,,
che,,
ha,,
interessato,,
in,,
particolare,,
le,,
province,,
di,,
Pisa,"[115344]NER_LOC, [115364]DBPEDIA",
",",,
Lucca,"[115345]NER_PER, [115365]DBPEDIA",
",",,
Modena,"[115346]NER_LOC, [115366]DBPEDIA",
",",,
Mantova,"[115347]NER_LOC, [115367]DBPEDIA",
",",,
Vicenza,"[115348]NER_ORG, [115368]DBPEDIA",
e,,
Rovigo,[115349]NER_LOC,
:,,
in,,
particolare,,
era,,
arrivata,,
a,,
Carpi,"[115350]NER_ORG, [115369]DBPEDIA",
dove,,
la,,
mattina,,
di,,
martedì,,
13,[115334]TE,
ottobre,[115334]TE,
erano,,
state,,
derubate,,
le,,
targhe,,
di,,
un,,
',,
auto,,
in,,
sosta,,
e,,
una,,
Fiat,[115370]DBPEDIA,
Punto,,
.,,
Poi,,
i,,
malviventi,,
si,,
sono,,
spostati,,
alla,,
volta,,
di,,
Novi,"[115351]NER_LOC, [115371]DBPEDIA",
",",,
paese,,
in,,
cui,,
hanno,,
svaligiato,,
una,,
casa,,
",",,
e,,
infine,,
a,,
Rovereto,"[115352]NER_LOC, [115372]DBPEDIA",
sulla,,
Secchia,[115353]NER_LOC,
",",,
in,,
cui,,
è,,
stato,,
tentato,,
un,,
furto,,
in,,
abitazione,,
.,,
A,,
seguire,,
",",,
le,,
auto,,
della,,
banda,,
hanno,,
preso,,
la,,
direzione,,
del,,
mantovano,,
proseguendo,,
il,,
loro,,
percorso,,
.,,
Molto,,
utile,,
è,,
stata,,
la,,
segnalazione,,
di,,
un,,
novese,,
",",,
vicino,,
di,,
casa,,
della,,
famiglia,,
derubata,,
",",,
che,,
ha,,
avvisato,,
i,,
carabinieri,,
riferendo,,
loro,,
di,,
aver,,
visto,,
i,,
ladri,,
fuggire,,
in,,
macchina,,
",",,
appuntando,,
la,,
targa,,
.,,
I,,
militari,,
hanno,,
così,,
ricostruito,,
il,,
percorso,,
fatto,,
e,,
sono,,
arrivati,,
fino,,
a,,
Riparbella,"[115354]NER_LOC, [115373]DBPEDIA",
",",,
nell,,
',,
entroterra,,
pisano,,
",",,
trovando,,
una,,
villetta,,
isolata,,
",",,
usata,,
come,,
base,,
per,,
i,,
raid,,
.,,
I,,
carabinieri,[115355]NER_ORG,
hanno,,
sequestro,,
due,,
autovetture,,
",",,
ognuna,,
con,,
un,,
lampeggiante,,
blu,,
a,,
bordo,,
",",,
alcune,,
targhe,,
rubate,,
utilizzate,,
per,,
commettere,,
i,,
reati,,
e,,
numerosi,,
attrezzi,,
da,,
scasso,,
",",,
incluso,,
un,,
flessibile,,
per,,
scardinare,,
casseforti,,
e,,
un,,
grosso,,
piede,,
di,,
porco,,
.,,
Il,,
più,,
giovane,,
del,,
gruppo,,
è,,
accusato,,
anche,,
di,,
una,,
rapina,,
commessa,,
assieme,,
ad,,
altri,,
",",,
nel,,
gennaio,[115335]TE,
scorso,[115335]TE,
in,,
una,,
villetta,,
a,,
Fiesole,"[115356]NER_LOC, [115374]DBPEDIA",
",",,
vicino,,
Firenze,"[115357]NER_LOC, [115375]DBPEDIA",
",",,
in,,
cui,,
vennero,,
sparati,,
in,,
aria,,
colpi,,
di,,
pistola,,
.,,
Ora,[115336]TE,
sono,,
tutti,[115376]DBPEDIA,
in,[115376]DBPEDIA,
carcere,[115376]DBPEDIA,
.,,
I,,
Cc,,
lavorano,,
per,,
riconsegnare,,
ai,,
proprietari,,
gli,,
oggetti,,
rubati,,
e,,
capire,,
se,,
il,,
gruppo,,
ha,,
commesso,,
altri,,
furti,,
oltre,,
a,,
quelli,,
individuati,,
.,,
—,,
