token,label,source of relation
Prima,,
che,,
l,,
',,
allarme,,
scattasse,,
e,,
ben,,
4,,
volanti,,
della,,
polizia,,
piombassero,,
sul,,
posto,,
nel,,
giro,,
di,,
una,,
manciata,,
di,,
secondi,,
",",,
sono,,
riusciti,,
a,,
portare,,
via,,
oltre,,
mille,,
euro,,
distribuiti,,
tra,,
il,,
cassettino,,
cambiamonete,,
per,,
i,,
videogiochi,,
e,,
quello,,
del,,
registratore,,
di,,
cassa,,
.,,
E,,
probabilmente,,
dopo,,
i,,
soldi,,
sarebbero,,
passati,,
alle,,
sigarette,,
.,,
Invece,,
il,,
suono,,
della,,
sirena,,
ha,,
costretto,,
i,,
ladri,,
a,,
desistere,,
dal,,
proseguire,,
il,,
furto,,
all,,
',,
interno,,
della,,
tabaccheria,,
Re,[20332]NER_ORG,
Mida,[20332]NER_ORG,
di,,
via,[20333]NER_LOC,
Menotti,[20333]NER_LOC,
296,[20333]NER_LOC,
.,,
Il,,
furto,,
è,,
stato,,
messo,,
a,,
segno,,
ieri,[20329]TE,
notte,[20329]TE,
intorno,,
alle,,
3,[20330]TE,
e,[20330]TE,
40,[20330]TE,
.,,
Come,,
testimonia,,
il,,
video,,
della,,
sistema,,
di,,
sicurezza,,
a,,
portare,,
a,,
segno,,
il,,
furto,,
un,,
uomo,,
mingherlino,,
che,,
si,,
è,,
intrufolato,,
all,,
',,
interno,,
del,,
locale,,
scivolando,,
dentro,,
il,,
condotto,,
dell,,
',,
aerazione,,
.,,
Probabilmente,,
assistito,,
da,,
almeno,,
un,,
paio,,
di,,
complici,,
ha,,
sradicato,,
l,,
',,
inferriata,,
del,,
sistema,,
per,,
il,,
ricircolo,,
dell,,
',,
aria,,
e,,
è,,
scivolato,,
all,,
',,
interno,,
",",,
dirigendosi,,
subito,,
verso,,
il,,
denaro,,
.,,
Poi,,
il,,
rumore,,
delle,,
sirene,,
delle,,
volanti,,
",",,
allertate,,
dal,,
sistema,,
di,,
allarme,,
",",,
lo,,
ha,,
costretto,,
a,,
fuggire,,
.,,
Mentre,,
arrivavano,,
gli,,
agenti,,
hanno,,
notato,,
un,,
gruppo,,
di,,
quattro,,
persone,,
allontanarsi,,
di,,
corsa,,
",",,
a,,
qualche,,
centinaio,,
di,,
metri,,
di,,
distanza,,
.,,
Due,,
sono,,
stati,,
fermati,,
e,,
identificati,,
",",,
ma,,
vista,,
la,,
distanza,,
dal,,
luogo,,
del,,
furto,,
non,,
c,,
',,
erano,,
elementi,,
tali,,
per,,
ritenere,,
fossero,,
il,,
ladro,,
e,,
un,,
suo,,
complice,,
.,,
Ieri,[20331]TE,
mattina,[20331]TE,
però,,
gli,,
uomini,,
della,,
Polizia,"[20334]NER_ORG, [20335]DBPEDIA",
scientifica,"[20334]NER_ORG, [20335]DBPEDIA",
sono,,
andati,,
nella,,
tabaccheria,,
per,,
effettuare,,
una,,
serie,,
di,,
rilievi,,
e,,
riscontri,,
al,,
fine,,
di,,
acquisire,,
impronte,,
.,,
La,,
speranza,,
è,,
che,,
alcune,,
di,,
queste,,
possano,,
essere,,
associate,,
ai,,
ladri,,
.,,
Oltre,,
ai,,
mille,,
euro,,
del,,
denaro,,
contenuto,,
nelle,,
due,,
casse,,
il,,
titolare,,
della,,
rivendita,,
deve,,
calcolare,,
anche,,
i,,
danni,,
provocati,,
al,,
locale,,
",",,
si,,
dovrebbero,,
aggirare,,
sui,,
mille,,
euro,,
.,,
Per,,
fortuna,,
è,,
assicurato,,
.,,
