token,label,source of relation
CASTELFRANCO,[759]NER_LOC,
.,,
Colpo,,
grosso,,
al,,
lotto,,
in,,
una,,
tabaccheria,,
di,,
Castelfranco,[760]NER_LOC,
(,,
in,,
foto,,
),,
:,,
un,,
giocatore,,
assiduo,,
",",,
puntando,,
5,,
euro,,
sulla,,
stessa,,
giocata,,
di,,
sempre,,
",",,
ha,,
centrato,,
una,,
quaterna,,
portando,,
a,,
casa,,
il,,
massimo,,
premio,,
nazionale,,
per,,
l,,
',,
estrazione,,
dell,,
',,
altra,,
sera,,
:,,
più,,
di,,
58mila,,
euro,,
netti,,
.,,
E,,
',,
accaduto,,
alla,,
tabaccheria,,
di,,
Mario,"[761]NER_LOC, [769]DBPEDIA",
Russo,"[761]NER_LOC, [769]DBPEDIA",
in,,
via,[762]NER_LOC,
Verdi,[762]NER_LOC,
.,,
«,,
E,,
',,
un,,
cliente,,
abituale,,
e,,
gioca,,
sempre,,
quei,,
numeri,,
»,,
spiega,,
Russo,,
felice,,
.,,
Il,,
vincitore,,
ha,,
puntato,,
5,,
euro,,
sulla,,
terna,,
e,,
5,,
sulla,,
quaterna,,
per,,
tutte,,
le,,
ruote,,
.,,
E,,
l,,
',,
altra,,
sera,,
la,,
quaterna,,
è,,
uscita,,
sulla,,
ruota,,
di,,
Torino,"[763]NER_LOC, [770]DBPEDIA",
fruttando,,
la,,
più,,
alta,,
vincita,,
al,,
lotto,,
per,,
quell,,
',,
estrazione,,
:,,
al,,
netto,,
58,,
.,,
515,,
euro,,
(,,
lordi,[771]DBPEDIA,
62,,
.,,
250,,
euro,,
),,
.,,
Ieri,[758]TE,
il,,
giocatore,,
si,,
è,,
presentato,,
raggiante,,
in,,
tabaccheria,,
.,,
«,,
Pensare,,
che,,
giocava,,
sempre,,
quei,,
numeri,,
-,,
commenta,,
Russo,[764]NER_PER,
-,,
diceva,,
che,,
erano,,
legati,,
a,,
un,,
episodio,,
che,,
gli,,
era,,
capitato,,
.,,
Come,,
li,,
spenderá,,
?,,
Non,,
l,,
',,
ha,,
detto,,
»,,
.,,
VIGNOLA,[772]DBPEDIA,
Arrestato,,
spacciatore,,
I,,
carabinieri,[765]NER_ORG,
della,,
Tenenza,[766]NER_ORG,
di,,
Vignola,[767]NER_LOC,
hanno,,
arrestato,,
un,,
marocchino,,
33enne,,
in,,
esecuzione,,
di,,
un,,
ordine,,
di,,
carcerazione,,
del,,
tribunale,,
di,,
Modena,"[768]NER_LOC, [773]DBPEDIA",
:,,
l,,
',,
immigrato,,
deve,,
scontare,,
3,,
anni,,
e,,
4,,
mesi,,
per,,
spaccio,,
di,,
droga,,
.,,
