token,label,source of relation
MODENA,,
.,,
L,,
',,
esilio,,
del,,
Guercino,[97191]DBPEDIA,
è,,
terminato,,
.,,
L,,
',,
opera,,
trafugata,,
5,,
anni,,
fa,,
dalla,,
chiesa,,
di,,
San,[97192]DBPEDIA,
Vincenzo,,
e,,
ritrovata,,
poi,,
in,,
Marocco,"[97163]NER_LOC, [97193]DBPEDIA",
ha,,
fatto,,
ritorno,,
in,,
città,,
.,,
Nella,,
mattinata,,
del,,
7,[97160]TE,
settembre,[97160]TE,
il,,
quadro,,
restaurato,,
dopo,,
i,,
gravi,,
danni,,
riportati,,
in,,
seguito,,
a,,
furto,,
e,,
trasporto,,
fino,,
in,,
Marocco,"[97164]NER_LOC, [97194]DBPEDIA",
è,,
stato,,
ri,,
-,,
presentato,,
all,,
città,,
in,,
occasione,,
di,,
una,,
mostra,,
ad,,
hoc,,
organizzata,,
da,,
Martina,[97165]NER_LOC,
Bagnoli,[97165]NER_LOC,
",",,
direttore,,
della,,
Galleria,"[97166]NER_ORG, [97195]DBPEDIA",
Estense,"[97166]NER_ORG, [97195]DBPEDIA",
.,,
Qui,,
resterà,,
fino,,
a,,
novembre,,
quando,,
i,,
l,,
quadro,,
tornerà,,
nella,,
sua,,
dimora,,
abituale,,
",",,
ovvero,,
la,,
chiesa,,
di,,
San,[97196]DBPEDIA,
Vincenzo,,
",",,
ora,[97161]TE,
predisposta,,
con,,
tutti,,
i,,
sistemi,,
di,,
allarme,,
e,,
sicurezza,,
del,,
caso,,
.,,
“,,
Bentornato,[97167]NER_PER,
Guercino,"[97167]NER_PER, [97197]DBPEDIA",
.,,
Bentornato,,
a,,
Modena,"[97168]NER_LOC, [97198]DBPEDIA",
e,,
ai,,
Modenesi,,
”,,
.,,
Così,,
",",,
sottolineando,,
da,,
principio,,
l,,
',,
appartenenza,,
simbolica,,
del,,
dipinto,,
alla,,
comunità,,
",",,
il,,
sindaco,,
di,,
Modena,"[97169]NER_LOC, [97199]DBPEDIA",
Gian,"[97170]NER_PER, [97200]DBPEDIA",
Carlo,"[97170]NER_PER, [97200]DBPEDIA",
Muzzarelli,"[97170]NER_PER, [97200]DBPEDIA",
ha,,
salutato,,
alla,,
Galleria,"[97171]NER_ORG, [97201]DBPEDIA",
Estense,"[97171]NER_ORG, [97201]DBPEDIA",
il,,
ritorno,,
in,,
città,,
dell,,
',,
opera,,
di,,
Francesco,"[97172]NER_PER, [97202]DBPEDIA",
Barbieri,"[97172]NER_PER, [97202]DBPEDIA",
“,[97172]NER_PER,
Madonna,[97173]NER_PER,
col,,
Bambino,,
e,,
i,,
santi,,
Giovanni,[97174]NER_PER,
Evangelista,[97174]NER_PER,
e,,
Gregorio,"[97175]NER_PER, [97203]DBPEDIA",
Taumaturgo,"[97175]NER_PER, [97203]DBPEDIA",
”,,
.,,
Alla,,
cerimonia,,
",",,
a,,
cui,,
hanno,,
preso,,
parte,,
le,,
autorità,,
cittadine,,
",",,
il,,
sindaco,,
ha,,
partecipato,,
insieme,,
con,,
l,,
',,
assessore,,
alla,,
Cultura,,
Andrea,[97176]NER_PER,
Bortolamasi,[97176]NER_PER,
.,,
Il,,
