token,label,source of relation
Una,,
spaccata,,
da,,
5mila,,
euro,,
",",,
nella,,
notte,,
tra,,
Natale,"[39004]DBPEDIA, [38998]TE",
e,,
Santo,"[39001]NER_PER, [39005]DBPEDIA",
Stefano,"[39001]NER_PER, [39005]DBPEDIA",
",",,
verso,[38999]TE,
le,[38999]TE,
2,[38999]TE,
.,[38999]TE,
30,[38999]TE,
",",,
al,,
negozio,,
di,,
abbigliamento,,
fashion,,
Deja,,
vu,,
in,,
via,[39002]NER_LOC,
Vignolese,[39002]NER_LOC,
633,[39002]NER_LOC,
",",,
di,,
fronte,,
alla,,
gelateria,,
e,,
vicino,,
alla,,
pizzeria,,
che,,
prendono,,
nome,,
dalla,,
strada,,
.,,
«,,
I,,
ladri,,
erano,,
due,,
",",,
giovani,,
",",,
con,,
la,,
felpa,,
e,,
il,,
cappuccio,,
calato,,
sulla,,
testa,,
-,,
spiegano,,
i,,
titolari,,
ieri,[39000]TE,
mattina,[39000]TE,
impegnati,,
nella,,
sistemazione,,
del,,
locale,,
devastato,,
-,,
hanno,,
usato,,
una,,
pietra,,
",",,
un,,
pezzo,,
di,,
pavimento,,
",",,
di,,
marciapiede,,
",",,
per,,
spaccare,,
una,,
parte,,
della,,
vetrina,,
",",,
quella,,
accanto,,
alla,,
porta,,
d,,
',,
ingresso,,
.,,
Poi,,
sono,,
entrati,,
e,,
dopo,,
aver,,
messo,,
tutto,,
a,,
soqquadro,,
durante,,
le,,
loro,,
ricerche,,
hanno,,
fatto,,
razzia,,
di,,
giacche,,
",",,
vestiti,,
",",,
accessori,,
",",,
maglie,,
",",,
maglioni,,
e,,
quant,,
',,
altro,,
.,,
Tutto,,
quello,,
che,,
riuscivano,,
a,,
prendere,,
in,,
poco,,
tempo,,
.,,
Dopodichè,,
",",,
disturbati,,
da,,
qualcuno,,
o,,
qualcosa,,
",",,
sono,,
andati,,
nel,,
retro,,
della,,
gelateria,,
percorrendo,,
la,,
stretta,,
stradina,,
laterale,,
",",,
.,,
Uno,,
dei,,
due,,
si,,
è,,
ferito,,
coi,,
vetri,,
della,,
vetrina,,
e,,
ha,,
perso,,
sangue,,
.,,
Nel,,
retro,,
abbiamo,,
trovato,,
delle,,
nostre,,
grucce,,
",",,
qualche,,
capo,,
d,,
',,
abbigliamento,,
»,,
.,,
I,,
due,,
ladri,,
",",,
come,,
confermato,,
anche,,
dai,,
filmati,,
delle,,
telecamere,,
di,,
sicurezza,,
",",,
avevano,,
provato,,
a,,
fare,,
un,,
colpo,,
anche,,
alla,,
gelateria,,
.,,
Ma,,
le,,
porte,,
",",,
che,,
erano,,
state,,
blindate,,
con,,
sbarre,,
metalliche,,
dopo,,
un,,
recente,,
furto,,
",",,
hanno,,
protetto,,
il,,
locale,,
e,,
i,,
ladri,,
hanno,,
desistito,,
.,,
Il,,
filmato,,
li,,
mostra,,
anche,,
mentre,,
si,,
allontanano,,
in,,
sella,,
a,,
due,,
biciclette,,
.,,
Le,,
forze,,
dell,,
',,
ordine,,
indagano,,
:,,
non,,
è,,
da,,
escludere,,
",",,
vista,,
la,,
vicinanza,,
",",,
che,,
i,,
due,,
ladri,,
del,,
Deja,,
vu,,
siano,,
gli,,
stessi,,
o,,
per,,
lo,,
meno,,
della,,
stessa,,
banda,,
",",,
che,,
hanno,,
saccheggiato,,
la,,
boutique,,
da,,
sposa,,
in,,
via,"[39003]NER_LOC, [39006]DBPEDIA",
Emilia,"[39003]NER_LOC, [39006]DBPEDIA",
est,[39003]NER_LOC,
.,,
(,,
s,,
.,,
to,,
),,
