token,label,source of relation
MIRANDOLA,[32754]DBPEDIA,
.,,
Il,,
vigilantes,,
li,,
aveva,,
notato,,
aggirarsi,,
con,,
fare,,
sospetto,,
nel,,
reparto,,
abbigliamento,,
e,,
mentre,,
li,,
teneva,,
d,,
',,
occhio,,
ha,,
allertato,,
la,,
polizia,,
del,,
commissariato,,
.,,
Quando,,
gli,,
agenti,,
sono,,
intervenuti,,
all,,
',,
Ipercoop,[32751]NER_ORG,
hanno,,
fermato,,
i,,
due,,
sospetti,,
-,,
un,,
22enne,,
marocchino,,
",",,
pluripregiudicato,,
e,,
C,[32752]NER_ORG,
.,[32752]NER_ORG,
A,[32752]NER_ORG,
.,[32752]NER_ORG,
L,[32753]NER_ORG,
",",,
18enne,,
mirandolese,[32755]DBPEDIA,
",",,
incensurato,,
-,,
accertando,,
il,,
furto,,
.,,
I,,
ladri,,
avevano,,
stacco,,
le,,
placche,,
antitaccheggio,,
",",,
indossando,,
un,,
paio,,
di,,
scarpe,,
nuove,,
",",,
una,,
felpa,,
con,,
cappuccio,,
e,,
una,,
cintura,,
per,,
un,,
valore,,
complessivo,,
di,,
160,,
euro,,
.,,
Sono,,
stati,,
arrestati,,
con,,
l,,
',,
accusa,,
di,,
furto,,
aggravato,,
e,,
trasferiti,,
in,,
carcere,,
:,,
sono,,
stati,,
giudicati,,
per,,
direttissima,,
e,,
condannati,,
.,,
