token,label,source of relation
PIEVEPELAGO,[108643]DBPEDIA,
.,,
Nonostante,,
l,,
',,
attuale,,
emergenza,,
in,,
corso,,
continuano,,
i,,
controlli,,
dei,,
Carabinieri,"[108637]NER_ORG, [108644]DBPEDIA",
Forestali,[108637]NER_ORG,
impegnati,,
nella,,
difesa,,
delle,,
foreste,,
per,,
la,,
prevenzione,,
e,,
il,,
contrasto,,
del,,
dissesto,,
idrogeologico,,
a,,
tutela,,
dell,,
',,
ambiente,,
e,,
del,,
rispetto,,
della,,
normativa,,
di,,
settore,,
con,,
particolare,,
attenzione,,
alle,,
aree,,
rurali,,
e,,
montane,,
.,,
Proprio,,
in,,
questi,[108635]TE,
giorni,[108635]TE,
",",,
nell,,
',,
ambito,,
degli,,
ordinari,,
controlli,,
sui,,
tagli,,
boschivi,,
i,,
militari,,
delle,,
Stazioni,[108638]NER_ORG,
Carabinieri,"[108638]NER_ORG, [108645]DBPEDIA",
Forestali,[108638]NER_ORG,
di,,
Pievepelago,"[108639]NER_LOC, [108646]DBPEDIA",
e,,
Sestola,,
-,,
Fanano,,
hanno,,
individuato,,
un,,
',,
estesa,,
utilizzazione,,
effettuata,,
sul,,
Monte,,
Rocca,,
",",,
sopra,,
l,,
',,
abitato,,
di,,
Pievepelago,"[108640]NER_LOC, [108647]DBPEDIA",
.,,
Diversi,,
i,,
rilievi,,
tecnici,,
e,,
gli,,
approfondimenti,,
eseguiti,,
che,,
hanno,,
portato,,
alla,,
denuncia,,
all,,
',,
Autorità,,
Giudiziaria,,
del,,
titolare,,
di,,
una,,
ditta,,
boschiva,,
locale,,
per,,
aver,,
tagliato,,
senza,,
alcun,,
titolo,,
ed,,
in,,
difformità,,
dalle,,
norme,,
di,,
settore,,
su,,
area,,
demaniale,,
:,,
danneggiamento,,
di,,
bosco,,
pubblico,,
e,,
tentato,,
furto,,
aggravato,,
le,,
ipotesi,,
di,,
reato,,
.,,
Più,,
di,,
un,,
ettaro,,
l,,
',,
area,,
pubblica,,
danneggiata,,
",",,
attualmente,[108636]TE,
in,,
gestione,,
all,,
',,
Ente,,
per,,
i,,
Parchi,,
e,,
la,,
Biodiversità,[108641]NER_ORG,
Emilia,[108642]NER_ORG,
Centrale,[108642]NER_ORG,
.,,
La,,
tagliata,,
è,,
stata,,
sequestrata,,
assieme,,
a,,
tutta,,
la,,
legna,,
ricavata,,
",",,
per,,
un,,
totale,,
di,,
circa,,
2200,,
quintali,,
di,,
legna,,
di,,
provenienza,,
illecita,,
che,,
poteva,,
finire,,
sul,,
mercato,,
.,,
Una,,
particolare,,
attenzione,,
viene,,
infatti,,
dedicata,,
ai,,
controlli,,
relativi,,
alle,,
operazioni,,
di,,
taglio,,
ed,,
esbosco,,
",",,
che,,
sono,,
soggette,,
ad,,
autorizzazione,,
a,,
livello,,
regionale,,
",",,
nonché,,
al,,
contrasto,,
dei,,
fenomeni,,
di,,
furti,,
e,,
tagli,,
abusivi,,
di,,
legname,,
al,,
fine,,
di,,
contrastare,,
in,,
maniera,,
sempre,,
più,,
incisiva,,
le,,
azioni,,
illecite,,
compiute,,
a,,
danno,,
dei,,
boschi,,
italiani,,
",",,
poichè,,
tali,,
azioni,,
sono,,
in,,
grado,,
di,,
alterare,,
la,,
funzionalità,,
ecosistemica,,
del,,
terreno,,
",",,
favorendo,,
l,,
',,
aumento,,
dei,,
fenomeni,,
di,,
dissesto,,
idrogeologico,,
.,,
