token,label,source of relation
Se,,
i,,
vertici,,
delle,,
forze,[153491]NER_ORG,
dell,[153491]NER_ORG,
',[153492]NER_ORG,
ordine,[153493]NER_ORG,
assicurano,[153493]NER_ORG,
interventi,[153493]NER_ORG,
per,[153493]NER_ORG,
la,[153493]NER_ORG,
sicurezza,[153493]NER_ORG,
",",,
aumentando,,
controlli,,
e,,
pattugliamenti,,
",",,
i,,
modenesi,,
intanto,,
si,,
pagano,,
di,,
tasca,,
propria,,
la,,
loro,,
personale,,
fetta,,
di,,
sicurezza,,
",",,
sperando,,
che,,
",",,
per,,
quanto,,
possibile,,
",",,
possa,,
bastare,,
.,,
Tanti,,
con,,
la,,
denuncia,,
del,,
furto,,
subito,,
collocata,,
nel,,
cassetto,,
del,,
comodino,,
",",,
proprio,,
quello,,
che,,
avevano,,
ritrovato,,
svuotato,,
e,,
gettato,,
per,,
terra,,
pochi,,
giorni,,
prima,,
",",,
hanno,,
deciso,,
di,,
ricorrere,,
al,,
fabbro,,
.,,
Finchè,[153494]NER_PER,
c,,
',,
è,,
la,,
possibilità,,
di,,
ottenere,,
il,,
36,,
per,,
cento,,
di,,
rimborso,,
",",,
meglio,,
approfittare,,
dell,,
',,
occasione,,
.,,
Ed,,
ecco,,
che,,
si,,
torna,,
a,,
mettere,,
mano,,
al,,
portafoglio,,
:,,
un,,
lavoro,,
semplice,,
ma,,
sostanziale,,
",",,
che,,
consiste,,
ad,,
esempio,,
in,,
una,,
inferriata,,
porta,,
finestre,,
e,,
nelle,,
grata,,
sempre,,
in,,
metallo,,
da,,
apporre,,
a,,
finestre,,
normali,,
può,,
venire,,
a,,
costare,,
settecento,,
euro,,
per,,
il,,
“,,
pezzo,,
”,,
più,,
grande,,
",",,
sui,,
400,,
per,,
i,,
piccoli,,
",",,
manodopera,,
di,,
montaggio,,
esclusa,,
.,,
Tutto,,
dipende,,
da,,
materiale,,
utilizzato,,
e,,
dalle,,
dimensioni,,
",",,
ma,,
si,,
capisce,,
comunque,,
quale,,
sia,,
mediamente,,
l,,
',,
entità,,
dell,,
',,
importo,,
.,,
Bene,,
",",,
una,,
volta,,
sbarrate,,
porte,,
e,,
finestre,,
",",,
il,,
fortino,,
del,,
modenese,,
deve,,
tutelarsi,,
anche,,
in,,
una,,
delle,,
parti,,
fondamentali,,
:,,
l,,
',,
accesso,,
principale,,
.,,
La,,
porta,,
",",,
anzi,,
",",,
la,,
serratura,,
della,,
porta,,
.,,
Come,,
abbiamo,,
avuto,,
modo,,
di,,
raccontare,,
purtroppo,,
tante,,
volte,,
",",,
le,,
serrature,,
con,,
la,,
chiave,,
a,,
stelo,,
lungo,,
con,,
la,,
parte,,
finale,,
a,,
farfalla,,
",",,
di,,
marca,,
diffusissima,,
",",,
ormai,,
non,,
reggono,,
più,,
.,,
La,,
tipologia,,
della,,
serratura,,
conta,,
una,,
decina,,
d,,
',,
anni,,
:,,
è,,
stata,,
studiata,,
e,,
non,,
ha,,
più,,
segreti,,
.,,
I,,
ladri,,
con,,
il,,
passepartout,,
altro,,
non,,
fanno,,
che,,
infilare,,
una,,
loro,,
chiave,,
“,,
grezza,,
”,,
e,,
poi,,
",",,
con,,
opportuni,,
ferretti,,
e,,
piccoli,,
colpi,,
",",,
adattano,,
le,,
lamelle,,
interne,,
della,,
serratura,,
alla,,
chiave,,
che,,
hanno,,
loro,,
inserito,,
.,,
In,,
pochi,,
istanti,,
il,,
gioco,,
è,,
fatto,,
:,,
il,,
padrone,,
di,,
casa,,
non,,
nota,,
alcuna,,
effrazione,,
perché,,
",",,
in,,
effetti,,
",",,
non,,
c,,
',,
è,,
stata,,
.,,
E,,
allora,,
via,,
le,,
vecchie,,
serrature,,
a,,
farfalla,,
",",,
sotto,,
con,,
quelle,,
a,,
cilindro,,
europeo,,
",",,
per,[153490]TE,
ora,[153490]TE,
le,,
più,,
sicure,,
.,,
E,,
allora,,
mano,,
al,,
portafoglio,,
:,,
base,,
400,,
euro,,
",",,
la,,
media,,
è,,
sui,,
600,,
e,,
passa,,
euro,,
.,,
Sistemi,,
d,,
',,
allarme,,
:,,
le,,
forze,,
dell,,
',,
odine,,
consigliano,,
",",,
per,,
abitazioni,,
e,,
negozi,,
",",,
quelli,,
con,,
potente,,
sirena,,
.,,
L,,
',,
allarme,,
sonoro,,
è,,
un,,
sicuro,,
deterrente,,
.,,
Questo,,
tipo,,
d,,
',,
allarme,,
sarebbe,,
l,,
',,
ideale,,
anche,,
per,,
i,,
garage,,
",",,
ma,,
è,,
difficile,,
immaginare,,
un,,
sotterraneo,,
con,,
una,,
cinquantina,,
di,,
box,,
tutti,,
pronti,,
a,,
tuonare,,
in,,
caso,,
d,,
',,
effrazione,,
.,,
La,,
controffensiva,,
ai,,
piani,,
bassi,,
dei,,
modenesi,,
è,,
costituita,,
invece,,
in,,
super,,
catene,,
con,,
le,,
quali,,
chiudere,,
la,,
bici,,
da,,
corsa,,
",",,
moto,,
e,,
scooter,,
.,,
Due,,
ruote,,
non,,
lasciate,,
“,,
libere,,
”,,
nei,,
box,,
",",,
dove,,
possono,,
essere,,
viste,,
dai,,
ladri,,
una,,
volta,,
forzate,,
le,,
grate,,
d,,
',,
areazione,,
",",,
ma,,
rinchiuse,,
.,,
Incatenate,,
",",,
fissate,,
a,,
rastrelliere,,
fatte,,
costruire,,
apposta,,
e,,
incementate,,
al,,
pavimento,,
o,,
alla,,
parete,,
:,,
il,,
tutto,,
all,,
',,
interno,,
di,,
un,,
separé,,
",",,
di,,
un,,
',,
altro,,
vano,,
“,,
blindato,,
”,,
con,,
porta,,
o,,
rete,,
metallica,,
.,,
Qui,,
ognuno,,
ha,,
il,,
suo,,
fabbro,,
o,,
la,,
sua,,
ditta,,
di,,
fiducia,,
.,,
Stefano,[153495]NER_PER,
Totaro,[153495]NER_PER,
